,measure_number,beat_number,pid1263b-01,pid52932-16,pid610003b-05,pid9048b-05,pid9049b-01,pid9050b-01,pid9054b-01,pid9055b-01,pid9056-10,pid9058b-01,pid9059b-05,pid9060-30,pid9061-30,pid9062b-04,pid9063b-05,pid9064-12,pid9066b-01,pid9069-01,pid9070b-13,pid9072b-05,pid9073b-05,pid9074g-01,pid9075b-01,pid9085-03,pid9088-17,pid9093b-07,pid9094b-01,pid9099b-05,pid9101b-12,pid9104b-01,pid9111b-03,pid9112-09,pid9117-05,pid9118b-05,pid9120-09,pid9121-09,pid9134-07,pid9138b-01,pid9139b-01,pid9153b-01,pid9166j-01,pid9170b-01,pid9174b-01,pid917509-08,pid9192b-01
253,85,1,96.05959200000001,109.63958999999998,107.2048,110.43959,101.59959,105.17958999999999,98.27959200000001,117.29959,103.37959000000001,87.91959200000001,113.97958999999999,98.69959200000001,96.97959200000001,117.65959,99.039592,95.999592,135.45959,129.37958999999998,89.259592,109.07959,105.97958999999999,125.97958999999999,108.17958999999999,122.61958999999999,102.53959,115.31958999999999,98.97959200000001,108.77958999999998,115.05958999999999,126.67958999999999,118.23958999999999,86.039592,115.83958999999999,108.01959,98.119592,96.039592,117.79959,106.2648,118.41958999999999,100.95959,104.25959,122.13958999999998,98.41959200000001,104.37959000000001,123.67958999999999
254,85,2,96.435102,110.0151,107.5551,110.8351,101.8951,105.5151,98.61510200000001,117.6751,103.7751,88.25510200000001,114.3751,99.335102,97.39510200000001,117.9951,99.415102,96.335102,135.8351,129.8151,89.575102,109.4351,106.3151,126.4551,108.5551,123.0551,102.8151,115.7351,99.315102,109.1551,115.4351,127.0551,118.7351,86.295102,116.2551,108.38255,98.451701,96.355102,118.17255,106.5951,118.7951,101.3351,104.6151,122.5751,98.795102,104.7551,124.1951
255,86,0,96.729796,110.3498,107.8898,111.3898,102.1898,105.8498,98.929796,118.0898,104.1498,88.549796,114.7298,99.689796,97.769796,118.3298,99.74979599999999,96.66979599999999,136.1698,130.2898,89.909796,109.7698,106.6498,126.8498,108.8898,123.4698,103.1098,116.1098,99.569796,109.4898,115.8098,127.5098,119.0698,86.569796,116.5898,108.6698,98.729796,96.689796,118.4898,106.9298,119.1298,101.7098,104.9298,122.9498,99.08979599999999,105.1298,124.5898
256,86,1,97.170612,110.73061000000001,108.33061000000001,112.11061000000001,102.54515,106.29061000000002,99.390612,118.53061000000001,104.57061,88.890612,115.19061,100.13061,98.210612,118.69031000000001,100.13061,97.050612,136.59061,130.83061,90.230612,110.11061000000001,107.09061000000001,127.27122,109.33061000000001,123.95121999999999,103.43061,116.61061000000001,99.918122,109.85061,116.21061,127.95061000000001,119.45061000000001,86.970612,116.93061000000002,109.03061000000001,99.070612,96.970612,118.86031000000001,107.35061,119.53061000000001,102.15061,105.35061,123.43061000000002,99.380306,105.57061000000002,125.09061000000001
257,86,2,97.52979599999999,111.0898,108.7298,112.5498,102.8898,106.6898,99.74979599999999,118.9698,105.0098,89.189949,115.5698,100.5098,98.569796,119.0298,100.4898,97.329959,137.2098,131.4298,90.58979599999999,110.4698,107.4698,127.8298,109.6898,124.3298,103.7698,116.9698,100.2098,110.1898,116.5298,128.3098,119.78327,87.269796,117.2898,109.3298,99.389898,97.289796,119.1899,107.7098,119.9298,102.5098,105.7098,123.7898,99.709796,105.9298,125.5098
258,87,0,97.91346899999999,111.47346999999999,109.15347,112.97346999999999,103.23347,107.11346999999999,100.61346999999999,119.51347,105.45347,89.533469,115.99347,101.17347,98.953469,119.41346999999999,100.85347,97.651156,137.63347,131.89347,91.05346899999999,110.95347,107.91346999999999,128.45346999999998,110.07347,124.91346999999999,104.09174,117.49347,100.57347,110.57347,116.93347,128.69347,120.15347,87.593469,117.67347,109.73347,99.71346899999999,97.593469,119.57347,108.09347,120.35347,102.93347,106.09347,124.27346999999999,100.04174,106.35347,126.05346999999999
259,87,1,98.413061,111.83306,109.63306000000001,113.41306000000002,103.77306,107.61306,101.19306,120.01306000000001,105.97306,89.893061,116.55306000000002,101.59306,99.433061,119.83306,101.29306,98.113061,138.13306,132.41306,91.433061,111.41306000000002,108.39306,128.91306,110.65306000000001,125.61306,104.46076,118.03306,100.97306,111.00153,117.34153,129.15306,120.75306,88.053061,118.27306000000002,110.17306,100.13306,97.993061,119.97306,108.61306,120.85306000000001,103.41306,106.52577,124.87306000000001,100.35306,106.74577,126.71306000000001
260,87,2,98.75918399999999,112.27458999999999,110.07918000000001,113.83918,104.23918,108.03918,101.59918,120.51918,106.47918,90.293061,117.03918,102.17918,99.78538,120.29918,101.63918000000001,98.494592,138.69918,132.91918,91.719184,111.91918000000001,108.83918,129.39918,111.15918,126.43918000000001,104.73918,118.55918,101.27918000000001,111.37918,117.77918000000001,129.53918000000002,121.25918,88.459837,118.83918,110.55918,100.47918,98.279184,120.34459,109.09918,121.31918,103.87306,106.95918,125.51918,100.7573,107.15918,127.21918000000001
261,88,0,99.15142900000001,112.51143,110.67143,114.29143,104.63143000000001,108.65143,102.06071,121.17143,107.11143,90.69357099999999,117.59048,102.63143000000001,100.33143000000001,120.89143,101.96036,98.731429,139.09143,133.55143,91.987937,112.53071000000001,109.43143,129.87143,111.77143000000001,127.15143,105.18071,119.51143,101.83143000000001,111.95143,118.31143,130.09143,121.87143,88.971429,119.39143,111.05143000000001,100.94071,98.65142900000001,120.85071,109.83143000000001,122.01143,104.45143,107.49143000000001,126.11071000000001,101.13143000000001,107.67143,127.81143
262,88,1,99.70857099999999,113.26928999999998,111.40857,114.92857,105.36856999999999,109.36856999999999,102.80856999999999,121.68857,107.82857,91.128571,118.34857,103.16856999999999,101.04857,121.52713999999999,102.46857,99.488571,140.08857,134.28857,92.528571,113.24857,110.16856999999999,130.40857,112.62857,127.96857,105.66928999999999,120.48857,102.38857,112.72856999999999,119.18857,131.06857,123.00856999999999,89.768571,120.22856999999999,112.08856999999999,101.42857,99.088571,121.50856999999999,110.79619,122.90857,105.10857,108.10857,126.88857,101.56857,108.16856999999999,128.72714
263,88,2,100.08327,113.74326,111.92327,115.38955,105.80327,109.84326999999999,103.56326999999999,122.28916000000001,108.56326999999999,91.631658,119.04326999999999,103.98326999999999,101.66327,122.08933,103.13488000000001,100.40326999999999,141.32326,134.78327,93.063265,113.72948000000001,110.86327,131.14327,113.36327,128.80327,106.28327,121.18327,102.98326999999999,113.20326999999999,120.14327,131.54326,124.14327,90.303265,120.98326999999999,112.8498,101.90326999999999,99.73621800000001,121.96327,111.48326999999999,123.50327,105.74326,108.76865,127.72327,102.12326999999999,108.87083,129.56327
264,89,0,100.79418000000001,114.41837,112.69837,116.05837,106.39837,110.65836999999999,104.29836999999999,123.07836999999999,109.43836999999999,91.938367,119.79836999999999,104.57836999999999,102.43836999999999,122.87836999999999,103.49837,101.05837,141.93837,135.51837,93.71945600000001,114.57836999999999,111.43836999999999,131.79837,114.31837,129.65837,107.23836999999999,121.69837,103.67837,113.87836999999999,121.15836999999999,132.07837,125.25837,91.09836700000001,121.95837,113.83837,102.49837,100.05837,122.75837,112.41837,124.35837,106.57836999999999,109.23836999999999,128.53837,102.63837,109.37836999999999,130.47836999999998
265,89,1,101.10543,115.01646000000001,113.40041000000001,116.94041000000001,106.96041000000001,111.36041000000002,104.98041,123.84041,109.88041000000001,92.280743,120.56041,105.34041,103.10041,123.58041000000001,104.02041,101.7452,143.30041,136.36041,93.998401,115.40041000000001,112.20041,132.50041000000002,115.02041000000001,130.28041000000002,108.08041000000001,122.6752,104.48040999999999,114.66041000000001,121.92041,132.70041,126.46041000000001,91.80040799999999,122.46041000000001,114.46041000000001,103.12040999999999,100.78014,123.4252,113.30041000000001,125.14041,107.13608,109.6452,129.20041,103.22041,109.9552,131.24041
266,89,2,101.44939000000001,115.26938999999999,113.72939,117.34938999999999,107.36939,111.70938999999998,105.52878,124.32938999999999,110.29646000000001,92.469388,121.10938999999999,105.78939,103.44939000000001,124.06938999999998,104.40939,102.04939,143.74938999999998,136.80938999999998,94.389388,115.90938999999999,112.48938999999999,132.94939,115.46938999999999,130.72939,108.52938999999999,123.06938999999998,104.94939,115.14939,122.36939,133.12939,126.96938999999999,92.169388,122.70938999999998,114.74938999999999,103.48939,101.14939,123.76938999999999,113.78939,125.58939,107.52938999999999,110.06938999999998,129.64938999999998,103.6298,110.38938999999999,131.68939
267,90,0,101.77225,115.61225,114.09225,117.69225,107.67225,112.05225,105.89225,124.67673,110.59225,92.772245,121.55225,106.19225,103.73225,124.43224,104.75225,102.35225,144.11225,137.19225,94.712245,116.33225,112.85225,133.29225,115.81225,131.23225,108.87225,123.43449,105.35225,115.51223999999999,122.71225,133.53448999999998,127.49673999999999,92.39224499999999,123.05225,115.09225,103.85449,101.47225,124.25674,114.17225,125.95225,107.87225,110.43224,130.13449,103.97225,110.73225,132.13225
268,90,1,102.21674,116.03673,114.51673999999998,118.23674,108.07673999999999,112.47673999999999,106.31673,125.13673999999999,110.93673999999999,93.03934699999999,121.99673999999999,106.79673999999999,104.13674,125.03673,105.20347,102.83674,145.65673999999999,137.63673,94.996735,116.85673999999999,113.27673999999999,133.71674,116.23674,131.71674,109.37673999999998,124.01673999999998,105.91673999999999,116.11674,123.31673,134.17674,128.27674,92.836735,123.53673,115.51673999999998,104.59674,101.97674,124.97673999999999,114.71673999999999,126.49673999999999,108.29673999999999,110.83673999999999,130.67674,104.39674000000001,111.19673999999999,132.79674
269,90,2,102.61674000000001,116.49673999999999,115.09674,118.73674,108.47673999999999,113.03673,106.71673999999999,125.89674,111.33673999999999,93.356735,122.43673999999999,107.41673999999999,104.55674,125.43673999999999,105.61674,103.59674,146.63673,138.19673,95.39673499999999,117.59674,113.87673999999998,134.17674,116.63673999999999,132.27674,110.01673999999998,124.63673999999999,106.51673999999998,116.69673999999999,123.81673,134.67674,128.99674,93.296735,123.97673999999999,116.31673,104.93673999999999,102.51674,125.37673999999998,115.29673999999999,127.19673999999999,108.69673999999999,111.23674,131.31673,105.09674,111.63673999999999,133.65673999999999
270,91,0,102.89591999999999,117.01592,115.46184,119.27592,108.83592,113.42776,107.05648000000001,126.27592,111.69592,93.61591800000001,122.87959,107.86183999999999,104.91592,125.81591999999999,106.09591999999999,103.95591999999999,147.15143,138.58775,95.75591800000001,118.08183999999999,114.24776000000001,134.53592,116.99592,132.70184,110.37592,125.02184,106.89591999999999,117.07592,124.19592,135.09367,129.37592,93.59591800000001,124.23592,116.67591999999999,105.27592,102.81591999999999,125.73592,115.67367,127.63592,109.12183999999999,111.60184,131.81958999999998,105.45591999999999,112.09591999999999,134.01592
271,91,1,103.26326999999999,117.38326,115.84326999999999,119.76326999999999,109.20326999999999,113.82327,107.38326,126.80327,111.96327,93.923265,123.36327,108.24326,105.28327,126.28327,106.52326000000001,104.35653,147.68327,139.04326,96.063265,118.60326,114.64327,134.90327,117.36327,133.08327,110.74326,125.48326999999999,107.26326999999999,117.44327,124.58327,135.52327,129.74327,93.943265,124.52326000000001,117.04326999999999,105.60326,103.18327,126.22327,116.08327,128.00327,109.50327,111.98326999999999,132.24327,105.96327,112.50327,134.60326
272,91,2,103.54531,117.80531,116.14531000000001,120.14531000000001,109.56531000000001,114.12531000000001,107.72531000000001,127.22531000000001,112.26531000000001,94.125061,123.68531000000002,108.60531,105.60531,126.80531,106.86531000000001,104.78531,148.50531,139.38531,96.365306,118.90531000000001,114.94531,135.28531,117.66531,133.48531,110.96531,125.86531000000001,107.72531000000001,117.74531,124.88531,135.88531,130.26531,94.20530600000001,124.78765,117.34531000000001,105.88531,103.44530999999999,126.51765,116.42531000000001,128.38531,109.90531000000001,112.48531000000001,132.68061,106.46531,112.96531,134.96531000000002
273,92,0,103.87550999999999,118.31551,116.49551000000001,120.51551,109.87551,114.45551,108.23551,127.71551000000001,112.59551,94.41551,124.09551,108.99551000000001,105.95551,127.13551000000001,107.25551000000002,105.13551000000001,149.43551000000002,139.79551,96.71551,119.29551000000001,115.25551000000002,135.79551,117.97551000000001,133.97551,111.27551000000001,126.32101999999999,108.17551,118.19551000000001,125.23551,136.27551,130.79551,94.47551,125.07551000000001,117.67551,106.25551000000002,103.77551,126.95551,116.87551,128.86102,110.25551000000002,112.89551000000002,133.19551,106.95551,113.45551,135.37551000000002
274,92,1,104.29184000000001,118.81183999999999,116.99184,120.93184,110.35184,114.97183999999999,108.85184,128.42286000000001,112.99184,94.751837,124.59551,109.81183999999999,106.37183999999999,127.61183999999999,107.69183999999998,105.53183999999999,150.07183999999998,140.19183999999998,97.091837,119.71184,115.79184,136.41183999999998,118.39183999999999,134.53918000000002,111.63184,127.23183999999999,108.85184,118.81183999999999,125.75183999999999,136.93184,131.67735,94.791837,125.51183999999999,118.11183999999999,106.87183999999999,104.13184,127.39183999999999,117.29366999999999,129.59184,110.83183999999999,113.33183999999999,133.99184,107.47183999999999,114.01183999999999,136.03184
275,92,2,104.64286,119.20286000000002,117.42286000000001,121.28286000000001,110.69643,115.38286000000001,109.18286,128.90286,113.32286,94.982857,125.06286000000001,110.22286000000001,106.67643000000001,128.08286,108.06286000000001,105.82286,151.16286000000002,140.56286,97.402857,120.06286000000001,116.18286,136.96286,118.74286000000001,135.06286,112.00286000000001,127.58286000000001,109.26286,119.18286,126.10286,137.38286000000002,132.20286000000002,95.062857,125.82286,118.58286000000001,107.22286000000001,104.46643,127.82286,117.74286000000001,129.98286000000002,111.18286,113.66286000000001,134.38286000000002,107.82286,114.40286,136.42286000000001
276,93,0,104.91401,119.54203999999999,117.76203999999998,121.66203999999999,110.94203999999999,115.72203999999999,109.54203999999999,129.39408,113.64204,95.262041,125.60203999999999,110.66203999999999,107.00204,128.42203999999998,108.46203999999999,106.38203999999999,151.80203999999998,140.96204,97.762041,120.40203999999999,116.52203999999999,137.32204,119.10203999999999,135.58203999999998,112.33601999999999,128.06204,109.66203999999999,119.60203999999999,126.46203999999999,137.84204,133.00204,95.34204100000001,126.14204,118.94203999999999,107.60203999999999,104.76204,128.28204,118.36204,130.42203999999998,111.56204,113.99241,134.96204,108.14204,114.76203999999998,137.02204
277,93,1,105.34,120.04,118.145,122.34,111.4,116.10667,109.92,129.9,114.02,95.54,126.34,111.22,107.44,129.06,108.94,106.84,152.86,141.48,98.06,120.78,116.9,138.0,119.6,136.18,112.609,128.6,110.0,120.26,126.86,138.42,134.1,95.78,126.62,119.44,108.0,105.14,128.94,119.1,130.94,111.96,114.38,135.48,108.66,115.3,137.56
278,93,2,105.61837,120.35837,118.45837,122.77837,111.71837,116.41837,110.29836999999999,130.30674,114.33837,95.758367,126.65836999999999,111.65836999999999,107.75837,129.42674,109.25837,107.13837,153.39837,141.79837,98.39836700000001,121.09836999999999,117.21837,138.46674,119.91837,136.56347,112.89837,128.97836999999998,110.32673999999999,120.5951,127.17837,138.81837,134.4602,96.09836700000001,126.93836999999999,119.75837,108.31837,105.43836999999999,129.27837,119.49837,131.25836999999999,112.27837,114.69837,135.91183999999998,109.03837,115.62673999999998,137.87837
279,94,0,105.90775,120.68776000000001,118.76775,123.16776000000002,111.94443999999999,116.72776,110.62775,130.66776000000002,114.60776000000001,96.008878,127.04776000000001,112.08776,108.02776000000001,129.72776000000002,109.62775,107.40775,153.72776000000002,142.14775,98.667755,121.48776000000001,117.52776000000001,138.74776,120.18776000000001,136.90776,113.14776,129.36775,110.64776,120.94776,127.46776000000001,139.18776,134.84776000000002,96.355918,127.24776000000001,120.08776,108.72776,105.70776000000001,129.80775,119.88776000000001,131.62776000000002,112.56776,115.06776,136.26775,109.44776,115.96776000000001,138.24551
280,94,1,106.31143,121.07143,119.27143000000001,123.57143,112.31143,117.23143,111.15143,131.25143,114.99143000000001,96.27714300000001,127.49143000000001,112.71143000000001,108.43143,130.29143,110.01143,107.71143000000001,154.59143,142.57286000000002,99.011429,121.93143,118.03143,139.25143,120.57143,137.45286000000002,113.47143,129.79143,111.09143,121.55143000000001,127.93143,139.63143,135.47143,96.79142900000001,127.71143000000001,120.47143,109.27143000000001,106.11143,130.53143,120.53143,132.31143,112.97143,115.57143,136.77143,109.85143000000001,116.47143,138.67143000000002
281,94,2,106.6951,121.5751,119.7751,124.1551,112.7351,117.7551,111.6151,132.0551,115.3951,96.555102,127.9351,113.3351,108.8151,130.7951,110.4351,108.3151,155.9951,143.0751,99.39510200000001,122.5951,118.5551,139.8951,120.9551,137.9551,113.9351,130.3351,111.5751,122.0351,128.4551,140.3802,135.8551,97.175102,128.1551,120.9751,109.6351,106.7151,131.0151,121.1351,132.7751,113.3751,116.0151,137.2751,110.5151,116.9151,139.5151
282,95,0,106.90612,121.96225,120.14225,124.52611999999999,113.08612,118.10611999999999,111.95806,132.56611999999998,115.74611999999999,96.853224,128.35449,113.68611999999999,109.16611999999999,131.32612,110.78612,108.68224,156.40223999999998,143.48612,99.73322399999999,123.04612,118.90612,140.42225,121.30611999999999,138.34611999999998,114.30225,130.68612,111.94225,122.41837,128.76612,140.74612,136.20612,97.526122,128.60286000000002,121.42612,109.92612,107.02611999999999,131.38612,121.64612,133.14612,113.72612,116.34612,137.69061000000002,110.86612,117.28225,139.93061
283,95,1,107.33847,122.32694,120.55923999999999,124.98693999999999,113.54693999999999,118.51616000000001,112.28693999999999,133.08694,116.09616000000001,97.098469,128.78694,114.14693999999999,109.45924,131.88693999999998,111.21847,109.18693999999999,157.00694,144.02694,100.08230999999999,123.50693999999999,119.30847,140.92694,121.74694,138.78694,114.66847,131.18694,112.29847,122.84846999999999,129.14231,141.18847,136.66693999999998,97.908469,129.08694,121.88847,110.25461999999999,107.36693999999999,131.76231,122.14693999999999,133.55847,114.09923,116.78693999999999,138.14694,111.42693999999999,117.66847,140.44693999999998
284,95,2,107.61143,122.75143,120.85143000000001,125.39143,113.97143,118.81143,112.71143000000001,133.53143,116.36381000000002,97.326286,129.14381,114.57143,109.77143000000001,132.43143,111.61143,109.61143,157.63143,144.49286,100.37143,123.93143,119.65071,141.35143,122.17143,139.21143,114.93143,131.61143,112.61143,123.13143000000001,129.51143000000002,141.59143,137.13143,98.171429,129.39143,122.27143000000001,110.57143,107.61143,132.11143,122.53143,133.93143,114.47143,117.21143000000001,138.51143000000002,111.95143,118.09143,140.87143
285,96,0,107.98612,123.08612,121.18611999999999,125.72612,114.48612,119.12612,113.14612,134.13061000000002,116.70612,97.589031,129.48612,114.90612,110.16611999999999,132.80612,111.94612,109.94806000000001,158.84611999999998,144.86612,100.70612,124.28612,119.94612,141.76225,122.50612,139.78611999999998,115.32611999999999,132.00611999999998,113.04612,123.46611999999999,129.84611999999998,141.96612,137.68612,98.446122,129.66871,122.60611999999999,110.92612,107.92612,132.50611999999998,122.96611999999999,134.38612,114.80611999999999,117.54612,139.04612,112.38611999999999,118.60611999999999,141.22612
286,96,1,108.43224,123.61225,121.71225,126.11225,115.07673999999999,119.67225,113.77225,134.89225,117.09225,97.912245,130.03224,115.63225,110.57225,133.25224,112.41225,110.39225,160.33225,145.37223999999998,101.09225,124.73225,120.49225,142.33225,123.01223999999999,140.43223999999998,115.79223999999999,132.75224,113.71225,124.03225,130.31448999999998,142.59224,138.43223999999998,98.81224499999999,130.10112,123.01223999999999,111.39742,108.27075,133.01225,123.49225,135.05225,115.29223999999999,118.01223999999999,139.57225,112.93224,119.19225,141.83225
287,96,2,108.88122,124.06121999999999,122.16122,126.58122,115.51373999999998,120.12122,114.12122,135.48122,117.44122,98.135612,130.76122,116.24122,110.88122,133.68122,112.82122,110.84121999999999,160.86122,146.04121999999998,101.38122,125.06121999999999,120.92121999999999,142.90122,123.46122,140.96122,116.30122,133.22122,114.20121999999999,124.50121999999999,130.78122,143.04121999999998,138.90122,99.135612,130.44122,123.59561000000001,111.76122,108.59853999999999,133.46122,124.00121999999999,135.48122,115.70121999999999,118.32122,140.04121999999998,113.38122,119.64121999999999,142.42122
288,97,0,109.14327,124.32327,122.50327,126.92327,115.80327,120.46327,114.42327,135.92326,117.74326,98.403265,131.12327,116.62326999999999,111.18327,133.96663,113.18327,111.18327,160.96327,146.54326,101.72327,125.40326999999999,121.26326999999999,143.26326,123.76326999999999,141.54326,116.78327,133.64327,114.58327,124.80327,131.10326,143.46327,139.52327,99.423265,130.72326999999999,123.98326999999999,112.12326999999999,108.84326999999999,133.84327,124.56326999999999,135.90327,116.06326999999999,118.64327,140.50327,113.70326999999999,120.02326000000001,142.80327
289,97,1,109.55143000000001,124.77143000000001,122.91071000000001,127.49143000000001,116.21143000000001,120.87048,114.81143,136.33143,118.17143,98.750357,131.61143,117.31143,111.59143,134.43143,113.59143,111.69143000000001,161.49143,147.13143,102.09143,125.81143,121.67048,143.79143,124.17143,142.11143,117.16036000000001,134.37143,114.97143,125.23143,131.51143000000002,143.95429,140.13143,99.891429,131.13048,124.47143,112.51071,109.13143000000001,134.29143,125.21143000000001,136.33143,116.47143,119.05143000000001,140.93143,114.11143,120.45143,143.25143
290,97,2,109.85347,125.09347,123.17347,127.79347,116.51347,121.13346999999999,115.11346999999999,136.67347,118.47346999999999,98.911156,132.09347,117.67347,111.89347,134.73346999999998,113.93347,112.13346999999999,162.25347,147.51346999999998,102.33346999999999,126.09347,121.93347,144.09116,124.47346999999999,142.45346999999998,117.41346999999999,134.67347,115.31347,125.53347,131.83347,144.29346999999999,140.57347,100.11346999999999,131.35347,124.77346999999999,112.79347,109.45173999999999,134.63347,125.57347,136.71347,116.77346999999999,119.35347,141.37347,114.59347,120.85347,143.55347
291,98,0,110.34,125.48,123.58,128.16,116.8,121.54,115.58,137.34,118.82,99.135,132.5,118.06,112.24,135.2,114.32,112.56,163.14,147.96,102.72,126.54,122.34,144.46,124.8,143.06,117.735,135.2,115.68,125.96,132.18,144.72,141.06,100.4,131.66,125.1,113.16,109.72,135.06,125.96,137.06,117.16,119.82,141.82,115.2,121.34,143.95
292,98,1,110.85265,125.91265,124.15265,128.59265,117.27265,122.07265,116.21265,137.83265,119.27265,99.457551,133.01531,118.61265,112.71265,135.77265,114.79265,113.17265,164.85265,148.43265,103.07265,126.97265,122.87265,145.09265,125.23265,143.71265,118.09265,135.87265,116.37265,126.45265,132.63265,145.33531000000002,142.05265,100.87265,132.09265,125.53265,113.61265,110.11265,135.49265,126.47531000000001,137.81265,117.67265,120.27265,142.49265,115.67265,121.97265,144.59265
293,98,2,111.20366999999999,126.26366999999999,124.50367,128.90367,117.62366999999999,122.42367,116.58367,138.20367,119.62366999999999,99.688946,133.47204,118.96367,113.06367,136.12367,115.16367,113.52367,165.20367,148.78367,103.42367,127.32366999999999,123.22367,145.44367,125.58367,144.06367,118.45735,136.23735,116.73735,126.85837,133.04367,145.79939,142.46367,101.22367,132.42367,125.88367,114.01735,110.36367,135.96367,126.84366999999999,138.20367,118.02367,120.62366999999999,142.92367,116.31735,122.32366999999999,144.97735
294,99,0,111.55286000000001,126.66143000000001,124.86571,129.25714,117.95714,122.82571000000002,116.92571000000001,138.72571000000002,119.97713999999999,99.965714,134.13714,119.63286000000001,113.36571,136.72571000000002,115.54571000000001,114.02713999999999,165.49714,149.42428999999998,103.78856999999999,127.70143,123.62143,145.94571000000002,125.88571,144.72571000000002,118.82857,136.72857,117.14856999999999,127.24857,133.36571,146.19286,143.26571,101.54571,132.72571000000002,126.20571000000001,114.36143,110.54571000000001,136.52714,127.5,138.62143,118.35713999999999,120.92571000000001,143.47571000000002,116.62571000000001,122.60571000000002,145.37714
295,99,1,112.02122,127.06121999999999,125.28121999999999,129.76122,118.34121999999999,123.24122,117.32122,139.14122,120.40122,100.1889,134.66122,120.18122,113.76122,137.30122,115.96122,114.52122,166.20122,150.20122,104.18122,128.20122,124.04122,146.46122,126.26122,145.20122,119.32122,137.26122,117.56121999999999,127.74122,133.80122,146.72122,144.16122,101.98122,133.14122,126.58122,114.76122,110.88122,137.28122,128.20122,139.04121999999998,118.74122,121.30122,144.01245,117.18122,123.01245,145.76122
296,99,2,112.30812,127.42249,125.66248999999999,130.10249,118.64083000000001,123.62248999999998,117.74248999999999,139.60249,120.74248999999999,100.44249,135.00249,120.66248999999999,114.10248999999999,137.78249,116.30248999999999,114.88248999999999,166.98248999999998,150.54249,104.46083,128.54249,124.42249,146.88249,126.60248999999999,145.68249,119.62248999999998,137.60249,117.90248999999999,128.08248999999998,134.14248999999998,147.08248999999998,144.76248999999999,102.32249,133.48248999999998,126.90248999999999,115.08248999999999,111.22249,137.84249,128.72249,139.52249,119.08248999999999,121.64249,144.48248999999998,117.52248999999999,123.37499,146.14248999999998
297,100,0,112.66537,127.80537,126.12536999999999,130.46537,118.92768999999998,124.04536999999999,118.20537,140.10537,121.26536999999999,100.72537,135.82537,121.10537,114.44537,138.40537,116.66537,115.66537,167.66537,151.00537,104.82536999999999,128.89768999999998,124.86537,147.24537,126.96537,146.18537,119.98536999999999,138.08536999999998,118.28537,128.48769,134.50537,147.48537,145.26537,102.60884,133.84537,127.24537,115.34768999999999,111.52768999999999,138.22537,129.14536999999999,139.98537,119.48536999999999,121.91769,145.00537,117.96537,123.80537,146.48769
298,100,1,113.03121999999999,128.21061,126.55061,130.89122,119.33061000000001,124.43306000000001,118.69122,140.61061,121.67061000000001,100.98515,136.35061000000002,121.61061000000001,114.81061000000001,138.93122,117.11121999999999,116.07061000000002,168.87061,151.39122,105.17061000000001,129.23061,125.31061000000001,147.67061,127.33061000000001,146.71061,120.55122,138.59122,118.93061000000002,128.85061000000002,134.83061,147.95122,145.95122,102.9302,134.21245,127.57061000000002,115.65061000000001,111.89061000000001,138.79429,129.51061,140.55061,119.97061000000001,122.27061,145.59061,118.65061000000001,124.25121999999999,146.89061
299,100,2,113.48326999999999,128.64327,127.10326,131.34327,119.82306000000001,125.06326999999999,119.36327,141.18327,122.10326,101.28327,136.78327,122.26326999999999,115.10703000000001,139.62327,117.60326,116.50327,170.06327,152.06327,105.66327,129.67653,125.86327,148.10326,127.76326999999999,147.26326,121.28327,139.24327,119.36327,129.28327,135.26326,148.46327,146.80327,103.32327,135.04326,128.00327,116.04326999999999,112.20326999999999,139.50327,129.94326999999998,140.98326,120.34326999999999,122.70326999999999,146.02327,119.24326,124.80327,147.48326
300,101,0,113.93224,129.07225,127.59225,131.79225,120.29223999999999,125.51223999999999,119.85225,141.57225,122.55225,101.47225,137.99225,123.21225,115.45225,140.01225,118.05225,117.07225,170.65223999999998,152.51225,106.27225,130.00112,126.33225,148.67225,128.21225,147.71225,121.73225,139.75224,119.81225,129.59224,135.58112,148.97224,147.25224,103.70111999999999,135.37223999999998,128.41225,116.37318,112.53225,139.93223999999998,130.71225,141.79225,120.77225,122.94746,146.65223999999998,119.67225,125.21225,147.89225
301,101,1,114.33225,129.71225,128.13673,132.19225,120.77225,126.09898000000001,120.31225,142.03224,122.95225,101.77225,138.71448999999998,123.89674,115.87225,140.93223999999998,118.57449,117.49225,171.71674,153.05225,106.69225,130.39225,126.99225,149.09224,128.61225,148.21674,122.27225,140.31224,120.23449,129.99225,135.97224,149.41225,148.16347,104.13225,135.79898,128.77225,116.67225,112.83225,140.33225,131.11225,142.33225,121.21225,123.33225,147.23225,120.07673999999999,125.63225,148.31224
302,101,2,114.68327,130.12327,128.64327,132.64327,121.28327,126.60326,120.66327,142.72326999999999,123.40326999999999,102.08327,139.26326,124.80327,116.22327,141.28327,119.08327,117.96327,172.34327,153.80327,107.04326999999999,130.74327,127.38326,149.58327,128.96327,148.74327,122.64327,140.66326999999998,120.60326,130.40327,136.34327,149.98326,149.18327,104.48326999999999,136.20326,129.12327,116.98326999999999,113.18327,140.74327,131.56327,142.74327,121.64327,123.68327,147.68327,120.52326000000001,126.14327,148.80327
