,measure_number,beat_number,pid1263b-04,pid52932-19,pid9048b-08,pid9049b-04,pid9054b-04,pid9055b-04,pid9058b-04,pid9059b-08,pid9060b-02,pid9062b-07,pid9063b-08,pid9064-15,pid9066b-04,pid9069-04,pid9070b-16,pid9072b-08,pid9074g-04,pid9075b-04,pid9076-14,pid9077-02,pid9093b-10,pid9094b-04,pid9099b-08,pid9101b-15,pid9104b-04,pid9111b-06,pid9118b-08,pid9119-09,pid9139b-04,pid9158-10,pid9166k-05,pid9170b-04,pid9174b-04,pid9192b-04
207,70,0,101.21773,85.937732,103.27773,74.33773199999999,78.545911,102.41773,78.563866,90.917732,83.457732,115.73773,74.297732,100.49773,115.35773,125.05773,50.597732,90.437732,87.137732,83.11773199999999,85.643866,85.417732,91.137732,95.157732,95.53773199999999,95.31773199999999,94.017732,104.05773,91.90386600000001,81.017732,100.99773,77.61773199999999,82.81773199999999,106.87387,73.937732,99.157732
208,70,1,101.49637,86.116372,103.51637,74.54318599999999,78.736372,102.65637,78.79637199999999,91.196372,83.736372,116.01637,74.516372,100.79637,115.63637,125.38273999999998,50.796372,90.676372,87.396372,83.376372,85.836372,85.596372,91.396372,95.416372,95.816372,95.596372,94.276372,104.25636999999999,92.07637199999999,81.256372,101.27637,77.816372,83.036372,107.11636999999999,74.21637199999999,99.396372
209,70,2,101.78081999999999,86.340816,103.74082,74.74081600000001,78.980816,102.85361,79.020816,91.480816,83.940816,116.28081999999999,74.780816,101.06081999999999,115.76082,125.76082,50.980816,90.920816,87.68081600000001,83.620816,86.040816,85.800816,91.60081600000001,95.640816,96.080816,95.860816,94.520816,104.50081999999999,92.360816,81.46081600000001,101.55163,78.020816,83.300816,107.36081999999999,74.400816,99.560816
210,71,0,102.05624,86.556236,103.97624,74.996236,79.15623599999999,103.07624,79.24311800000001,91.736236,84.176236,116.57623999999998,75.01623599999999,101.31624000000001,116.03623999999999,126.09624,51.216236,91.176236,87.916236,83.922472,86.256236,86.01623599999999,91.82311800000001,95.896236,96.356236,96.116236,94.776236,104.73624000000001,92.556236,81.696236,101.83624,78.256236,83.536236,107.61623999999999,74.676236,99.796236
211,71,1,102.30906999999999,86.76907,104.18954000000001,75.156357,79.339535,103.32907,79.479535,92.00907,84.399535,116.86907,75.26907,101.58906999999999,116.25953999999999,126.40907,51.42907,91.42907,88.16906999999999,84.22907,86.459535,86.219535,92.04907,96.16906999999999,96.62907,96.38906999999999,95.04907,104.92651000000001,92.78907,81.88906999999999,102.10906999999999,78.44906999999999,83.80906999999999,107.86907,74.93953499999999,100.00907
212,71,2,102.59059,86.978059,104.4503,75.35029499999999,79.54014699999999,103.5103,79.710295,92.27029499999999,84.63029499999999,117.1303,75.510295,101.8303,116.47028999999999,126.7303,51.625074,91.670295,88.410147,84.470295,86.610295,86.390295,92.250295,96.385074,96.890295,96.650295,95.27029499999999,105.1303,93.05029499999999,82.110295,102.39029000000001,78.710295,84.030295,108.1303,75.13029499999999,100.1703
213,72,0,102.90893,87.182978,104.66893,75.588934,79.74893399999999,103.72579,79.889822,92.548934,84.848934,117.48893000000001,75.788934,102.04893,116.72893,127.04893,51.869467,91.948934,88.564734,84.708934,86.849467,86.628934,92.488934,96.629467,97.188934,96.948934,95.548934,105.30965,93.328934,82.339467,102.68893,78.828934,84.288934,108.40893,75.368934,100.34893000000001
214,72,1,103.2224,87.454135,104.9424,75.822404,79.962404,103.9624,80.10746800000001,92.862404,85.102404,117.9424,75.982404,102.2962,117.1624,127.3824,52.102404,92.142404,88.862404,84.982404,87.042404,86.782404,92.682404,96.93248100000001,97.502404,97.24240400000001,95.822404,105.5624,93.722404,82.52240400000001,102.9624,79.098101,84.542404,108.6624,75.602404,100.6024
215,72,2,103.5707,87.65070300000001,105.2507,76.07070300000001,80.260351,104.2707,80.43070300000001,93.21070300000001,85.370703,118.3107,76.250703,102.6107,117.5107,127.7507,52.386140999999995,92.470703,89.230703,85.310703,87.230703,86.990703,92.926141,97.130703,97.870703,97.630703,96.110703,105.8907,94.07070300000001,82.870703,103.2907,79.390703,84.810703,108.9907,75.920351,100.8707
216,73,0,103.82354000000001,87.886769,105.45451000000001,76.27150400000001,80.423537,104.46871,80.703537,93.483537,85.603537,118.78353999999999,76.483537,102.86354,118.18354,128.24354,52.623537,92.723537,89.516769,85.58353699999999,87.443537,87.20784599999999,93.147846,97.356769,98.143537,97.903537,96.343537,106.15451000000002,94.483537,83.126769,103.56354,79.663537,85.076769,109.22353999999999,76.103537,101.06354
217,73,1,104.11959,88.159592,105.67958999999999,76.399592,80.619592,104.7248,80.959592,93.77959200000001,85.806531,119.07959,76.739592,103.19959,118.55958999999999,128.63959,52.859592000000006,92.97959200000001,89.799592,85.83959200000001,87.659592,87.439592,93.399592,97.599592,98.41959200000001,98.174796,96.619592,106.3548,94.77959200000001,83.33959200000001,103.83959,79.862398,85.33959200000001,109.49959,76.33959200000001,101.25959
218,73,2,104.36081999999999,88.38081600000001,105.92081999999999,76.580816,80.807704,104.92081999999999,81.160816,94.040816,86.040816,119.38245,77.000816,103.46082,118.94082,128.94082,53.04081600000001,93.24081600000001,90.020816,86.080816,87.826939,87.580816,93.607704,97.82081600000001,98.68081600000001,98.420816,96.840816,106.58081999999999,95.060816,83.566939,104.12082,80.000816,85.60081600000001,109.76082,76.540816,101.4677
219,74,0,104.61624,88.593118,106.17623999999999,76.836236,81.033118,105.17623999999999,81.416236,94.296236,86.276236,119.80118,77.256236,103.79624,119.25623999999999,129.29623999999998,53.276236,93.496236,90.296236,86.336236,88.076236,87.836236,93.836236,98.076236,99.036236,98.676236,97.096236,106.79624,95.316236,83.796236,104.43624,80.236236,85.856236,110.01624,76.776236,101.69624
220,74,1,104.91746,88.77745999999999,106.43746000000002,77.07746,81.21746,105.45746000000001,81.67746,94.55745999999999,86.53746,120.09746000000001,77.47746,104.25746,119.72492,129.61746000000002,53.47746,93.75746,90.55745999999999,86.57746,88.27745999999999,88.05745999999999,94.05915300000001,98.33746,99.27745999999999,98.93746,97.35746,107.01746000000001,95.51746,84.01746,104.71746,80.49746,86.08373,110.27746,77.03746,101.89746
221,74,2,105.21574,88.995737,106.69573999999999,77.175737,81.435737,105.79574,81.935737,94.835737,86.76286800000001,120.37574,77.755737,104.71574,120.43574,130.01574,53.715737,94.015737,90.835737,86.815737,88.535737,88.295737,94.275737,98.635737,99.555737,99.221474,97.615737,107.27573999999998,95.775737,84.235737,105.03573999999999,80.775737,86.355737,110.53573999999999,77.275737,102.07574
222,75,0,105.4683,89.168299,106.9683,77.368299,81.528299,106.2283,82.168299,95.068299,86.968299,120.8283,77.988299,105.2483,121.4883,130.3683,53.908299,94.308299,91.128299,87.048299,88.788299,88.548299,94.48915,99.008299,99.984898,99.488299,97.848299,107.49915,96.008299,84.488299,105.4266,81.08829899999999,86.628299,110.8083,77.508299,102.3083
223,75,1,105.76598999999999,89.415329,107.23533,77.57532900000001,81.79532900000001,106.49533000000001,82.37532900000001,95.335329,87.215329,121.21663999999998,78.23532900000001,105.90066000000002,122.07533000000001,130.67533,54.115329,94.57532900000001,91.43532900000001,87.275329,88.995329,88.755329,94.695329,99.255329,100.25533,99.775329,98.095329,107.73533,96.255329,84.695329,105.75533,81.355329,86.87532900000001,111.05533,77.695329,102.49533000000001
224,75,2,106.04494,89.58494300000001,107.48494,77.824943,81.94494300000001,106.74493999999999,82.637472,95.58494300000001,87.464943,121.54494,78.484943,106.26494,122.36493999999999,131.00494,54.34494300000001,94.844943,91.704943,87.50494300000001,89.22494300000001,88.984943,94.924943,99.50494300000001,100.54494,100.08494,98.344943,107.96493999999998,96.484943,84.94494300000001,106.00493999999999,81.58494300000001,87.204943,111.32493999999998,77.964943,102.70494000000001
225,76,0,106.39456000000001,89.786139,107.79456,77.964853,82.134558,106.97456000000001,82.854558,95.834558,87.694558,121.83456000000001,78.73455799999999,106.67456000000001,122.55456000000001,131.29456000000002,54.574557999999996,95.09455799999999,91.974558,87.73455799999999,89.43227900000001,89.192279,95.154558,99.714558,100.81456,100.43456,98.59455799999999,108.16485,96.75455799999999,85.134558,106.27456000000001,81.834558,87.39455799999999,111.57456,78.154558,102.91228000000001
226,76,1,106.679,90.019002,108.079,78.217251,82.366334,107.15899999999999,83.11900200000001,96.11900200000001,87.904501,122.199,78.999002,106.959,122.819,131.659,54.799002,95.379002,92.259002,87.999002,89.599002,89.384501,95.379002,99.979667,101.15899999999999,100.899,98.83900200000001,108.439,97.039002,85.359002,106.579,81.999002,87.639002,111.859,78.379002,103.119
227,76,2,106.92281000000001,90.207604,108.36281000000001,78.38760400000001,82.562812,107.40281,83.362812,96.362812,88.142812,122.62281000000002,79.242812,107.48281000000001,123.04281,132.02281000000002,55.042812,95.662812,92.522812,88.22640600000001,89.842812,89.61640600000001,95.582812,100.18281,101.52280999999999,101.20281,99.142812,108.68281,97.302812,85.542812,106.86281000000001,82.242812,87.902812,112.10281,78.602812,103.32281
228,77,0,107.24145,90.461451,108.65573,78.575726,82.761451,107.63573000000001,83.681451,96.641451,88.381451,123.06145,79.481451,107.88145,123.48145,132.40145,55.275726,96.021451,92.801451,88.495726,90.041451,89.821451,95.781451,100.42145,101.86145,101.62145,99.461451,108.94145,97.741451,85.761451,107.16145,82.461451,88.181451,112.40145,78.921451,103.54145
229,77,1,107.70008999999999,90.740091,108.94008999999998,78.820091,83.000091,107.87505,84.000091,96.920091,88.640091,123.64008999999999,79.685045,108.30009,124.30009,132.82009,55.540091000000004,96.41504499999999,93.120091,88.720091,90.30009100000001,90.060091,96.02009100000001,100.70009,102.18009,102.06009,99.795045,109.20008999999999,98.240091,86.000091,107.48008999999999,82.700091,88.420091,112.68008999999999,79.400091,103.78009
230,77,2,108.05615,90.936145,109.25615,79.016145,83.236145,108.13615,84.296145,97.216145,88.876145,123.95615,79.97614499999999,108.65615,124.73613999999999,133.15615,55.773073,96.696145,93.416145,88.996145,90.496145,90.25614499999999,96.196145,100.93307,102.49615,102.33615,100.05615,109.41615,98.53614499999999,86.216145,107.75615,82.916145,88.716145,112.93615,79.636145,104.00154
231,78,0,108.3522,91.1922,109.5722,79.2522,83.4922,108.3322,84.5922,97.5122,89.150733,124.3522,80.2311,108.9522,124.9522,133.5922,55.9922,96.9722,93.6911,89.2322,90.7322,90.4922,96.4722,101.1722,102.7922,102.6522,100.3122,109.6522,98.8522,86.4322,108.0522,83.1922,88.9922,113.2122,79.8722,104.1922
232,78,1,108.70567,91.425669,109.96566999999999,79.468556,83.74566899999999,108.54913,84.845669,97.82566899999999,89.387834,124.66566999999999,80.485669,109.30566999999999,125.22567,134.07701,56.225668999999996,97.24566899999999,93.96566899999999,89.525669,90.949134,90.727834,96.665669,101.40567,103.10566999999999,102.92567,100.52856,109.92567,99.165669,86.628556,108.34567,83.388917,89.305669,113.46566999999999,80.087834,104.42567
233,78,2,109.02493999999999,91.699887,110.28493999999999,79.772989,84.02494300000001,108.78493999999999,85.19483000000001,98.14494300000001,89.66494300000001,125.16471999999999,80.71498100000001,109.70494,125.44493999999999,134.52494,56.448314,97.544943,94.22494300000001,89.807472,91.204943,90.96898900000001,96.88831400000001,101.66747,103.42494,103.24494,100.80494,110.18494,99.484943,86.844943,108.62494,83.744943,89.544943,113.74493999999999,80.344943,104.68494
234,79,0,109.63841000000001,91.978413,110.63841000000001,80.018413,84.314206,109.01421,85.518413,98.45841300000001,89.978413,125.67841000000001,80.984206,110.05841000000001,125.79841,134.85841000000002,56.69420600000001,97.858413,94.518413,90.134206,91.45841300000001,91.218413,97.12263,101.93421,103.83841,103.59841,101.05841,110.39841000000001,99.95841300000001,87.078413,108.97841000000001,83.978413,89.878413,114.0328,80.598413,104.93841
235,79,1,110.02587,92.325873,110.98586999999999,80.325873,84.665873,109.32587,85.905873,98.80587299999999,90.30587299999999,126.36587,81.227937,110.50175,126.20586999999999,135.28587,56.965872999999995,98.221746,94.885873,90.505873,91.745873,91.505873,97.325873,102.24587,104.26586999999999,104.02587,101.34794000000001,110.70586999999999,100.38587,87.365873,109.36587,84.365873,90.165873,114.30587,80.925873,105.24587
236,79,2,110.3576,92.611519,111.3376,80.637596,84.993798,109.6138,86.237596,99.137596,90.637596,126.7576,81.523798,110.8776,126.5376,135.7976,57.223797999999995,98.553798,95.19759599999999,90.897596,92.013798,91.773798,97.623798,102.5576,104.7176,104.3576,101.6176,110.9576,100.7776,87.637596,109.6976,84.637596,90.523798,114.61253,81.217596,105.5776
237,80,0,111.04458000000001,92.98458000000001,111.76728999999999,81.00729,85.40458000000001,109.94458,86.76458000000001,99.58458,90.97729,127.28458,81.82458000000001,111.30458,126.88458,136.26458,57.504580000000004,98.96458,95.561527,91.34458000000001,92.32458000000001,92.08458,97.90458000000001,102.90458000000001,105.16458,104.76458000000001,101.94458,111.24458,101.26458000000001,87.96458,110.12728999999999,85.08458,90.875763,114.96458,81.62458000000001,105.88458
238,80,1,111.79478999999999,93.314785,112.19496000000001,81.358262,85.85478499999999,110.29478999999999,87.234785,100.05479,91.374785,127.91478000000001,82.192392,111.76239,127.27478,136.79478,57.838262,99.43478499999999,95.974785,91.774785,92.634785,92.394785,98.292392,103.35479000000001,105.71479,105.17478999999999,102.31413,111.59478999999999,101.81479,88.35478499999999,110.59478999999999,85.451595,91.262392,115.3912,82.054785,106.41478000000001
239,80,2,112.4727,93.732698,112.6927,81.832698,86.512698,110.7727,87.832698,100.6527,91.833783,128.9781,82.592698,112.3327,127.7527,137.5727,58.390337,100.0927,96.432698,92.332698,93.132698,92.892698,98.852698,103.9927,106.3527,105.7127,102.6727,112.22888999999999,102.7927,88.872698,111.3527,86.072698,91.672698,116.0327,82.712698,106.8527
240,81,0,114.7376,94.517596,113.7376,82.577596,86.897596,111.4976,89.220385,101.6976,92.61759599999999,130.9776,83.217596,112.9976,128.93077,138.8976,59.157596,101.0376,97.077596,93.240385,93.917596,93.685193,99.89278900000001,104.94318,107.2976,106.6176,103.30116,113.3976,104.5976,89.537596,112.42039,86.997596,92.577596,117.12518999999999,84.03836700000001,107.78798
241,81,1,115.41096999999999,95.070975,114.61098,83.210975,87.110975,112.11098,89.810975,102.37098,92.990975,131.91098,83.740488,113.51698999999999,130.45098000000002,139.69293000000002,59.640488,101.65098,97.720488,93.890975,94.440488,94.200488,100.71049000000001,105.81098,108.05096999999999,107.18048999999999,104.41096999999999,114.35098,105.29098,90.177622,113.29098,87.485244,93.150975,117.81098,84.910975,108.553
242,81,2,116.14803,95.576009,115.15601000000001,83.716009,87.89600899999999,112.58202,90.376009,102.87601,93.676009,132.31601,84.156009,113.97601,130.95601000000002,140.17601000000002,59.996008999999994,102.09600999999999,98.076009,94.376009,94.856009,94.636009,101.17600999999999,106.25601,108.57601000000001,107.70201999999999,104.91601000000001,115.03601,105.71601000000001,90.556009,113.77601000000001,88.136009,93.75600899999999,118.41601000000001,85.42201800000001,108.93601000000001
243,82,0,116.72363,96.083628,115.74363000000001,84.163628,88.243628,112.98121,90.943628,103.36363,94.163628,132.80363,84.543628,114.48363,131.40363,140.66363,60.583628000000004,102.48363,98.483628,94.763628,95.263628,95.043628,101.58363,106.72363,109.00363,108.24363000000001,105.32363000000001,115.60363000000001,106.16363,90.903628,114.16363,88.583628,94.20362800000001,119.04363000000001,85.883628,109.32363000000001
244,82,1,117.28348999999999,96.603492,116.34348999999999,84.703492,89.06349200000001,113.50348999999999,91.42349200000001,103.90349,94.683492,133.48349,85.02869799999999,115.20348999999999,132.38349,141.26349,61.023492000000005,103.02349,99.043492,95.303492,95.743492,95.523492,102.48349,107.30349,109.54348999999999,108.78348999999999,105.80349,116.16349,106.72348999999998,91.403492,114.86348999999998,89.14349200000001,94.607831,119.70348999999999,86.343492,109.82348999999999
245,82,2,117.86984,97.00984100000001,116.76983999999999,85.089841,89.38996800000001,114.16984,91.989841,104.30984000000001,95.169841,134.00984,85.42984100000001,115.68983999999999,132.78984,141.86983999999998,61.309841000000006,103.47991999999999,99.50984100000001,95.569841,96.249841,96.029841,102.98984,108.18983999999999,109.98983999999999,109.22952,106.24968,116.92983999999998,107.24983999999999,91.689841,115.28983999999998,89.50984100000001,94.959921,120.10983999999999,86.889841,110.58984
246,83,0,118.56458,97.44458,117.26458000000001,85.45729,89.74458,114.56458,92.43729,104.70458,95.58458,134.50458,85.78458,116.22458,133.20458,142.54458,61.644580000000005,103.86458,99.90458000000001,95.94458,97.00458,96.76458000000001,103.46458,108.66458,110.44458,109.66458,106.80458,117.38458,107.76458000000001,92.04458000000001,115.68458000000001,89.959161,95.24729,120.58458,87.24458,111.06458
247,83,1,119.32508,97.885079,118.04508,86.025079,90.101885,115.14508000000001,92.925016,105.28508000000001,96.105079,135.08508,86.205079,116.98508000000001,133.87753999999998,143.06508,62.136885,104.54508,100.30508,96.425079,97.485079,97.245079,104.66508,109.28508000000001,111.08508,110.34508000000001,107.41503,117.98508000000001,108.26508000000001,92.465079,116.32501,90.525079,95.765079,121.40508,87.666885,112.00508
