,measure_number,beat_number,pid1263b-16,pid5667250b-05,pid5667269b-33,pid9048b-29,pid9050b-18,pid9054b-18,pid9055b-16,pid9058b-16,pid9059b-20,pid9061b-13,pid9062b-19,pid9063b-22,pid9066b-16,pid9068-22,pid9069-16,pid9072b-20,pid9074g-16,pid9075b-16,pid9085-09,pid9085-17,pid9086-12,pid9094b-21,pid9097-25,pid9099b-22,pid9103-22,pid9104b-16,pid9114-26,pid9116-05,pid9118b-22,pid9124-16,pid9127-01,pid9130-12,pid9139b-18,pid9153b-18,pid9166l-15,pid9170b-18,pid9173-02,pid9174b-16,pid9185-06,pid918812-16,pid918904-13,pid9192b-18
271,92,0,143.54346999999999,118.16346999999999,143.04346999999999,133.52347,134.94347,123.59674,138.88347,117.97673999999999,147.08347,133.04346999999999,125.01673999999998,158.38347,172.44347,137.06347,171.90347,152.38347,138.32347,125.79673999999999,127.06347,125.37673999999998,121.09674,163.88347,160.38347,152.32347,140.16347,138.73674,128.32347,127.19673999999999,144.78347,165.36347,138.36347,211.72347000000002,133.73674,124.87673999999998,142.44347,127.09674,158.64347,131.02347,137.70346999999998,165.32347,128.00347,125.10347
272,92,1,144.1498,118.6346,143.62958999999998,133.9898,135.4098,123.9898,139.4898,118.53495,147.5698,133.6122,125.5298,159.20959,173.3898,137.6533,172.64878000000002,152.8898,138.9298,126.1698,127.4698,125.93332,121.5766,164.3298,161.2498,152.8898,140.6499,139.2498,128.7498,127.7298,145.18998,166.0098,139.0498,212.4898,134.12995,125.2298,142.9098,127.5098,159.3698,131.37663,138.1698,165.9698,128.5898,125.6546
273,92,2,144.67674,118.87673999999998,144.31673,134.43674,135.89674,124.41673999999999,140.03673,118.89674,148.07674,134.01096,125.95673000000001,159.83674,174.07674,138.11337,173.23674,153.45674,139.57674,126.65673999999999,127.95673000000001,126.27535,121.89674,164.97673,161.73674,153.39674,141.19673,139.79674,129.07674,128.19673,145.61674,166.57674,139.57674,213.08347,134.65891000000002,125.67673,143.45674,127.99673999999999,159.89674,131.79834,138.61674,166.55674,129.13673,125.85673999999999
274,93,0,145.04776,119.16776000000002,144.76775,134.90776,136.26775,124.78776,140.38776000000001,119.24776000000001,148.42775,134.22776000000002,126.26775,160.18776,174.70102,138.38776000000001,173.70775,153.90776,139.92775,126.97888,128.30775,126.50888,122.26775,165.46551000000002,162.16776000000002,153.74776,141.56776000000002,140.14775,129.38776000000001,128.48775,145.94776000000002,166.98775,140.00776000000002,213.58775,134.96776,126.04776000000001,143.94776000000002,128.34776000000002,160.28776000000002,132.04776,139.00776000000002,166.96776,129.56776000000002,126.16776000000002
275,93,1,145.49428999999998,119.43428999999999,145.13086,135.31429,136.59429,125.11429,140.71428999999998,119.59347,148.79429,134.49428999999998,126.59428999999999,160.55428999999998,175.45429,138.73429,174.39428999999998,154.29429,140.33428999999998,127.29428999999999,128.69429,126.83429,122.59428999999999,165.95429,162.55428999999998,154.09429,141.89428999999998,140.43429,129.73214,128.83428999999998,146.23214,167.37429,140.59857,214.03429,135.31429,126.45428999999999,144.41429,128.71428999999998,160.93429,132.37429,139.33213999999998,167.35429,129.81429,126.51213999999999
276,93,2,145.99969,119.89968999999999,145.60939,135.78656999999998,136.96939,125.60938999999999,141.26939,120.02938999999999,149.28313,134.96313,127.26938999999999,161.18939,175.90939,139.24938999999998,174.93968999999998,154.84939,140.92938999999998,127.62938999999999,129.28939,127.30313000000001,123.06985,166.42938999999998,163.10939,154.56939,142.58816000000002,140.89969,130.14588,129.34939,146.63969,167.92938999999998,141.34939,214.76939,135.74938999999998,127.02938999999999,145.00939,129.34939,161.76939,132.78656999999998,139.79969,167.90939,130.30938999999998,126.98938999999999
277,94,0,146.69836999999998,120.29836999999999,146.05837,136.35837,137.41836999999998,126.09836999999999,141.71837,120.47837,149.71837,135.43837,127.59836999999999,161.81837,176.29837,139.79837,175.49837,155.33837,141.47836999999998,127.97837,129.91836999999998,127.71837,123.55837,166.89837,163.61837,155.07837,143.17837,141.43837,130.50611999999998,129.79837,147.07837,168.71837,141.83837,215.25837,136.13837,127.55837,145.71837,129.95837,162.31837,133.14418,140.23837,168.69836999999998,130.73837,127.45837
278,94,1,147.41347,120.63346999999999,146.57347,136.93347,137.87347,126.67347,142.27347,121.01347,150.25173999999998,135.99347,128.11347,162.55347,177.03347,140.31347,176.09694,155.87347,142.15347,128.25347,130.61347,128.11347,124.01347,167.45346999999998,164.39347,155.67347,143.73346999999998,142.11347,130.97347,130.45346999999998,147.57347,169.27347,142.31347,215.99347000000003,136.67347,128.09347,146.35347,130.65347,163.13347,133.55069,140.79346999999999,169.25347,131.23346999999998,127.87468999999999
279,94,2,147.99591999999998,120.99592,146.95592,137.69592,138.21591999999998,127.15592,142.79592,121.27592,150.73592,136.29592,128.51592,163.33592,177.73592,140.79592,176.63592,156.55592,142.89592,128.63592,131.17592,128.51592,124.41592,168.07592,164.87592,156.33592,144.25592,142.69592,131.27591999999999,131.07592,148.11592,169.73592,142.81592,216.69592000000003,137.15592,128.57592,147.11592,131.21591999999998,163.93591999999998,133.95592,141.25592,169.71591999999998,131.79592,128.27591999999999
280,95,0,148.41959,121.31986,147.43877,138.11959,138.55959,127.41958999999999,143.17959,121.5462,151.19959,136.65958999999998,128.89959,163.81958999999998,178.21958999999998,141.19959,177.51959,157.21958999999998,143.39959,129.02653,131.53959,128.85959,124.81958999999999,168.47959,165.29959,156.7148,144.67959,143.11959,131.59986,131.49958999999998,148.45986000000002,170.77958999999998,143.2048,217.25959,137.59958999999998,129.05959,147.61959,131.61959,164.47959,134.45959,141.67959,170.75959,132.13959,128.56493
281,95,1,148.79143,121.63143000000001,148.09429,138.51143000000002,138.99143,127.77143000000001,143.57143,121.87143,151.79286000000002,137.05143,129.21143,164.31143,178.61143,141.59143,178.11143,157.83143,143.89143,129.63143,131.95143000000002,129.17071,125.23143,169.01143000000002,165.77143,157.15143,144.99143,143.73143000000002,131.95071000000002,131.81143,148.89143,171.37143,143.63071000000002,217.81142999999997,137.99143,129.59143,148.11143,131.98071000000002,164.87143,134.89143,142.15143,171.35143,132.51143000000002,128.91143
282,95,2,149.19143,121.95143,148.57143,138.87143,139.39143,128.11143,143.97143,122.13143000000001,152.31143,137.49143,129.61143,164.75143,178.99143,142.03143,178.59143,158.23143000000002,144.29143,130.01143000000002,132.29143,129.47143,125.59071000000002,169.59143,166.19143,157.55143,145.41143,144.09143,132.25143,132.17071,149.15143,171.83143,143.99143,218.27142999999998,138.36071,130.31143,148.61143,132.33143,165.49143,135.23143000000002,142.49071,171.81143,132.84036,129.24071
283,96,0,149.66204,122.34204,148.94204,139.32204,139.88204,128.46204,144.50204,122.46203999999999,152.82204,138.00204,130.16204,165.24204,179.42203999999998,142.48203999999998,179.10204,158.70203999999998,144.80203999999998,130.36203999999998,132.64203999999998,129.76601000000002,125.96203999999999,170.12204,166.70203999999998,158.02204,145.94204,144.60204,132.56204,132.73408,149.48203999999998,172.38204,144.48203999999998,218.82204,138.74204,130.94204,149.12204,132.68204,166.08203999999998,135.48203999999998,142.90204,172.36203999999998,133.26203999999998,129.54867
284,96,1,150.11755,122.73755,149.41755,139.75755,140.29755,128.83755,144.87755,122.75755,153.35755,138.59755,130.53755,165.75755,179.85755,142.9051,179.7051,159.17755,145.25755,130.73755,133.01755,130.11755,126.35755,170.71755,167.21755,158.45755,146.49755,145.21755,132.93755,133.45755,149.85755,172.83755,145.03755,219.31755,139.11755,131.49755,149.53755,133.05755,166.55755,135.85755,143.27755,172.79755,133.67755,129.91755
285,96,2,150.51674,123.09225,149.91673,140.17225,140.71225,129.19225,145.21225,123.09225,153.85225,138.95225,130.87223999999998,166.27225,180.41693999999998,143.37223999999998,180.19449,159.79225,145.67225,131.09224,133.37223999999998,130.41225,126.79223999999999,171.15223999999998,167.73225,158.93898000000002,146.91225,145.63225,133.23225,133.95898,150.19225,173.17225,145.43223999999998,219.95225,139.47224,131.83225,149.97224,133.41225,167.01225,136.25224,143.63225,173.15223999999998,134.09448999999998,130.29225
286,97,0,151.02041,123.48041,150.60041,140.68041000000002,141.36122,129.62041000000002,145.62041000000002,123.50041,154.49081999999999,139.56041000000002,131.28041000000002,166.92041,181.14041,143.94041,180.93327,160.63082,146.18041000000002,131.48041,133.82123,130.82041,127.36041000000002,171.90041000000002,168.34041000000002,159.62041000000002,147.57082,146.27082,133.62041000000002,134.50041000000002,150.58041,173.66041,146.04041,220.93082,139.92041,132.30041,150.38041,133.85082,167.60041,136.66041,144.42041,173.62041000000002,134.72123,130.78041000000002
287,97,1,151.87184,123.93728,151.23183999999998,141.09184,141.95184,130.09184,146.19183999999998,123.85184,155.09184,140.31184,131.69183999999998,167.69183999999998,181.85183999999998,144.53184,181.63183999999998,161.45184,146.81184,131.83184,134.45184,131.35183999999998,127.93184,172.59184,169.17184,160.45184,148.55184,146.91183999999998,134.07183999999998,135.27184,150.91183999999998,174.05184,146.77184,221.91183999999998,140.39184,132.83184,150.93367,134.49184,168.27184,137.13183999999998,145.05184,174.03092,135.41183999999998,131.35183999999998
288,97,2,152.33592,124.46531,151.85592,141.59592,142.85592,130.71591999999998,146.79592,124.41592,155.99591999999998,141.07592,132.27591999999999,168.55592,182.95592,145.43591999999998,182.35592,162.67592,147.73592,132.45592,135.23592,131.99591999999998,128.59592,173.43591999999998,169.77591999999999,161.43591999999998,149.25592,147.75592,134.49591999999998,136.23592,151.45592,174.49591999999998,147.53592,223.81592,140.87592,133.19592,151.55592,135.17592,169.21591999999998,137.71591999999998,145.89592,174.47592,136.49591999999998,132.01592
289,98,0,153.13541,125.10082,152.56082,142.12082,143.52082,131.44082,147.44082,124.98082,156.66082,141.84082,132.78082,169.30082,183.42082,146.08082,183.34082,163.36082,148.40081999999998,132.98082,135.88082,132.42082,129.04082,174.04082,170.80082,162.41163,150.08082,148.48082,135.08082,136.86082,151.96081999999998,175.08082,148.18081999999998,224.94082000000003,141.40081999999998,133.64027,152.33163000000002,135.82082,170.12082,138.53163,146.70082,175.04082,137.10082,132.36541
290,98,1,153.63143,125.63143000000001,153.11143,142.63143,144.09143,132.09,147.97143,125.57143,157.19143,142.69286,133.33143,170.15143,183.93143,146.87143,184.17143000000002,164.15143,148.99143,133.51143000000002,136.37143,132.79143,129.51143000000002,174.55286,171.51143000000002,163.22143,150.65143,149.05286,135.61143,137.41143,152.45143000000002,175.55143,149.35571000000002,226.23143,142.11143,134.05143,153.07143,136.37429,170.63143,139.43714,147.45429,175.53143,137.59143,132.65829
291,98,2,154.20612,126.12612,153.92225,142.98612,144.64612,132.82612,148.30612,125.96611999999999,157.76612,143.12612,133.70612,170.78611999999998,184.82612,147.34611999999998,184.66612,164.58612,149.38612,133.88612,136.72612,133.10806000000002,129.83806,175.14612,172.62612,163.86612,151.28611999999998,149.44612,136.18612,138.26612,152.79806000000002,175.88612,150.02612,226.98612000000003,142.46612,134.35806000000002,153.76612,136.76612,171.40612,139.90612,147.88612,175.84611999999998,138.00611999999998,132.92806000000002
292,99,0,154.85693999999998,126.57347,154.42388,143.39347,145.01693999999998,133.15694,148.67347,126.29347,158.23346999999998,143.51346999999998,134.07347,171.33347,185.57347,147.83347,185.29346999999999,165.01346999999998,149.87347,134.23346999999998,137.11347,133.46041,130.19347,175.61347,173.15347,164.41347,151.71347,149.87347,136.61347,138.77347,153.13586999999998,176.27347,150.63347,227.81694,142.85347,134.71347,154.24735,137.13347,171.83347,140.27694,148.55347,176.23346999999998,138.37347,133.25347
293,99,1,155.25101999999998,126.87102,154.81101999999998,143.75101999999998,145.33102,133.47101999999998,148.95102,126.52526,158.51102,143.81101999999998,134.35102,171.67102,186.09051000000002,148.21102,185.81101999999998,165.37102,150.17102,134.47101999999998,137.47101999999998,133.74051,130.50051000000002,176.07102,173.51102,164.73102,152.01102,150.17102,136.85102,139.07102,153.37102,176.57102,150.97101999999998,228.29102000000003,143.19102,134.94051000000002,154.63102,137.49102,172.29102,140.55102,148.87102,176.52366999999998,138.63526000000002,133.53101999999998
294,99,2,155.96061,127.40531000000001,155.36531000000002,144.16531,145.84531,134.10531,149.46531000000002,126.94531,159.06531,144.34531,134.86531000000002,172.26531,186.58531000000002,148.82531,186.54531,166.00531,150.72531,134.92765,137.90531000000001,134.20531,130.98765,176.58531000000002,174.26531,165.46531000000002,152.60531,150.70531,137.40531000000001,139.66531,153.76765,176.98061,151.68531000000002,229.06531,143.72531,135.36531000000002,155.26531,137.94531,172.88531,141.16531,149.60531,176.94531,139.06531,133.86531000000002
295,100,0,156.69367,127.81796000000001,155.83796,144.61796,146.27796,134.47796,149.89796,127.33796000000001,159.51796000000002,144.77796,135.43796,172.73796000000002,186.97796,149.41796000000002,187.22959,166.45796,151.11796,135.25796,138.22398,134.55796,131.41796000000002,176.99796,174.87796,166.09796,153.13796000000002,151.15796,137.75796,140.09796,154.19398,177.37796,152.13796000000002,229.93796,144.15398000000002,135.77796,155.79796000000002,138.25796,173.51796000000002,141.57796000000002,150.3098,177.35796000000002,139.49796,134.18198999999998
296,100,1,157.41796000000002,128.29796000000002,156.29796000000002,145.09796,146.75796,134.83796,150.29796000000002,127.75796000000001,160.01796000000002,145.31796,135.79796000000002,173.35796000000002,187.41796000000002,149.99796,188.06184,166.99796,151.57796000000002,135.67796,138.67796,134.95796,131.89796,177.51796000000002,175.85796000000002,166.75796,153.57796000000002,151.55796,138.27796,140.55796,154.57796000000002,177.97796,152.95796,230.79796000000002,144.59796,136.19796000000002,156.30592,138.73796000000002,174.01796000000002,142.09796,150.89796,177.95796,139.89796,134.49796
297,100,2,157.88367,128.62367,156.78367,145.46367,147.10367,135.11456,150.58366999999998,128.04367,160.42367,145.64367,136.08366999999998,173.70367,187.90367,150.32367,188.56367,167.34367,151.94367,136.00367,138.98367,135.30366999999998,132.26367,177.88367,176.44367,167.14367,153.90684,151.90367,138.59684,140.84367,154.86366999999998,178.36366999999998,153.34367,231.24367,144.96367,136.58366999999998,156.82367,139.02366999999998,174.36366999999998,142.40367,151.32367,178.32367,140.24367,134.80366999999998
298,101,0,158.40694,128.90898,157.22898,145.7898,147.3298,135.52898000000002,151.04898,128.28898,160.76898,145.96898000000002,136.52898000000002,174.06966,188.42898,150.68948999999998,189.06898,167.68966,152.40898,136.28898,139.22992,135.54898,132.58948999999998,178.33475,176.86898,167.50949,154.32898,152.28898,138.82949,141.25949,155.20898,178.6898,153.76898,231.72897999999998,145.26966000000002,136.8298,157.28898,139.2699,174.70898,142.62898,151.67949,178.66949,140.48966000000001,135.06898
299,101,1,158.89796,129.21796,157.65796,146.21796,147.67796,135.65796,151.49796,128.59796,161.13796000000002,146.37796,136.79796000000002,174.41796000000002,189.09398000000002,151.07796000000002,189.57796000000002,168.13796000000002,152.77796,136.55796,139.61398,135.99796,133.03796,178.75796,177.19796000000002,167.97796,154.61796,152.59796,139.09796,141.61796,155.47796,179.03796,154.15796,232.19796000000002,145.65796,137.11796,157.57796000000002,139.65796,175.01796000000002,142.99796,152.01796000000002,179.01796000000002,140.77796,135.43796
300,101,2,159.51401,129.69401000000002,158.17401,146.69401000000002,148.21401,136.09401,152.13401000000002,129.05401,161.63401000000002,147.03401000000002,137.37401,175.01201,189.87401,151.55401,190.21401,168.71401,153.45401,137.01401,140.23401,136.49401,133.63401000000002,179.19401000000002,177.95401,168.61401,155.17401,153.07401000000002,139.59401,141.99401,156.07401000000002,179.46201000000002,154.79401000000001,233.05401,146.27401,137.59401,158.03401000000002,140.27401,175.51401,143.47401000000002,152.65401,179.43045,141.37401,135.93401
301,102,0,160.45918,130.15918,158.81918000000002,147.35918,148.71918,136.49918,152.95918,129.61918,162.19918,147.71918,138.05918,175.55918,190.31918000000002,152.15918,190.91918,169.31918000000002,153.95918,137.39918,140.83918,137.01918,134.27918,179.83918,178.59918000000002,169.39918,155.99918,153.69918,140.01918,142.57918,156.71918,179.99918,155.39918,234.01917999999998,146.91918,138.17918,158.53918000000002,140.85918,176.15918,143.97918,153.41918,179.97918,141.91918,136.69918
302,102,1,161.30857,130.72857,159.50857,147.82856999999998,149.36857,137.08857,153.62857,130.24857,162.88857,148.60857,138.60857,176.40857,190.88857,152.94857,191.74857,170.10857,154.72857,137.94857,141.56857,137.66857,134.88857,180.52857,179.32856999999998,170.22857,156.86857,154.34857,140.52857,143.26928999999998,157.50857,180.62857,156.16857,234.98857,147.64857,138.68857,159.12857,141.60857,176.98856999999998,144.70857,154.08857,180.60857,142.32929,137.24857
303,102,2,161.87184,131.17184,160.19183999999998,148.45184,149.79546000000002,137.59184,154.19183999999998,130.50879,163.45184,149.13183999999998,139.17184,176.97184,191.57183999999998,153.51183999999998,192.55184,170.89184,155.31184,138.40273,142.15184,138.09184,135.33184,180.99184,179.89184,170.87184,157.41183999999998,154.83184,141.03184,143.73183999999998,158.07183999999998,181.21184,156.79183999999998,235.59184,148.17184,139.01183999999998,159.67184,142.17184,177.55184,145.13837,154.59184,181.19183999999998,142.73183999999998,137.51183999999998
304,103,0,162.37633,131.60265,161.01633,149.13633000000002,150.13633000000002,137.97633000000002,154.61633,130.85633,163.87633,149.49633,139.55633,177.37633,191.99633,153.83633,193.26898,171.43633,155.83633,138.77633,142.55633,138.45633,135.73633,181.37633,180.43633,171.43633,157.82316,155.30265,141.41633000000002,144.19633000000002,158.77633,182.01633,157.49633,236.19633,148.57633,139.39633,160.09633,142.59633,177.99633,145.43633,155.07633,181.98265,143.09633,137.86316000000002
305,103,1,162.87102,131.99102,161.47101999999998,149.73102,150.53101999999998,138.31101999999998,154.95102,131.1742,164.31101999999998,149.89026,139.86051,177.79102,192.41102,154.23102,193.89102,171.89102,156.27102,139.04051,142.91102,138.83102,136.11102,181.75101999999998,180.99102,171.95102,158.17102,155.71102,141.75101999999998,144.59102,159.19102,182.79102,157.99102,236.75102,148.95102,139.75101999999998,160.51102,142.95102,178.33102,145.83102,155.57102,182.75101999999998,143.43102,138.19102
306,103,2,163.33388,132.31388,161.81388,150.09388,151.05388,138.71388000000002,155.29388,131.45388,164.67388,150.17388,140.19388,178.23388,192.97388,154.61388,194.31388,172.35388,156.63388,139.37194,143.25194,139.17388,136.45388,182.11388,181.53388,172.53388,158.55388,156.09388,142.07388,144.93388000000002,159.53388,183.47388,158.43388000000002,237.15388,149.43388000000002,140.15388000000002,160.89388,143.26193999999998,178.67388,146.11388,155.91388,183.43388000000002,143.79388,138.53388
307,104,0,163.75836999999999,132.65837,162.23837,150.55837,151.47836999999998,139.13837,155.71837,131.85837,165.11837,150.53278999999998,140.57837,178.77837,193.49837,155.13837,194.83837,172.77837,157.05837,139.76418,143.55985,139.63837,136.91836999999998,182.53837,181.95837,172.95837,158.97836999999998,156.51837,142.42209,145.30418,159.93837,183.89837,158.89837,237.57837,149.83837,140.71837,161.45837,143.57985,179.17837,146.59837,156.33837,183.87837,144.23837,138.95837
308,104,1,164.50082,133.18081999999998,162.76082,151.36082,152.16082,139.76245,156.24081999999999,132.46081999999998,165.66082,151.08082,141.14082,179.84082,194.23816000000002,155.96081999999998,195.58082,173.42245,157.58082,140.38082,143.98082,140.20082,137.50082,183.20245,182.54082,173.76082,159.98082,157.41163,142.94082,145.84082,160.66082,184.92082,159.68081999999998,238.82082000000003,150.54082,141.36082,162.40081999999998,144.00082,179.70082,147.18081999999998,157.20082,184.90081999999998,144.96081999999998,139.56082
309,104,2,165.03101999999998,133.69102,163.27204,151.93102,152.77102,140.35102,156.55102,132.89102,166.21102,151.53204,141.73102,180.53101999999998,194.87102,156.45203999999998,196.21204,173.99102,157.95102,140.81101999999998,144.35102,140.67102,137.95102,183.63102,183.03101999999998,174.37102,160.67102,157.95102,143.75101999999998,146.17102,161.19102,185.95203999999998,160.21102,239.97102,151.13102,142.09102,162.81101999999998,144.37102,180.19204,147.59102,157.63204,185.91204,145.43102,139.97101999999998
310,105,0,165.5302,134.0702,163.69041,152.4702,153.4102,140.7502,156.9102,133.5302,166.7702,151.9502,142.1702,180.9702,195.5902,156.9702,197.2902,174.4902,158.4902,141.2302,144.7102,141.2702,138.3902,184.1702,183.5302,174.8502,161.1102,158.3102,144.1302,146.5502,161.6302,186.6702,160.6502,240.8502,151.6102,142.7102,163.1702,144.7702,180.6502,148.3702,158.1502,186.6502,145.9902,140.5102
311,105,1,165.84857,134.48856999999998,164.12857,152.78857,153.78857,141.16857,157.22857,133.74694,167.08857,152.22857,142.48856999999998,181.58857,196.02857,157.32856999999998,197.66857,175.10857,158.77929,141.50857,145.12857,141.58857,138.74857,184.60857,183.98856999999998,175.30857,161.42857,158.64857,144.42928999999998,146.78857,161.90857,187.04856999999998,161.18857,241.30857000000003,151.94714,143.02857,163.64857,145.16857,181.26856999999998,148.68857,158.56857,187.02857,146.30857,140.82856999999998
312,105,2,166.29204,134.98051,164.93102,153.33102,154.37204,141.65102,157.75101999999998,134.25101999999998,167.65102,152.63102,143.01102,182.33203999999998,197.09204,157.79204,198.43102,175.83203999999998,159.17102,142.17203999999998,145.53101999999998,142.11102,139.25101999999998,185.21102,184.55102,175.83033999999998,162.01203999999998,159.01102,144.79102,147.07102,162.41102,188.25101999999998,161.69102,242.37306,152.47101999999998,143.81101999999998,164.15204,145.57102,181.93204,149.45102,158.99102,188.21102,146.87102,141.21051
313,106,0,166.99027,135.33026999999998,165.67027,154.05026999999998,155.25027,142.15027,158.27026999999998,134.75027,168.25027,153.07027,143.55026999999998,182.95027,197.95027,158.45027,199.55026999999998,176.75027,159.57027,142.79027,145.95014,142.59405,139.87027,185.77026999999998,185.05026999999998,176.61026999999999,162.65027,159.57027,145.27026999999998,147.41027,163.09027,188.81027,162.33026999999998,243.21027,153.05026999999998,144.75027,164.71027,145.98013999999998,182.79027,150.27026999999998,159.51027,188.77026999999998,147.27008999999998,141.69027
314,106,1,167.63043000000002,135.83043,166.27043,154.53043,155.77043,142.97043,158.73043,135.27043,168.97043,153.73043,144.05043,183.71171999999999,198.59043,159.05043,200.37043,177.49043,159.99043,143.51043,146.39043,142.99043,140.37043,186.27043,185.83043,177.35043000000002,163.17129,160.03043,145.81043,147.77043,163.69043,189.57043000000002,163.33043,243.91043,153.65043,145.55043,165.25215,146.43043,183.77043,151.09043,160.03043,189.55043,147.69043,142.07043000000002
315,106,2,167.95713999999998,136.15714,166.83713999999998,154.87714,156.23713999999998,143.43714,159.05714,135.55714,169.37714,154.01713999999998,144.43714,184.11713999999998,199.35714,159.39713999999998,200.79713999999998,177.83713999999998,160.33713999999998,143.83713999999998,146.71714,143.33713999999998,140.71714,186.63714,186.51713999999998,177.81714,163.51713999999998,160.31714,146.21714,148.05714,164.01713999999998,190.07713999999999,163.79713999999998,244.42428999999998,153.99714,146.01713999999998,165.81714,146.75714,184.25714,151.43714,160.37714,190.03714,148.03714,142.29713999999998
316,107,0,168.56898,136.56265,167.41633000000002,155.35633,156.57633,143.75633,159.41633000000002,135.95633,169.81633,154.41633000000002,144.79633,184.64265,200.17633,159.91633000000002,201.52796,178.31633,160.78898,144.17633,147.12265,143.75633,141.13633000000002,187.12694,187.05633,178.28265,163.87633,160.80265,146.62265,148.43633,164.37633,190.53633,164.21633,245.07531,154.42265,146.49633,166.31531,147.16265,184.70265,151.87633,160.83633,190.51633,148.37633,142.67633
317,107,1,168.94571000000002,136.78786000000002,167.68571,155.60571000000002,156.86571,144.00571000000002,159.68571,136.14893,170.12571,154.68571,145.06571,184.98571,200.80571,160.18571,201.96571,178.56571,161.06571,144.40571,147.44571000000002,144.02571,141.44571000000002,187.58571,187.38571000000002,178.58571,164.12571,161.04786000000001,146.88571000000002,148.62571,164.64571,190.90571,164.48571,245.44571000000002,154.74571,146.73393000000002,166.66571000000002,147.48571,185.06571,152.10571000000002,161.08571,190.86571,148.61893,142.90857
318,107,2,169.49367,137.37184,168.27184,156.03184,157.41183999999998,144.45184,160.19183999999998,136.55092,170.77184,155.19183999999998,145.49184,185.55184,201.55184,160.85183999999998,202.73183999999998,179.09184,161.57183999999998,144.87061,147.97728,144.49092,141.99184,188.11184,188.05184,179.25184,164.63183999999998,161.47184,147.37184,149.11184,165.19183999999998,191.59184,165.05184,246.35183999999998,155.25184,147.21184,167.21184,148.01092,185.65184,152.79183999999998,161.71184,191.57183999999998,149.09184,143.34091999999998
319,108,0,170.27265,137.77265,168.73265,156.40133,157.83265,144.77265,160.63265,136.92133,171.33265,155.47265,145.97265,186.03265,201.99265,161.41265,203.45265,179.49265,161.95265,145.17265,148.33265,144.87265,142.43265,188.55265,188.65531000000001,179.91531,165.17265,161.84422,147.87265,149.50422,165.65265,192.27265,165.47265,247.23265,155.69133,147.61265,167.77265,148.37265,186.38061000000002,153.21265,162.37265,192.25265,149.43265,143.77265
320,108,1,170.82449,138.12448999999998,169.21898000000002,156.82449,158.32449,145.10449,161.02449,137.32449,171.84448999999998,155.92449,146.34448999999998,186.58449,202.58245,161.92449,203.96448999999998,179.96448999999998,162.34448999999998,145.58449,148.76449,145.30449,142.90448999999998,189.06448999999998,189.39898,180.56448999999998,165.52449,162.20449,148.40448999999998,149.92449,166.05898,192.97143,166.00449,248.02245,156.06448999999998,147.96448999999998,168.30796,148.78448999999998,186.82449,153.62448999999998,162.87347,192.93694,149.82449,144.20449
321,108,2,171.17837,138.43837,169.67837,157.15837,158.81837,145.38418000000001,161.31837,137.63837,172.27837,156.25836999999999,146.63837,187.01837,203.05837,162.25836999999999,204.95837,180.35837,162.73837,145.91836999999998,149.07837,145.67837,143.33837,189.63837,189.83837,180.91836999999998,165.77837,162.61837,148.79837,150.31837,166.35837,193.51837,166.43837,248.61837000000003,156.43837,148.35837,168.79837,149.11837,187.19836999999998,154.03837,163.19836999999998,193.49837,150.23837,144.53837
322,109,0,171.73551,138.75551000000002,170.21551000000002,157.47551,159.17551,145.85551,161.77551,137.95551,172.69551,156.65551000000002,147.09551000000002,187.63551,203.73551,162.63551,205.54102,180.87551000000002,163.21551000000002,146.25551000000002,149.41551,146.05551,143.75551000000002,190.03551000000002,190.23551,181.37551000000002,166.21551000000002,163.13551,149.28276,150.91551,166.77275,194.01551,166.97551,249.36102000000002,156.83551,148.61551,169.29551,149.43551000000002,187.63551,154.41551,163.57551,193.98102,150.63551,144.87551000000002
323,109,1,172.22816,139.04816,170.72816,157.92816000000002,159.64816000000002,145.98816000000002,162.20816000000002,138.38816,173.16816,157.08816000000002,147.40816,188.14816000000002,204.90816,163.04816,206.10816,181.38816,163.62816,146.62816,149.86816000000002,146.74816,144.36816000000002,190.64816000000002,190.58816000000002,181.98816000000002,166.50816,163.62816,149.58816000000002,151.40816,167.22816,194.72816,167.58816000000002,250.08816000000002,157.30816000000002,148.92816000000002,169.60816,149.90816,188.16816,154.84816,163.94816,194.74816,151.20816000000002,145.52633
324,109,2,172.89265,139.55265,171.37265,158.43265,160.37265,146.47265,163.03265,139.09265,173.77265,157.87265,148.07265,188.95265,206.41265,163.71265,207.23265,182.15265,164.15265,147.11265,150.59265,147.77265,145.35265,191.11265,191.25265,182.87265,166.95265,164.31265,150.45265,152.37265,167.87265,195.53566,168.59265,251.97265,158.23265,149.43265,170.35265,150.63265,188.93265,155.67265,164.51265,196.15265,151.99265,146.47265
325,110,0,173.62694,140.06082,172.12082,158.99541000000002,161.20082,146.90081999999998,164.24081999999999,139.94541,174.52082,158.84082,148.81423999999998,189.78694,207.14082,164.46081999999998,208.40081999999998,182.84082,164.59616,147.72082,151.38693999999998,148.62082,146.22082,191.72027,191.84082,183.74081999999999,167.60082,164.94082,151.24081999999999,153.23338999999999,168.57541,196.94082,169.48541,254.56082,158.92694,150.01361,171.02847,151.4277,189.55541000000002,156.34082,165.06082,196.92082,152.70694,147.24694
