,measure_number,beat_number,pid1263b-12,pid52932-24,pid5667249-22,pid5667271-05,pid5667274b-06,pid58917-06,pid9048b-16,pid9049b-12,pid9050b-12,pid9054b-12,pid9055b-12,pid9056-07,pid9058b-12,pid9059b-16,pid9060b-10,pid9061b-09,pid9062b-15,pid9063b-16,pid9064-21,pid9066b-12,pid9068-20,pid9069-12,pid9070b-24,pid9072b-16,pid9074g-12,pid9075b-12,pid9085-16,pid9086-13,pid9088-22,pid9089-07,pid9090-21,pid9093b-18,pid9094b-12,pid9097-24,pid9099b-16,pid9101c-06,pid9102-07,pid9103-20,pid9104b-12,pid9111b-14,pid9116-20,pid9118b-16,pid9119-14,pid9121-07,pid9124-13,pid9127-06,pid9129-17,pid9130-11,pid9138b-12,pid9139b-12,pid9153b-12,pid915412b-21,pid9166l-10,pid9170b-12,pid9172-10,pid9174b-12,pid918713-20,pid918805-02,pid918812-13,pid918904-12,pid9190-09,pid9192b-12
183,62,2,93.80485300000001,84.344853,86.704853,74.95185699999999,96.684853,105.04485,94.66485300000001,98.604853,100.20485,80.964853,98.824853,84.987426,103.91743000000001,105.20485,88.924853,99.257426,107.00485,93.284853,94.30485300000001,107.20485,85.964853,116.18485,75.94485300000001,86.52485300000001,96.324853,91.94485300000001,101.10485,94.324853,94.984853,83.604853,85.684853,87.604853,100.12485,86.08485300000001,94.464853,95.66485300000001,74.844853,89.774951,94.984853,99.244853,86.504853,93.904853,80.744853,89.964853,95.454951,91.924853,102.04485,115.02485,86.644853,88.844853,96.644853,97.66485300000001,82.657426,90.564853,80.484853,85.684853,91.424853,98.464853,95.427426,90.83742600000001,84.44742600000001,94.404853
184,63,0,94.19019899999999,84.814376,87.154376,75.274376,97.154376,105.89438,95.25437600000001,99.264792,101.11438000000001,81.752188,99.714376,85.674376,104.65438,105.87438,89.454376,99.714376,107.45438,93.994376,94.694376,108.09438,86.294376,116.95438,76.374376,87.058125,96.794376,92.374376,101.73438,94.934376,95.414376,83.994376,86.074376,87.954376,100.53438,86.434376,94.994376,96.174376,75.314376,90.334376,95.474376,100.00219,87.294376,94.274376,81.294376,90.514376,95.854376,92.534376,102.71438,115.77438000000001,87.534376,89.394376,97.294376,98.174376,83.054376,91.174376,80.974376,86.354376,91.894376,99.054376,95.834376,91.274376,84.915852,95.074376
185,63,1,94.654512,85.534512,87.474512,75.659216,97.654512,106.81451000000001,95.859025,99.934512,102.13045,82.522256,100.73451,86.074512,105.39451000000001,106.51451000000002,90.074512,100.35451,108.09451000000001,94.874512,95.234512,108.73451000000001,86.754512,117.99113,76.834512,87.474512,97.314512,92.814512,102.39451,95.659025,96.054512,84.414512,86.650645,88.442256,101.19451,87.114512,95.494512,96.854512,75.794512,91.134512,96.014512,100.82484000000001,88.174512,94.774512,81.814512,91.294512,96.234512,93.294512,103.27450999999999,116.59451000000001,88.394512,90.074512,98.154512,98.914512,83.530902,91.654512,81.394512,87.114512,92.474512,99.638171,96.211504,91.734512,85.311128,95.674512
186,63,2,95.128753,86.648753,88.013125,76.02875300000001,98.368753,108.06875,96.908753,100.4979,102.94875,83.408753,102.28875,86.88875300000001,106.64875,107.42875,90.908753,101.06875,108.90875,95.828753,95.808753,109.90875,87.24875300000001,118.56875,77.468753,88.16875300000001,98.16875300000001,93.368753,103.42875,96.66875300000001,97.10875300000001,84.848753,87.059376,89.068753,101.80875,87.60875300000001,96.10875300000001,97.768753,76.348753,91.808753,96.648753,101.52875,88.868753,95.448753,82.728753,92.288753,96.74875300000001,94.585011,104.52875,117.60875,90.048753,90.88875300000001,98.648753,99.848753,84.208753,92.348753,81.868753,88.328753,93.268753,100.35625,96.728753,92.468753,85.60875300000001,96.708753
187,64,0,96.3522,89.0522,89.4922,77.2322,100.8122,111.8322,98.6722,102.0522,106.4122,85.474399,104.8722,87.7522,109.37073000000001,108.8922,93.0522,102.8722,110.7722,98.2922,97.1522,112.7522,88.6122,122.5722,78.2322,90.2111,100.1922,94.3122,105.4322,98.8922,99.5922,85.6322,88.2522,90.5722,103.5522,90.1322,97.9522,100.3922,78.7522,93.4122,98.4122,103.2722,91.0122,98.6922,84.5122,94.8722,97.9322,98.2922,106.8722,120.0322,92.7322,93.050733,101.1122,101.1522,85.6522,94.3122,84.4522,91.1322,94.6322,102.0522,97.8922,94.3522,86.5922,98.5722
188,64,1,96.868526,89.508526,90.448526,77.808526,101.36853,113.34853000000001,99.408526,102.76853,107.20853000000001,86.028526,105.66853,88.268526,110.10853,109.72853,93.908526,103.38853,111.50853000000001,99.288526,97.799263,113.46853,89.148526,123.42853000000001,78.808526,90.868526,101.04853,94.828526,106.04853,99.62852600000001,100.58853,86.199263,88.728526,91.348526,104.26853,90.848526,98.688526,100.96853,79.339263,93.808526,99.068526,104.18853,91.808526,99.62852600000001,85.068526,95.448526,98.788526,99.088526,107.64283999999999,120.90853,93.62852600000001,93.62852600000001,102.22853,101.72853,86.388526,95.048526,84.968526,91.848526,95.309263,102.78853000000001,98.768526,95.209263,87.008526,99.328526
189,64,2,97.205805,90.045805,91.00580500000001,78.125805,101.90581,114.04581,100.04581,103.56581,107.92581000000001,86.465805,106.42581000000001,88.625805,110.90581,110.34581000000001,94.42580500000001,103.96581,112.14581000000001,99.845805,98.42580500000001,113.92581000000001,89.545805,123.9458,79.037902,91.325805,101.64581,95.325805,106.64581000000001,100.26581,101.0979,86.685805,89.245805,91.86580500000001,104.78581,91.281935,99.205805,101.40581,79.825805,94.265805,99.545805,104.64581,92.345805,100.04581,85.605805,95.905805,99.18790200000001,99.665805,108.32581,121.5858,94.14580500000001,94.14580500000001,103.12581,102.30581,86.845805,95.605805,85.44580500000001,92.28580500000001,95.705805,103.34581,99.167902,95.78580500000001,87.42580500000001,99.72580500000001
190,65,0,97.639955,90.719955,91.59995500000001,78.419955,102.77996,114.57996000000001,100.55996,104.05996,108.35996000000002,86.979955,106.93996000000001,89.039955,111.51996000000001,110.79996000000001,94.839955,104.39996,112.71996000000001,100.27996,98.95995500000001,114.35996000000002,89.95995500000001,124.37996000000001,79.37995500000001,91.73995500000001,102.13996,95.713318,107.07996000000001,100.71996,101.59995,87.039955,89.679955,92.259955,105.65996000000001,91.639955,99.639955,101.87996,80.199955,94.619955,100.21996,105.13996000000002,92.87995500000001,100.47995999999999,86.01995500000001,96.31995500000001,99.59995500000001,100.27996,108.75996,122.21996000000001,94.699955,94.579955,103.59995,102.83995999999999,87.279955,96.139955,85.79995500000001,92.559955,96.279955,103.85996,99.579955,96.29995500000001,87.859955,100.17996
191,65,1,98.011383,91.071383,92.911383,78.711383,103.81138,115.19138000000001,101.19138000000001,104.65138,109.17138,87.411383,107.51138,89.631383,112.79138,111.47138000000001,95.31138299999999,104.97138000000001,113.33138000000001,100.89138,100.03138,115.37138,90.571383,124.99138,79.991383,92.371383,102.67138,96.231383,107.73138,101.39138,102.15138,87.97138299999999,90.371383,92.871383,106.35138,92.071383,100.29138,102.53138,80.831383,95.011383,100.51138,105.97138000000001,93.771383,101.07138,86.651383,96.97138299999999,100.11138000000001,100.95138,109.47138000000001,123.03138,95.45138299999999,95.25138299999999,104.23138,103.35138,87.731383,96.931383,86.39138299999999,93.011383,97.051383,104.55138000000001,100.07138,97.131383,88.371383,100.81138
192,65,2,98.689751,91.769751,93.609751,79.309751,104.58975,116.54975,101.88975,105.32975,110.26975,88.209751,108.34975,90.789751,113.76975,112.20975,96.089751,105.66975,114.42975,101.58975,101.12975,116.30975,91.36975100000001,125.86975,80.16999100000001,93.489751,103.22975,96.829751,108.44975,102.24975,103.10975,88.45658399999999,91.089751,93.72975100000001,107.42975,92.86975100000001,101.16975,103.38975,81.829751,95.549751,101.24975,107.46975,94.489751,101.78975,87.289751,97.669751,100.77568000000001,101.94975,110.24975,123.86975,96.389751,96.169751,104.92975,104.26975,88.249751,97.809751,86.989751,93.526625,97.689938,105.42975,100.73568,97.809751,88.969751,101.72975
193,66,0,99.43941,92.32647,93.834941,79.644705,105.25941,117.13941000000001,102.53941,105.75941,110.91941000000001,88.75941,108.93941000000001,91.37941,114.35941000000001,112.91941000000001,96.45940999999999,106.39941,115.03941,102.17941,101.69941,116.89941,91.97941,126.55941000000001,80.75941,94.07941,103.61941,97.47941,108.83941000000002,102.97941,103.49941,88.93941,91.51941,94.17941,108.01941000000001,93.45940999999999,101.87941,104.23940999999999,82.844705,95.91941,101.91941,108.55941000000001,94.95940999999999,102.39941,87.73940999999999,98.217052,101.25941,102.59940999999999,111.03941,124.73941,96.97941,96.75941,105.65941000000001,104.75941,88.57941,98.27941,87.47941,93.79941,98.25941,105.87941000000001,101.2198,98.31940999999999,89.41941,102.57941
194,66,1,100.19669,93.036689,94.456689,79.97668900000001,106.17669,118.01669,103.35669,106.49668999999999,111.67669,89.636689,109.81669,92.11668900000001,115.19668999999999,113.65669,97.056689,107.01669,115.89668999999999,102.93669,102.19669,117.48338000000001,92.716689,127.39668999999999,81.376689,94.776689,104.13669,98.276689,109.37669,103.75669,104.17669000000001,89.916689,92.296689,94.676689,108.61668999999999,94.276689,102.69669,105.01669,83.436689,96.776689,102.67669000000001,109.25668999999999,95.556689,103.11669,88.356689,98.956689,101.77669,103.65669,111.75668999999999,125.83668999999999,98.056689,97.216689,106.45669,105.65669,89.056689,98.956689,88.076689,94.196689,99.076689,106.55668999999999,101.73669,98.97668900000001,90.176689,103.21669
195,66,2,100.8171,93.677098,95.07709799999999,80.457098,106.8171,118.7771,103.9971,107.1771,112.4571,90.517098,110.6571,92.857098,116.2171,114.5171,97.737098,107.6571,116.5171,103.5771,103.5371,118.2171,93.397098,128.1171,81.677097,95.303549,104.9571,98.95709699999999,109.9571,104.4771,104.8971,90.297097,92.817097,95.557098,109.3371,94.663549,103.4571,105.5771,84.077097,97.417098,103.7771,109.7971,96.043549,103.7171,88.777097,99.597098,102.12807,104.2971,112.3771,126.6771,99.097098,98.09709699999999,107.0971,106.2171,89.59709699999999,99.557098,88.797097,94.837097,99.683549,107.3171,102.08919,99.5361,90.837098,103.8371
196,67,0,101.47798,94.423991,95.771973,80.863991,107.68399,119.34398999999999,104.61798,108.07798000000001,113.20398999999999,91.123991,111.43798000000001,93.563991,117.03197,115.12398999999999,98.223991,108.42596,117.20398999999999,104.06399,104.02399,118.91798,93.843991,128.76398999999998,82.183991,95.79798199999999,105.52399,99.563991,110.43798000000001,105.09995,105.44398999999999,90.783991,93.323991,96.083991,109.96399,95.16399100000001,104.14399,106.02399,85.203991,97.983991,104.52399,110.29798000000001,96.497982,104.24399,89.263991,100.04399000000001,102.68596,105.14398999999999,113.00398999999999,127.47996,99.903991,98.723991,107.60399,107.03197,90.117982,100.08399,89.403991,95.363991,100.37196999999999,107.95798,102.65196999999999,100.01798000000001,91.343991,104.31197
197,67,1,101.95036,94.870363,96.290363,81.390363,108.53036000000002,119.87036,105.11036000000001,108.67036,113.67036,91.510363,112.15036,94.110363,118.17036,115.77036000000001,98.610363,109.27036000000001,118.07036000000001,104.53036,104.47679000000001,119.75036000000001,94.25036300000001,129.41036,82.690363,96.330363,106.13036000000001,100.11036,111.03036000000002,105.61036000000001,106.05036000000001,91.190363,93.790363,96.590363,110.57036000000001,95.650363,104.73036,106.57036000000001,85.710363,98.450363,104.95036,110.91036000000001,96.970363,104.71036,89.730363,100.53036,103.25036,105.67036,113.55036000000001,128.13036,100.57036,99.270363,108.27036000000001,107.87036,90.510363,100.61036,89.990363,95.950363,101.35036,108.55036000000001,103.23036,100.43036,91.850363,104.87036
198,67,2,102.52812,95.44811800000001,97.22811800000001,81.988118,109.40812,120.66812,106.02812,109.32812,114.26812,92.00811800000001,112.78811999999999,94.848118,118.86811999999999,116.38812,99.30811800000001,110.10812,118.74812,105.10812,105.08811999999999,120.66812,94.86811800000001,130.14812,83.128118,96.86811800000001,106.82812,100.72811999999999,111.76812,106.36811999999999,106.88812,91.748118,94.36811800000001,97.14811800000001,111.40812,96.248118,105.30812,107.12812,86.216039,99.268118,105.47906,111.90812,97.58811800000001,105.30812,90.208118,101.04812,104.18812,106.16812,114.14811999999999,128.96812,101.26812,99.908118,108.86811999999999,108.54812,91.039059,101.32812,90.548118,96.688118,101.98812,109.18812,104.14811999999999,101.18812,92.348118,105.72811999999999
199,68,0,103.03669000000001,96.076689,97.796689,82.516689,110.17669,121.43668999999998,106.63668999999999,110.01669,114.97006999999999,92.576689,113.47668999999999,95.516689,119.63668999999999,117.03669,99.836689,110.81669,119.25668999999999,105.61668999999999,105.57668999999999,121.09669,95.656689,131.03669,83.516689,97.296689,107.37669,101.23669,112.23669,106.95669,107.51669,92.336689,94.956689,97.61668900000001,111.97668999999999,96.756689,105.89668999999999,107.69668999999999,86.596689,99.716689,105.91668999999999,113.13668999999999,98.036689,105.89668999999999,90.576689,101.53669000000001,104.95669,106.71668999999999,114.65669,129.67668999999998,101.89669,100.41669,109.45669,109.23669,91.47668900000001,101.89669,91.016689,97.076689,102.49669,109.89668999999999,104.91668999999999,101.65669,92.776689,106.21668999999999
200,68,1,103.70739,96.887392,98.44739200000001,83.027392,110.76738999999999,122.14738999999999,107.36738999999999,110.64738999999999,115.80738999999998,93.22739200000001,114.32739,96.22739200000001,120.50738999999999,117.64738999999999,100.40739,111.36738999999999,119.98738999999999,106.34738999999999,106.12738999999999,121.64738999999999,96.247392,131.76738999999998,84.00739200000001,97.747392,107.94738999999998,101.76739,112.78738999999999,107.66739,108.06738999999999,93.00739200000001,95.44739200000001,98.08739200000001,112.60739,97.347392,106.70738999999999,108.40738999999999,87.107392,100.18739000000001,106.48738999999999,113.96739,98.487392,106.70738999999999,91.027392,102.18739000000001,105.80738999999998,107.46739,115.24739,130.36739,102.58739,100.96739000000001,110.16739,110.28738999999999,92.00739200000001,102.48739,91.547392,97.70676999999999,103.24739,110.42738999999999,105.78738999999999,102.30365,93.207392,106.78738999999999
201,68,2,104.13669,97.336689,99.14337900000001,83.416689,111.21668999999999,123.01669,108.21668999999999,111.21335,116.29668999999998,93.856689,114.99668999999999,96.816689,121.43668999999998,118.25668999999999,100.99669,112.06338000000001,120.81669,106.95669,106.99668999999999,122.13668999999999,96.776689,132.51668999999998,84.536689,98.136689,108.43668999999998,102.31669000000001,113.27668999999999,108.23669,108.51669,93.436689,95.896689,98.61668900000001,113.11668999999999,97.876689,107.15669,108.87669,87.836689,100.79669,107.21668999999999,114.55668999999999,98.936689,107.11668999999999,91.416689,102.63669,106.38335,108.03669,115.79668999999998,131.09669,103.21669,101.57669,110.67669,110.79668999999998,92.576689,102.95669000000001,92.036689,98.11668900000001,103.97669,110.87669,106.3589,102.59669,93.656689,107.37669
202,69,0,104.56195,97.82195,99.921701,83.80195,111.72585,123.6217,108.78585,111.7978,116.9217,94.30195,115.7178,97.40195,122.2578,118.8217,101.50195,112.66585,121.44195,107.46195,107.56195,122.62585,97.24195,133.36975,85.00195,98.64195,108.94195,102.74195,113.78195,108.82975,108.94195,93.92195,96.32195,99.1339,113.62195,98.4778,107.7417,109.4617,88.3939,101.44585,107.8178,115.32975,99.36195,107.66195,91.84195,103.12195,107.12195,108.74975,116.5017,131.76975,103.76585,102.18195,111.16585,111.42195,93.08195,103.4978,92.54195,98.62195,104.62195,111.47365,107.10195,103.14195,94.10195,107.88195
203,69,1,104.97991,98.164955,100.43991,84.11990899999999,112.21991000000001,124.09991000000001,109.23991000000001,112.23991000000001,117.53991,94.679909,116.41991000000002,97.799909,122.85991000000001,119.29991000000001,101.87991,113.25991,121.87991000000001,107.87991000000001,108.03991,123.05991000000002,97.659909,133.93991,85.33990899999999,99.039909,109.33991,103.15991,114.35991000000001,109.31991000000001,109.41991000000002,94.439909,96.69990899999999,99.499909,113.99991000000001,99.019909,108.19495,109.93991000000001,88.939909,101.85991,108.25991,115.85991000000001,99.779909,108.07991000000001,92.179909,103.49991,107.75991,109.33991,116.97991,132.27991,104.21991,102.61991,111.57991000000001,112.01991000000001,93.519909,103.95991,92.959909,99.033303,105.09991000000001,111.97991,107.75991,103.55991,94.47990899999999,108.33991
204,69,2,105.42875,98.548753,100.84875,84.428753,112.66875,124.60875,109.70875,112.68875,118.10875,95.008753,116.88875,98.268753,123.44875,119.78875,102.28875,113.66875,122.28875,108.28875,108.50875,123.52875,98.068753,134.46875,85.728753,99.408753,109.74875,103.58875,114.86875,109.88875,109.94875,94.928753,97.068753,99.908753,114.40875,99.468753,108.62875,110.34875,89.328753,102.28875,108.66875,116.34875,100.24875,108.48875,92.568753,103.94875,108.30875,109.74875,117.42875,132.98875,104.62875,103.12875,112.00875,112.70875,93.928753,104.42875,93.408753,99.428753,105.54875,112.54875,108.26875,103.98751,94.88875300000001,108.78875
205,70,0,106.00893,98.929467,101.30893,84.868934,113.4268,125.32893,110.60893,113.12893000000001,118.60893,95.38893399999999,117.54893,98.768934,124.10893,120.34893000000001,102.68298,114.32893,123.26893000000001,108.72893,109.62893000000001,124.18893,98.568934,135.58893,86.07473399999999,99.828934,110.18893,104.14893000000001,115.32893,110.52893,111.10893,95.368934,97.46893399999999,100.40893,114.92893000000001,99.96893399999999,109.08787,110.86893,89.728934,103.00893,109.08893,117.00893,100.68893,108.92947,93.02893399999999,104.40893,108.74893,110.80893,118.08893,133.72893,105.18893,103.58893,112.43947,113.36893,94.348934,104.86893,94.008934,99.988934,105.98893000000001,113.06893000000001,108.72893,104.50893,95.488934,109.28893000000001
206,70,1,106.51342,99.473424,101.75341999999999,85.373424,114.01342,125.89341999999999,111.51342,113.63342,119.33341999999999,95.753424,118.33341999999999,99.333424,124.71342,120.87342,103.15342,114.85342,123.93342,109.23342,110.23342,124.87342,99.073424,136.37341999999998,86.533424,100.37342,110.75341999999999,104.71342,115.91342,111.27342,111.85342,95.873424,97.953424,100.91342,115.53341999999999,100.47341999999999,109.73342,111.39341999999999,90.273424,103.45342,109.55341999999999,117.63342,101.19341999999999,109.37342,93.453424,104.93342,109.17342,111.47341999999999,118.75341999999999,134.49342,105.79342,104.13342,113.01342,114.09342,94.833424,105.43342,94.633424,100.65342,106.43342,113.77342,109.15342,105.11341999999999,96.093424,109.87342
207,70,2,107.09302,100.05301999999999,102.19301999999999,85.893016,114.45302,126.55905,112.25301999999999,114.15302,119.99302,96.253016,118.99302,99.873016,125.47301999999999,121.49302,103.85302,115.33301999999999,124.51302,109.81302,111.15302,125.38383999999999,99.733016,137.29301999999998,86.944339,100.95302,111.37302,105.45302,116.39301999999999,111.85302,112.45302,96.353016,98.393016,101.47301999999999,115.99302,101.03302,110.28151000000001,111.85302,90.853016,103.89301999999999,110.07302,118.19301999999999,101.67302,109.94151000000001,93.873016,105.39301999999999,109.62151000000001,112.00151000000001,119.19301999999999,135.41302,106.39301999999999,104.83301999999999,113.5543,114.73302,95.373016,105.91301999999999,95.21301600000001,101.11301999999999,106.99302,114.31302,109.61301999999999,105.61301999999999,96.533016,110.35302
208,71,0,107.51831999999999,100.55832,102.71831999999999,86.25832199999999,114.83832,127.05832,112.93831999999999,114.64663999999999,120.55832,96.61832199999999,119.65831999999999,100.31832,126.03832,122.01831999999999,104.35831999999999,115.93831999999999,125.03832,110.27832,111.67832,125.81832,100.15831999999999,137.93832,87.33832199999999,101.37832,111.81416000000002,105.95832,116.87832,112.39832,113.01831999999999,96.858322,98.738322,101.87832,116.44416000000001,101.59832,110.75832,112.31832,91.298322,104.49831999999999,110.51831999999999,118.65831999999999,101.97832,110.37832,94.318322,105.79831999999999,110.15831999999999,112.45832,119.79831999999999,136.19832,106.81832,105.45832,113.87832,115.29831999999999,95.83832199999999,106.43831999999999,95.69832199999999,101.84416,107.43831999999999,114.85831999999999,110.13832,106.03832,96.938322,110.75832
209,71,1,107.97433000000001,100.91433,103.35433,86.614331,115.35433,127.55866,113.45433,115.23433,121.09433,96.95433100000001,120.25433000000001,100.75433000000001,126.57866000000001,122.51866000000001,104.75433000000001,116.39866,125.53433000000001,110.73433,112.25433000000001,126.29433,100.59433,138.62299,87.694331,101.77433,112.17433,106.41433,117.41433,112.93433,113.47433000000001,97.298662,99.17433100000001,102.29433,116.89866,102.05433000000001,111.27433,112.75433000000001,91.654331,105.01433,111.01866000000001,119.14299,102.35433,110.79433,94.794331,106.19433000000001,110.73866000000001,112.85433,120.25433000000001,136.81433,107.21433,105.87433,114.27433,115.99433,96.23433100000001,106.89433000000001,96.154331,102.29433,107.85433,115.45433,110.71866000000001,106.37433,97.364777,111.21433
210,71,2,108.42093,101.30093000000001,103.88093,86.955465,115.98093,128.06093,114.12093,115.74093,121.70093,97.32093,120.82093,101.20093,127.08093000000001,123.08093000000001,105.20093,116.96093,126.26093,111.18093,112.96093,126.84093,101.04093,139.19371999999998,88.02093,102.12093,112.60093,106.88093,117.94093000000001,113.56093,114.23186000000001,97.82093,99.60093,102.74093,117.46093,102.50093000000001,111.72093000000001,113.20093,92.06093,105.46093,111.62093,119.76093,102.70093,111.24093,95.18093,106.60093,111.32093,113.30093000000001,120.76093,137.38093,107.62093,106.36093000000001,114.68093,116.56093,96.66093000000001,107.34093,96.64093000000001,102.78093,108.30093000000001,116.14093000000001,111.30093000000001,106.78093,97.76093,111.68093
211,72,0,108.79203000000001,101.69811999999999,104.31271,87.278118,116.59812,128.51811999999998,114.83811999999999,116.35812,122.21812,97.658118,121.43812,101.57812,127.55435,123.57812,105.61406000000001,117.45812,126.71812,111.57812,113.47811999999999,127.45812,101.47811999999999,140.07811999999998,88.318118,102.49406,113.01812,107.29812,118.39811999999999,114.20624,114.89811999999999,98.25811800000001,99.974059,103.17811999999999,117.87812,102.89811999999999,112.09812,113.76624,92.438118,105.87812,112.03811999999999,120.35812,103.03271,111.61811999999999,95.55811800000001,107.01812,111.72406000000001,113.69811999999999,121.21812,137.99812,108.01812,106.83811999999999,115.07812,117.17811999999999,97.078118,107.75811999999999,97.158118,103.47811999999999,108.73812,116.63812,111.71406,107.13812,98.158118,112.07812
212,72,1,109.21721000000001,102.2536,104.75721,87.697211,117.09361000000001,128.99721,115.75721000000001,116.85721000000001,122.7536,98.011803,121.99721000000001,102.03721,128.13721,124.13721000000001,106.07721000000001,117.97721000000001,127.23721,112.07721000000001,114.05721000000001,128.17721,101.97721,140.90442,88.797211,102.93721,113.57721000000001,107.75721000000001,118.95721,114.87721,115.45721,98.797211,100.43721,103.63721,118.31361000000001,103.37720999999999,112.51721,114.36361000000001,92.897211,106.49721000000001,112.47721000000001,121.02441999999999,103.49721,112.03721000000002,96.017211,107.48361000000001,112.09721,114.21721000000001,121.79721,138.61721,108.41721000000001,107.37721,115.65361000000001,117.89721000000002,97.557211,108.25721000000001,97.677211,104.15720999999999,109.15721,117.31721,112.07721000000001,107.57721000000001,98.637211,112.63721000000001
213,72,2,109.6907,102.60518,105.2107,88.045176,117.4307,129.5907,116.4507,117.4507,123.3707,98.21070300000001,122.6107,102.4307,128.6107,124.6707,106.5907,118.4707,127.8307,112.5507,115.0507,128.6907,102.5107,141.8107,89.081529,103.28518000000001,114.1107,108.1907,119.4907,115.4507,115.9507,99.250703,100.7707,104.0307,118.6707,103.7369,112.9707,114.8307,93.325176,106.7707,112.9707,121.5507,103.9307,112.4507,96.336901,107.8707,112.6707,114.57813999999999,122.22214,139.2907,108.7907,107.9907,116.00357,118.3707,97.950703,108.6907,98.050703,104.6307,109.6507,117.7907,112.6107,107.9507,99.110703,113.1107
214,73,0,110.19278999999999,103.0214,105.75278999999999,88.482849,117.83278999999999,130.13279,117.19278999999999,118.13278999999999,124.17278999999999,98.652789,123.19278999999999,102.95456,129.35279,125.21278999999998,107.03278999999999,119.03278999999999,128.53278999999998,113.09279,115.79279,129.11279,102.99279,142.41279,89.53278900000001,103.73279000000001,114.63278999999999,108.63278999999999,120.14426,115.99278999999999,116.41278999999999,99.732789,101.21857,104.39279,119.07279,104.25279,113.59279,115.37279,93.80255799999999,107.23279,113.37279,122.07713000000001,104.37279000000001,112.85278999999998,96.772789,108.39278999999999,113.45279,115.01279,122.71278999999998,139.85279,109.13278999999999,108.49278999999999,116.51279,118.91278999999999,98.492789,109.15279,98.53278900000001,105.17278999999999,110.25278999999999,118.37279,113.43279,108.34535,99.541421,113.6057
215,73,1,110.56253999999998,103.32254,106.24253999999999,88.82254,118.24253999999999,130.60254,117.76253999999999,118.72254,124.80254,98.98254,123.68253999999999,103.28254,130.10254,125.72254,107.44254,119.42253999999998,128.94253999999998,113.50254,116.44254,129.70254,103.42254,143.24254,89.88254,104.10254,115.18253999999999,109.06253999999998,120.58254,116.54253999999999,116.94254,100.18254,101.50254,104.84254,119.46253999999999,104.66254,114.04253999999999,116.04253999999999,94.26254,107.64254,113.76253999999999,122.56253999999998,104.84254,113.26253999999999,97.24254,108.90253999999999,113.92253999999998,115.38253999999999,123.24253999999999,140.38253999999998,109.52253999999999,108.96253999999999,116.94254,119.48253999999999,98.90254,109.58254,98.94254000000001,105.72254,110.78254,118.84253999999999,113.84253999999999,108.66253999999999,99.88254,114.02253999999999
216,73,2,110.97587,103.77195999999999,106.69587,89.275873,118.61294,131.23587,118.51586999999999,119.25587,125.63587,99.391958,124.49587,103.77294,131.01587,126.43587,107.93587,119.89587,129.55587,113.95586999999999,117.13587,130.41586999999998,103.99587,144.19586999999999,90.255873,104.63587,115.79587,109.61587,121.23586999999999,117.11587,117.71293999999999,100.71587,101.87862,105.27293999999999,120.07587,105.11587,114.53586999999999,116.56294,94.735873,108.07587,114.25587,123.17586999999999,105.31147,113.87586999999999,97.752936,109.45586999999999,114.35587,115.81586999999999,123.87586999999999,141.01587,109.93765,109.51586999999999,117.65587,120.05587,99.375873,110.09586999999999,99.395873,106.33587,111.35587,119.57587,114.31586999999999,109.07587,100.31586999999999,114.63587
217,74,0,111.42975,104.14975,107.16975,89.769751,119.00975,132.00975,119.10975,119.90975,126.48975,99.769751,125.06975,104.24975,131.92975,127.20975,108.34975,120.26975,130.30975,114.36975,117.54975,130.82975,104.52975,145.08975,90.649751,105.06975,116.32975,110.26975,121.80975,117.60975,118.12975,101.16975,102.26975,105.64975,120.50975,105.46975,114.92975,117.00975,95.149751,108.46975,114.64975,123.66975,105.62975,114.54975,98.089751,109.90975,114.76975,116.22975,124.32975,141.64975,110.26975,110.00975,118.34975,120.62975,99.889751,110.50975,99.769751,107.24975,112.02975,120.34975,114.72975,109.44975,100.78975,115.30975
218,74,1,111.73423999999999,104.51424,107.69424,90.19424000000001,119.41423999999999,132.59423999999999,119.61424,120.57423999999999,127.33424,100.21424,125.58696,104.75424,132.59423999999999,127.93423999999999,108.77423999999999,120.67424,130.85424,114.83424,117.95423999999998,131.23424,104.95423999999998,145.89424,91.03424,105.45423999999998,116.73423999999999,110.79423999999999,122.47424,118.21423999999999,118.73848000000001,101.57424,102.61424,105.99423999999999,120.92071000000001,105.91423999999999,115.31423999999998,117.53424,95.55424000000001,108.81423999999998,115.07423999999999,124.29423999999999,105.97424,114.99423999999999,98.47424000000001,110.37423999999999,115.23423999999999,116.71423999999999,124.93423999999999,142.35424,110.63423999999999,110.51423999999999,118.99423999999999,121.23423999999999,100.31424,110.95423999999998,100.15424,107.97424,112.51423999999999,120.89424,115.19424,109.91423999999999,101.19424000000001,115.97424
219,74,2,112.13955,104.91955,108.15955,90.55318199999999,119.79955,133.19955,120.31955,121.07955,128.13955,100.79955,126.19955,105.17955,133.15955,128.53955,109.23955,121.07955,131.29318,115.35955,118.35955,131.67955,105.37955,146.57955,91.37954599999999,105.81955,117.19955,111.19955,123.05955,118.85955,119.27955,102.09955,102.99955,106.33955,121.33955,106.37955,115.79955,118.01955,95.899546,109.25955,115.53955,124.91955,106.35955,115.45955,98.859546,110.85955,115.61955,117.23955,125.59955,142.99955,111.07955,111.03955,119.51955,122.07955,100.78477,111.43955,100.55476999999999,108.51955,112.87955,121.39955,115.59955,110.37955,101.63955,116.53955
