,measure_number,beat_number,pid1263b-06,pid52932-21,pid53576-04,pid610003b-10,pid9048b-10,pid9049b-06,pid9049b-24,pid9050b-06,pid9052b-11,pid9054b-06,pid9055b-06,pid9058b-06,pid9059b-10,pid9060b-04,pid9061b-03,pid9062b-09,pid9063b-10,pid9064-17,pid9065-22,pid9066b-06,pid9069-06,pid9070b-18,pid9072b-10,pid9073b-10,pid9074g-06,pid9075b-06,pid9076-16,pid9077-04,pid9085-20,pid9089-13,pid9090-17,pid9093b-12,pid9094b-06,pid9099b-10,pid9104b-06,pid9111b-08,pid9115-10,pid9116-12,pid9118b-10,pid9119-10,pid9137-18,pid9138b-06,pid9139b-06,pid9153b-06,pid9158-03,pid9166k-07,pid9170b-06,pid9174b-06,pid9179-08,pid9182-06,pid9192b-06
152,52,1,77.63632700000001,75.043163,80.716327,90.976327,88.616327,74.376327,74.576327,73.056327,69.976327,81.736327,95.456327,81.49632700000001,79.616327,74.716327,90.876327,99.096327,88.016327,82.456327,83.516327,105.09633000000001,91.256327,85.716327,93.116327,73.596327,80.796327,75.216327,84.963163,84.963163,77.836327,84.036327,71.676327,82.556327,99.35632700000001,86.536327,91.256327,118.63633,97.396327,68.35632700000001,84.506582,69.596327,107.05633,68.693163,83.376327,95.536327,71.436327,77.216327,88.296327,79.116327,88.756327,87.396327,100.35633
153,52,2,78.06898000000001,75.453796,81.14898000000001,91.40898,89.08898,74.72898,74.91949,73.48898,70.34898000000001,82.16898,95.88898,81.94898,80.03949,75.22898,91.30898,99.607959,88.44898,82.92898000000001,83.94898,105.52898,91.727959,86.18898,93.54898,74.02898,81.247959,75.56898000000001,85.34898000000001,85.32898,78.22898,84.50898000000001,72.06898000000001,82.92898000000001,99.78898000000001,86.92898000000001,91.68898,119.08796000000001,97.80898,68.72898,84.90898,69.94898,107.58898,69.04949,83.80898,96.00898000000001,71.80898,77.64898000000001,88.72898,79.60898,89.16898,87.98898,100.78898000000001
154,53,0,78.457143,75.77714300000001,81.537143,91.817143,89.517143,75.117143,75.257143,73.877143,70.677143,82.55714300000001,96.317143,82.377143,80.397143,75.616786,91.657143,100.06429,88.85714300000001,83.33714300000001,84.257143,105.93713999999999,92.257143,86.597143,93.957143,74.41714300000001,81.677143,75.91714300000001,85.71714300000001,85.71714300000001,78.577143,84.897143,72.437143,83.317143,100.15714,87.33714300000001,92.077143,119.55713999999999,98.13714300000001,69.017143,85.27714300000001,70.297143,108.05713999999999,69.457143,84.21714300000001,96.437143,72.157143,78.037143,89.097143,79.957143,89.597143,88.41714300000001,101.19714
155,53,1,78.882449,76.182449,82.242449,92.46244899999999,90.002449,75.682449,75.802449,74.502449,71.016224,83.222449,96.96244899999999,83.042449,80.982449,76.062449,92.086224,100.68245,89.322449,84.062449,84.822449,106.92245,92.842449,87.142449,94.522449,75.042449,82.322449,76.522449,86.242449,86.242449,79.022449,85.602449,73.042449,83.862449,100.86245,87.982449,92.96244899999999,120.38245,98.702449,69.442449,85.842449,70.782449,108.56245,69.96244899999999,84.762449,96.96244899999999,72.562449,78.502449,89.762449,80.342449,90.242449,88.942449,101.80245
156,53,2,79.35101999999999,76.77102,82.75102,93.13101999999999,90.692041,76.31102,76.47102,75.17102,71.35051,83.91102,98.05102,83.73102,81.53102,76.45102,92.657007,101.63101999999999,89.95102,84.77102,85.55102,107.91102,93.65101999999999,87.79101999999999,95.19102,75.71051,83.03102,77.17102,86.85101999999999,86.85101999999999,79.55102,86.53102,73.67102,84.53102,101.59102,88.59102,93.75102,121.61102,99.33102,70.01102,86.55102,71.29101999999999,109.37102,70.37102,85.41102,97.57051,73.17204100000001,79.09102,90.53102,80.723673,90.97102,89.69102,102.55102
157,54,0,79.881633,77.301633,83.121633,93.76163299999999,91.361633,76.76163299999999,76.861633,75.833265,71.721633,84.46163299999999,99.201633,84.26163299999999,82.04163299999999,76.941633,93.161633,102.42163000000001,90.481633,85.341633,86.221633,108.28163,94.201633,88.40163299999999,95.841633,76.361633,83.501633,77.68163299999999,87.46163299999999,87.441633,80.001633,87.141633,74.161633,85.05581600000001,102.27326,89.241633,94.561633,122.48163000000001,100.08163,70.40163299999999,87.10163299999999,71.68163299999999,109.92163000000001,70.82163299999999,86.021633,98.281633,73.741633,79.753265,91.061633,81.141633,91.54163299999999,90.26163299999999,103.20163000000001
158,54,1,80.342449,77.622449,83.502449,94.222449,91.822449,77.182449,77.242449,76.302449,72.082449,85.022449,99.782449,84.822449,82.466224,77.382449,93.622449,102.92245,90.922449,85.802449,86.662449,108.70245,94.682449,88.922449,96.362449,76.862449,83.922449,78.082449,87.862449,87.842449,80.402449,87.602449,74.562449,85.422449,102.88245,89.822449,95.102449,122.92245,100.54245,70.742449,87.522449,72.106224,110.44245,71.07415,86.442449,98.762449,74.182449,80.222449,91.46244899999999,81.522449,92.002449,90.842449,103.66245
159,54,2,80.77877600000001,78.038776,83.898776,94.618776,92.307551,77.558776,77.598776,76.738776,72.538776,85.438776,100.21878000000001,85.267551,82.878776,77.77877600000001,94.058776,103.4851,91.338776,86.218776,87.078776,109.07878000000001,95.13877600000001,89.538776,96.798776,77.27877600000001,84.338776,78.498776,88.258776,88.258776,80.818776,88.076327,74.918776,85.818776,103.35878000000001,90.27877600000001,95.518776,123.42755,101.05878,71.118776,87.978776,72.518776,110.97878,71.438776,86.878776,99.198776,74.578776,80.678776,91.938776,81.958776,92.398776,91.338776,104.15878000000001
160,55,0,81.21142900000001,78.371429,84.331429,95.031429,92.79142900000001,77.971429,78.031429,77.492857,73.091429,85.871429,100.65143,85.731429,83.311429,78.231429,94.49142900000001,104.13143000000001,91.771429,86.831429,87.531429,109.59143,95.751429,90.15142900000001,97.251429,78.231429,84.79142900000001,78.93142900000001,88.691429,88.691429,81.29142900000001,88.632857,75.271429,86.231429,104.01143,90.731429,96.231429,124.13143000000001,101.51143,71.591429,88.591429,72.99142900000001,111.51143,71.871429,87.331429,99.691429,74.951429,81.231429,92.371429,82.511429,92.811429,91.971429,104.77143000000001
161,55,1,81.693061,78.853061,85.133061,95.553061,93.433061,78.573061,78.513061,78.253061,73.573061,86.533061,101.25305999999999,86.213061,83.87306099999999,78.753061,95.173061,104.93306000000001,92.253061,87.393061,88.113061,110.19306,96.313061,90.73306099999999,97.693061,78.776122,85.23306099999999,79.473061,89.173061,89.173061,81.833061,89.333061,75.753061,86.753061,104.49306,91.353061,97.113061,125.17306,102.03305999999999,72.053061,89.273061,73.473061,112.03306,72.333061,87.953061,100.39305999999999,75.393061,81.73306099999999,92.853061,83.193061,93.333061,92.493061,105.69306
162,55,2,82.129388,79.21484699999999,85.54938800000001,96.069388,93.849388,78.936599,78.929388,78.709388,73.944847,86.93969399999999,101.78939,86.629388,84.289388,79.209388,95.563129,105.58571,92.669388,87.829388,88.569388,110.66878,96.90449,91.149388,98.109388,79.329388,85.623129,79.889388,89.553878,89.554847,82.209388,89.848776,76.169388,87.169388,104.88938999999999,91.769388,97.648776,125.70816,102.44939000000001,72.449388,89.689388,73.725939,112.50816,72.749388,88.343129,100.82939,75.809388,82.149388,93.269388,83.708163,93.849388,93.129388,106.14878
163,56,0,82.504898,79.544898,85.924898,96.464898,94.304898,79.144898,79.304898,79.38489799999999,74.26098,87.304898,102.4049,87.024898,84.704898,79.60489799999999,95.944898,106.0798,93.044898,88.204898,88.99979599999999,111.0849,97.38489799999999,91.664898,98.464898,79.904898,85.984898,80.319796,89.844898,89.844898,82.584898,90.38489799999999,76.579796,87.564898,105.2649,92.204898,98.204898,126.1449,102.8249,72.784898,90.184898,74.038724,112.9598,73.004898,88.684898,101.2649,76.184898,82.544898,93.624898,84.184898,94.224898,93.544898,106.5798
164,56,1,82.932449,79.915612,86.321224,96.881224,94.732449,79.561224,79.621224,79.921224,74.481224,87.72122399999999,102.80122,87.421224,85.141224,80.021224,96.36122399999999,106.59245,93.461224,88.581224,89.401224,111.50121999999999,97.821224,92.081224,98.821224,80.461224,86.401224,80.761224,90.22122399999999,90.201224,82.980408,90.86122399999999,77.001224,87.981224,105.70121999999999,92.601224,98.701224,126.70121999999999,103.24122,73.101224,90.595612,74.341224,113.44122,73.365612,89.121224,101.70121999999999,76.581224,82.961224,94.061224,84.561224,94.641224,94.021224,107.07245
165,56,2,83.349388,80.269388,86.709388,97.249388,95.149388,79.929388,79.969388,80.329388,74.789388,88.129388,103.18939,87.829388,85.469388,80.489388,96.809388,107.10938999999999,93.869388,88.928776,89.789388,111.90938999999999,98.269388,92.469388,99.229388,80.869388,86.849388,81.069694,90.589388,90.589388,83.369388,91.329388,77.369388,88.349388,106.02313000000001,92.989388,99.109388,127.10938999999999,103.60939,73.429388,90.969388,74.689388,113.86939,73.709388,89.569388,102.08939000000001,76.889388,83.389388,94.529388,84.969388,95.029388,94.529388,107.50939
166,57,0,83.693061,80.633061,87.033061,97.673061,95.573061,80.313061,80.353061,80.75612199999999,75.173061,88.553061,103.63306,88.253061,85.833061,80.87306099999999,97.213061,107.75306,94.253061,89.339184,90.153061,112.31306000000001,98.713061,92.913061,99.633061,81.293061,87.313061,81.413061,90.953061,90.953061,83.753061,91.773061,77.853061,88.73306099999999,106.37306000000001,93.413061,99.473061,127.59306000000001,103.95306,73.73306099999999,91.37306099999999,75.053061,114.33306,74.053061,89.953061,102.47306,77.273061,83.773061,94.933061,85.333061,95.433061,95.053061,107.95918
167,57,1,84.14653100000001,81.06653100000001,87.44653100000001,98.306531,96.00653100000001,80.846531,80.846531,81.486531,75.626531,89.246531,104.24653,88.886531,86.50653100000001,81.326531,97.746531,108.54306000000001,94.72653100000001,90.00653100000001,90.606531,113.40653,99.326531,93.42653100000001,100.16653000000001,82.046531,87.966531,82.026531,91.42653100000001,91.406531,84.22653100000001,92.44653100000001,78.466531,89.28653100000001,106.98653,94.08653100000001,100.32653,128.38653,104.54653,74.20653100000001,92.00653100000001,75.56653100000001,114.80653000000001,74.50653100000001,90.466531,102.94653000000001,77.746531,84.246531,95.626531,85.70653100000001,96.08653100000001,95.70653100000001,108.54653
168,57,2,84.795102,81.675102,87.835102,98.875102,96.695102,81.515102,81.415102,82.135102,76.292551,89.855102,105.1951,89.635102,87.135102,81.955102,98.332551,109.4351,95.355102,90.775102,91.235102,114.0351,100.0751,94.075102,100.7751,82.675102,88.595102,82.715102,92.035102,92.035102,84.855102,93.155102,79.075102,89.815102,107.60255,94.935102,100.9551,129.2951,105.1751,74.815102,92.695102,76.155102,115.4751,74.995102,91.095102,103.4951,78.295102,84.75510200000001,96.535102,86.25510200000001,96.655102,96.495102,109.3351
169,58,0,85.545714,82.785714,88.205714,99.545714,97.477857,82.355238,82.295238,83.185714,77.16571400000001,90.725714,106.22571,90.645714,88.045714,82.545714,98.985714,110.74571,96.285714,91.705714,92.132245,114.65118999999999,100.96571,95.085714,101.68571,83.725714,89.285714,83.585714,92.825714,92.825714,85.725714,94.125714,79.62785699999999,90.629143,108.30571,96.105714,101.70786,130.74571,105.92571000000001,75.425714,93.705714,76.965714,116.72571,75.585714,92.105714,104.44570999999999,79.045714,85.51785699999999,97.785714,87.090542,97.327857,97.425714,110.18571000000001
170,58,1,86.460534,83.90693900000001,88.66538800000001,100.15961999999999,98.386939,82.842117,82.998813,84.166939,78.119745,91.62693900000001,107.11881000000001,91.488469,88.65969399999999,83.058813,99.966939,111.82694,97.346939,92.436155,92.966939,115.08693999999998,101.64694,96.066156,102.37919000000001,84.666939,89.966939,84.433728,93.418549,93.418813,86.38898,94.966939,80.262117,91.369388,109.02938999999999,97.12693900000001,102.61974000000001,131.68694,106.62508000000001,76.303848,94.458813,77.487321,117.58616,76.303848,93.226939,104.94668999999999,79.76693900000001,86.258549,98.558549,87.503848,97.918549,97.763848,110.6698
171,58,2,86.874286,84.562143,88.994286,100.71429,99.054286,83.54214300000001,83.371429,84.894286,78.47428599999999,92.058095,107.47429,91.954286,89.282143,83.494286,100.31214,112.65428999999999,98.11428599999999,92.794286,93.414286,116.13429,102.11214,96.754286,102.59429,85.434286,90.352143,84.734286,93.934286,93.934286,86.894286,95.692143,80.554286,91.83428599999999,109.59347,97.814286,103.07143,132.51429,106.95428999999999,76.574286,94.854286,78.01071400000001,118.29428999999999,76.972143,93.676071,105.49428999999999,80.234286,86.714286,99.074286,88.134286,98.47428599999999,98.394286,111.23428999999999
172,59,0,87.263265,84.823265,89.363265,101.10325999999999,99.463265,83.74326500000001,83.663265,85.303265,78.703265,92.323265,107.80327,92.38326500000001,89.543265,83.88326500000001,100.66327,113.12326999999999,98.563265,93.123265,93.763265,116.46327,102.64327,97.123265,102.96327,85.843265,90.703265,85.063265,94.303265,94.283265,87.283265,96.183265,80.843265,92.163265,109.88326,98.203265,103.42327,133.00327,107.32327,76.923265,95.183265,78.303265,118.68327,77.283265,93.983265,105.88326,80.623265,87.063265,99.52326500000001,88.423265,98.863265,98.783265,111.60326
173,59,1,87.65142900000001,85.131429,89.65142900000001,101.43143,99.85142900000001,84.051429,84.03047600000001,85.71142900000001,78.951429,92.631429,108.09143,92.771429,89.891429,84.251429,101.03071,113.61143,98.971429,93.511429,94.191429,116.95143,103.13143000000001,97.451429,103.39143,86.251429,91.031429,85.331429,94.631429,94.631429,87.691429,96.611429,81.231429,92.511429,110.19143000000001,98.691429,103.73143,133.47143,107.65143,77.311429,95.531429,78.611429,119.21143000000001,77.591429,94.471429,106.29143,81.031429,87.391429,99.891429,88.751429,99.21142900000001,99.21142900000001,112.21143000000001
174,59,2,88.228571,85.528571,90.128571,101.90857,100.44856999999999,84.42857099999999,84.368571,86.14857099999999,79.308571,92.988571,108.60857,93.20857099999999,90.368571,84.70857099999999,101.44856999999999,114.10713999999999,99.42857099999999,93.948571,94.808571,117.50286000000001,103.64714000000001,97.888571,103.80856999999999,86.707143,91.468571,85.768571,95.028571,95.048571,88.088571,97.24714300000001,81.64857099999999,92.907143,110.52857,99.28857099999999,104.30856999999999,133.86857,108.10857,77.78857099999999,95.908571,78.968571,120.08713999999999,78.028571,95.088571,106.67929,81.488571,87.78857099999999,100.36856999999999,89.128571,99.688571,99.628571,112.68857
175,60,0,88.620408,85.89208199999999,90.52040799999999,102.30041,100.84040999999999,84.72040799999999,84.66040799999999,86.500408,79.540408,93.280408,108.92041,93.52040799999999,90.700408,85.100408,101.76041,114.60041000000001,99.820408,94.240408,95.160136,118.24041000000001,104.12040999999999,98.22040799999999,104.16041,87.040408,91.820408,86.060408,95.36040799999999,95.340408,88.460408,97.71081600000001,82.000408,93.30040799999999,110.9052,99.680408,104.66041,134.22041000000002,108.34041,78.140408,96.240408,79.260408,120.56041,78.320408,95.45520400000001,107.04041000000001,81.86040799999999,88.120408,100.68041,89.460408,100.06041,100.02041,113.08041000000001
176,60,1,88.983265,86.163265,90.963265,102.66327,101.22327,85.02326500000001,84.903265,86.88326500000001,79.783265,93.583265,109.24326,93.943265,91.043265,85.483265,102.12326999999999,115.04326999999999,100.16327,94.583265,95.483265,118.72327,104.64327,98.563265,104.64327,87.423265,92.303265,86.363265,95.69663299999999,95.69663299999999,88.843265,98.223265,82.403265,93.643265,111.24326,100.04326999999999,104.96327,134.68327,108.72327,78.443265,96.583265,79.583265,121.00327,78.643265,95.823265,107.42327,82.24326500000001,88.543265,101.08327,89.783265,100.42327,100.38325999999999,113.54326999999999
177,60,2,89.473061,86.573061,91.451531,103.11102,101.75305999999999,85.41102,85.18593299999999,87.376122,80.111531,93.91153100000001,109.57153000000001,94.313061,91.413061,85.931531,102.45306,115.59306000000001,100.65306,94.972562,95.871531,119.21306000000001,105.13306000000001,99.013061,105.05306000000002,87.893061,92.833061,86.690765,96.11358800000001,96.093588,89.253061,98.713061,82.872883,94.073061,111.55306000000002,100.41306,105.31306000000001,135.15306,109.03102,78.73306099999999,96.99153100000001,79.904354,121.49306000000001,79.013061,96.231531,107.83306,82.653061,88.808697,101.51102,90.13153100000001,100.87306,100.81306,114.05611999999999
178,61,0,89.942041,86.882041,91.822041,103.52204,102.16204,85.77640799999999,85.362041,87.942041,80.42204100000001,94.282041,109.89743,94.762041,91.762041,86.32602,102.88204,116.24203999999999,101.10204,95.242041,96.222041,119.78204,105.72203999999999,99.42204100000001,105.50204,88.48204100000001,93.282041,86.962007,96.362041,96.362041,89.70204100000001,99.082041,83.142041,94.48204100000001,112.00204,100.77401,105.68203999999999,135.70203999999998,109.40203999999999,79.042041,97.34204100000001,80.242041,121.96203999999999,79.279005,96.662041,108.26602,83.06204100000001,89.242041,101.90204,90.442041,101.32204,101.26204,114.52203999999999
179,61,1,90.563674,87.263674,92.283673,104.06367,102.48366999999999,86.20367399999999,85.823674,88.563674,80.703673,94.603673,110.30367,95.203673,92.123674,86.70367399999999,103.44367,116.98366999999999,101.58367,95.703673,96.643674,120.69735,106.34366999999999,99.803673,106.14367,89.103674,93.623673,87.36367299999999,96.703673,96.703673,90.203673,99.583674,83.64367299999999,94.903674,112.42367,101.24367,106.20366999999999,136.51735,109.80367,79.283673,97.843673,80.543673,122.46367,79.64367299999999,97.14367299999999,108.78367,83.583674,89.703673,102.24367,90.763674,101.84366999999999,101.64367,115.12366999999999
180,61,2,91.159592,87.82239799999999,92.819592,104.55959,102.94247,86.819592,86.263046,89.060959,81.16246600000001,94.960852,110.89958999999999,95.659592,92.55959200000001,87.067828,103.8448,117.67958999999999,102.17959,96.159592,97.119592,121.29959,106.81958999999999,100.18435,106.62178,89.52579899999999,93.98468199999999,87.769054,97.200959,97.200959,90.799592,100.17959,84.061152,95.55959200000001,112.80208,101.5862,106.79959,137.17959,110.33958999999999,79.622254,98.319592,81.017623,123.05958999999999,79.885858,97.628265,109.27958999999998,84.019592,89.808061,102.50941999999999,91.079592,102.4316,102.23959,115.65993999999999
