,measure_number,beat_number,pid1263-21,pid50848-05,pid51495-04,pid5667249-16,pid5667291-17,pid9048-21,pid9049-21,pid9050-21,pid9054-21,pid9055-21,pid9058-21,pid9059-21,pid9060-21,pid9061-21,pid9062-21,pid9063-21,pid9064-11,pid9065-16,pid9066-21,pid9070b-04,pid9072-21,pid9074f-21,pid9075-21,pid9081-12,pid9088-16,pid9089-16,pid9093-21,pid9094-21,pid9099-21,pid9100b-21,pid9101b-03,pid9103-11,pid9104-21,pid9105b-04,pid9111-21,pid9113-17,pid9114b-11,pid9116-09,pid9118-21,pid9122-05,pid9123-04,pid9129-16,pid9130-05,pid9138-21,pid9139-21,pid9153-21,pid915411-09,pid9158-12,pid9166f-18,pid9170-21,pid9174-21,pid9185-10,pid9186c-21,pid918904-06,pid9192-21
117,40,0,58.957574,64.577574,69.697574,68.157574,67.777574,66.437574,59.137574,72.997574,64.217574,71.377574,64.717574,60.637574,69.737574,67.03757399999999,69.197574,60.577574,64.477574,73.557574,63.217574,57.777574,62.357574,69.057574,62.757574,70.457574,66.197574,67.797574,61.317574,59.317574,68.53757399999999,74.157574,67.257574,76.137574,70.377574,73.117574,82.437574,66.67757399999999,57.957574,67.077574,65.717574,71.877574,62.157574,63.677574,83.457574,61.977574,63.277574,64.737574,54.657574,55.437574,61.857574,70.03757399999999,64.217574,67.777574,55.957574,62.517573999999996,68.897574
118,40,1,59.381338,64.941338,70.10566899999999,68.581338,68.221338,67.041338,59.621338,73.681338,64.585669,71.761338,65.081338,61.181338000000004,70.401338,67.541338,69.681338,61.021338,64.901338,73.961338,63.621338,58.201338,62.861338,69.501338,63.181338000000004,70.74566899999999,66.621338,68.201338,61.685669,59.781338,69.021338,74.861338,67.641338,76.601338,70.84133800000001,73.541338,82.941338,67.161338,58.300268,67.481338,66.121338,72.461338,62.46566899999999,64.032834,83.821338,62.441338,64.061338,65.581338,55.081338,55.765905000000004,62.220445999999995,70.441338,64.681338,68.281338,56.341338,62.961338,69.421338
119,40,2,59.764467,65.27160699999999,70.27813,68.91289300000001,68.604467,67.48446700000001,59.964467000000006,74.144467,64.90446700000001,72.524467,65.41160699999999,61.544467000000004,70.90446700000001,67.907234,70.244467,61.444467,65.26446700000001,74.544467,63.92815600000001,58.56446700000001,63.264467,69.884467,63.56446700000001,71.12446700000001,67.004467,68.574822,62.011447,60.324467000000006,69.40446700000001,75.304467,68.024467,76.964467,71.224467,73.824467,83.364467,67.507234,58.524467,67.884467,66.48446700000001,72.84446700000001,62.704467,64.324467,84.20446700000001,62.804467,64.464467,65.964467,55.324467000000006,56.024467,62.484467,70.85893399999999,65.12446700000001,68.684467,56.724467000000004,63.344467,69.944467
120,41,0,60.916394999999994,65.85639499999999,71.416395,70.29639499999999,69.596395,68.65639499999999,61.056394999999995,75.736395,65.756395,74.536395,65.99639499999999,62.596394999999994,72.096395,68.556395,71.68319699999999,62.556394999999995,66.316395,76.476395,65.01319699999999,59.63639499999999,64.276395,70.916395,64.876395,72.07639499999999,68.376395,69.71639499999999,63.13639499999999,61.578798,70.533197,76.57639499999999,68.99639499999999,78.236395,72.79639499999999,74.816395,85.236395,68.49639499999999,59.45639499999999,68.85639499999999,67.79639499999999,74.036395,63.756395,65.43639499999999,85.596395,63.976395,65.79639499999999,67.51639499999999,56.156394999999996,57.296395,63.596394999999994,72.07639499999999,66.136395,69.756395,57.67639499999999,64.256395,71.476395
121,41,1,61.460862,66.183621,71.900862,70.931723,69.991723,69.35172299999999,61.611723,76.631723,66.178345,75.171723,66.320215,63.231722999999995,72.691723,69.051723,72.21172299999999,63.020862,67.191723,77.07172299999999,65.491723,60.170574,64.811723,71.451723,65.491723,72.591723,69.151723,70.21172299999999,63.811723,62.251723,71.091723,77.131723,69.531723,78.691723,73.431723,75.371723,85.800862,68.891723,59.774345,69.423908,68.251723,74.631723,64.273103,65.771723,86.231723,64.531723,66.311723,68.21172299999999,56.551722999999996,57.771723,64.000862,72.57172299999999,66.691723,70.371723,58.131723,64.671723,71.971723
122,41,2,61.899977,66.639977,72.359977,71.53997700000001,70.439977,69.919977,62.119977,77.379977,66.504989,75.694989,66.779977,63.819977,73.399977,69.439977,72.859977,63.419977,67.759977,77.779977,65.859977,60.519977000000004,65.339977,71.939977,66.019977,73.099977,69.653326,70.67997700000001,64.299977,62.719977,71.53997700000001,77.839977,70.019977,79.219977,73.939977,75.979977,86.31997700000001,69.359977,60.179977,69.939977,68.699977,75.219977,64.67997700000001,66.259977,86.899977,65.019977,66.814989,68.739977,56.999977,58.126659,64.459977,73.03997700000001,67.219977,70.899977,58.559977,65.099977,72.399977
123,42,0,62.230862,66.970862,72.770862,71.930862,70.770862,70.290862,62.470862,77.790862,66.790862,76.050862,67.110862,64.150862,73.790862,69.690862,73.290862,63.710862,68.170862,78.250862,66.210862,60.850862,65.730862,72.390862,66.350862,73.510862,70.050862,71.070862,64.710862,63.010862,71.890862,78.310862,70.370862,79.750862,74.270862,76.630862,86.670862,69.690862,60.470862,70.450862,69.050862,75.510862,65.07172299999999,66.590862,87.370862,65.350862,67.190862,69.150862,57.330861999999996,58.390862,64.890862,73.390862,67.600431,71.350862,58.890862,65.450862,72.710862
124,42,1,62.489002,67.329002,73.129002,72.429002,71.209002,70.769002,62.909002,78.549002,67.169002,76.409002,67.469002,64.629002,74.269002,70.069002,73.749002,64.069002,68.609002,78.689002,66.689002,61.229002,66.109002,72.809002,66.829002,73.989002,70.789002,71.469002,65.009002,63.389002000000005,72.289002,78.72900200000001,70.689002,80.36900200000001,74.72900200000001,77.129002,87.129002,70.109002,60.849002,70.86900200000001,69.489501,75.86900200000001,65.649002,66.941,87.789002,65.749002,67.58900200000001,69.58900200000001,57.809002,58.849002,65.289002,73.769002,67.989002,71.809002,59.269002,65.889002,73.169002
125,42,2,62.847166,67.73858299999999,73.581497,73.007166,71.687166,71.227166,63.307166,79.087166,67.487166,77.02716600000001,67.88716600000001,65.047166,74.847166,70.507166,74.347166,64.467166,69.067166,79.247166,67.30716600000001,61.627166,66.567166,73.30716600000001,67.247166,74.367166,71.127166,71.907166,65.427166,63.727166000000004,72.707166,79.30716600000001,71.207166,80.80716600000001,75.187166,77.747166,87.467166,70.588583,61.227166000000004,71.407166,69.827166,76.227166,66.067166,67.267166,88.38716600000001,66.16716600000001,68.107166,70.067166,58.227166000000004,59.267166,65.707166,74.227166,68.467166,72.227166,59.667166,66.327166,73.707166
126,43,0,63.196009,68.11600899999999,73.996009,73.456009,72.076009,71.89600899999999,63.696009,79.596009,67.916009,77.556009,68.276009,65.436009,75.316009,70.97600899999999,74.796009,64.89600899999999,69.496009,79.716009,67.636009,62.016009,66.97600899999999,73.776009,67.636009,74.83600899999999,71.47600899999999,72.436009,65.816009,64.076009,73.296009,79.776009,71.57300500000001,81.416009,75.676009,78.376009,87.856009,70.97600899999999,61.536009,71.856009,70.196009,76.61600899999999,66.436009,67.75600899999999,88.916009,66.556009,68.61600899999999,70.596009,58.716009,59.736008999999996,66.176009,74.636009,68.856009,72.89600899999999,60.076009,66.75600899999999,74.196009
127,43,1,63.577188,68.497188,74.397188,73.857188,72.477188,72.417188,64.077188,80.237188,68.177188,77.957188,68.637188,65.85875300000001,75.737188,71.337188,75.237188,65.21718800000001,69.997188,80.118753,68.037188,62.307438,67.391565,74.21718800000001,68.037188,75.257188,71.837188,72.837188,66.177188,64.397188,73.757188,80.164376,71.957188,81.937188,76.057188,78.884376,88.257188,71.377188,61.877188000000004,72.257188,70.557188,76.977188,66.777188,68.017188,89.417188,66.917188,69.011565,70.997188,59.117188,60.077188,66.597188,74.984376,69.257188,73.357188,60.417188,67.097188,74.557188
128,43,2,63.941019999999995,68.88101999999999,74.78102,74.34102,72.90101999999999,73.02102,64.46101999999999,80.86102,68.56102,78.50102,69.02102,66.34102,76.34102,71.72102,75.90101999999999,65.58102,70.40101999999999,80.54101999999999,68.36102,62.64102,67.88101999999999,74.64102,68.42102,75.68101999999999,72.22102,73.28102,66.56102,64.74101999999999,74.18101999999999,80.60101999999999,72.34102,82.48102,76.52102,79.52102,88.66102,71.80102,62.24101999999999,72.66102,70.94102,77.38101999999999,67.14102,68.38551,89.94102,67.28102,69.44102,71.54101999999999,59.50102,60.46102,66.98102,75.38101999999999,69.66102,73.80102,60.84101999999999,67.48102,74.94102
129,44,0,64.170272,69.190272,75.170272,74.610272,73.27027199999999,73.370272,64.790272,81.250272,68.810272,78.77027199999999,69.330272,66.650272,76.650272,71.99027199999999,76.290272,65.850272,70.710272,81.010272,68.690272,62.99054399999999,68.150272,75.05027199999999,68.690272,76.110272,72.63027199999999,73.63027199999999,66.870272,65.010272,74.450272,81.070272,72.670272,83.090272,76.850272,80.150272,89.13027199999999,72.170272,62.510272,73.070272,71.310272,77.63027199999999,67.470272,68.507808,90.41027199999999,67.55027199999999,69.790272,71.890272,59.790271999999995,60.790271999999995,67.430544,75.710272,69.99027199999999,74.070272,61.150271999999994,67.790272,75.270544
130,44,1,64.54392299999999,69.54392299999999,75.563923,75.123923,73.643923,73.843923,65.243923,81.843923,69.183923,79.15784599999999,69.683923,67.063923,77.183923,72.40392299999999,76.743923,66.243923,71.143923,81.463923,69.183923,63.423922999999995,68.643923,75.54392299999999,69.083923,76.54392299999999,73.023923,74.063923,67.183923,65.346961,74.843923,81.503923,73.003923,83.703923,77.243923,80.73784599999999,89.523923,72.54392299999999,62.863923,73.423923,71.843923,78.003923,67.883923,68.863923,90.823923,67.90392299999999,70.203923,72.283923,60.186961,61.183923,67.843923,76.103923,70.343923,74.623923,61.543923,68.243923,75.683923
131,44,2,64.96315200000001,69.983152,76.003152,75.663152,74.083152,74.303152,65.743152,82.523152,69.623152,79.729456,70.123152,67.503152,77.85630400000001,72.883152,77.363152,66.60315200000001,71.563152,82.063152,69.676304,63.803152000000004,69.063152,76.07630400000001,69.523152,76.983152,73.60315200000001,74.523152,67.583152,65.663152,75.303152,82.123152,73.523152,84.16945600000001,77.63630400000001,81.296304,90.35630400000001,72.983152,63.203152,73.843152,72.283152,78.403152,68.283152,69.443152,91.476304,68.283152,70.743152,72.723152,60.623152000000005,61.663152000000004,68.283152,76.77630400000001,70.82315200000001,75.283152,62.003152,68.736304,76.24945600000001
132,45,0,65.41449,70.41449,76.55449,76.11449,74.49449,74.93449,66.31449,83.05449,70.11449,80.27449,70.55449,67.99449,78.23449000000001,73.39449,77.91449,66.99449,71.97449,82.71449,70.03449,64.23449000000001,69.53449,76.49449,69.87449000000001,77.47449,73.97449,75.05449,67.918163,66.011122,75.79449,82.81449,73.97449,84.99449,78.07449,81.93449,90.83449,73.39449,63.55449,74.23449000000001,72.61449,78.836939,68.65449,69.91449,92.01449000000001,68.63449,71.23449000000001,73.15449,61.034490000000005,62.11449,68.67898000000001,77.19449,71.17449,75.75449,62.434490000000004,69.192245,76.71449
133,45,1,65.797619,70.797619,76.937619,76.497619,74.877619,75.497619,66.797619,83.797619,70.497619,80.777619,70.937619,68.437619,78.67761899999999,73.797619,78.41761899999999,67.377619,72.377619,83.25761899999999,70.457619,64.637619,69.937619,76.957619,70.25761899999999,78.005238,74.47761899999999,75.437619,68.277619,66.33761899999999,76.237619,83.317619,74.377619,85.39761899999999,78.497619,82.55285699999999,91.33761899999999,73.777619,63.89761899999999,74.61761899999999,72.997619,79.377619,69.03761899999999,70.217619,92.53761899999999,69.017619,71.657619,73.55761899999999,61.43761899999999,62.557618999999995,69.217619,77.61761899999999,71.55761899999999,76.25761899999999,62.797619,69.55761899999999,77.137619
134,45,2,66.133673,71.173673,77.233673,76.853673,75.353673,75.953673,67.133673,84.373673,70.793673,81.233673,71.313673,68.793673,79.213673,74.133673,79.11367299999999,67.693673,73.133673,83.833673,70.75367299999999,64.973673,70.353673,77.353673,70.553673,78.473673,74.813673,75.833673,68.61367299999999,66.633673,76.653673,83.89367299999999,74.693673,86.033673,78.913673,83.093673,91.913673,74.25367299999999,64.213673,74.993673,73.293673,79.833673,69.39367299999999,70.573673,93.037347,69.353673,72.053673,73.913673,61.793673,62.893673,69.553673,77.953673,71.913673,76.673673,63.213673,69.913673,77.493673
135,46,0,66.389093,71.50909300000001,77.62909300000001,77.309093,75.609093,76.329093,67.469093,84.769093,71.049093,81.549093,71.669093,69.109093,79.62909300000001,74.409093,79.56909300000001,67.949093,73.609093,84.329093,71.06909300000001,65.329093,70.729093,77.729093,70.809093,78.909093,75.14909300000001,76.20909300000001,68.869093,66.92909300000001,76.949093,84.369093,75.00909300000001,86.50909300000001,79.229093,83.84909300000001,92.229093,74.689093,64.549093,75.34909300000001,73.609093,80.229093,69.809093,70.92909300000001,93.50909300000001,69.62909300000001,72.34909300000001,74.28909300000001,62.069093,63.229093000000006,69.98909300000001,78.269093,72.269093,77.029093,63.489093000000004,70.229093,77.829093
136,46,1,66.769002,71.86900200000001,78.029002,77.709002,75.889002,76.749002,67.849002,85.329002,71.389002,81.86900200000001,72.029002,69.509002,80.009002,74.829002,79.94900200000001,68.349002,74.109002,84.86900200000001,71.469002,65.689002,71.129002,78.129002,71.169002,79.489002,75.529002,76.58900200000001,69.189002,67.309002,77.389002,84.86900200000001,75.309002,87.08900200000001,79.749002,84.509002,92.58900200000001,75.149002,64.86900200000001,75.769002,74.069002,80.909002,70.36900200000001,71.269002,93.929002,69.989002,72.809002,74.669002,62.429002000000004,63.609002000000004,70.44900200000001,78.649002,72.629002,77.389002,63.849002,70.649002,78.269002
137,46,2,67.102245,72.278163,78.49408199999999,78.158163,76.834082,77.266327,68.234082,85.85408199999999,71.71408199999999,82.374082,72.42224499999999,69.834082,80.638163,75.24632700000001,80.394082,68.734082,74.858163,85.278163,71.974082,66.07408199999999,71.566327,78.55816300000001,71.49408199999999,80.094082,75.950408,76.962245,69.534082,67.818163,77.754082,85.338163,75.77408199999999,87.534082,80.146327,85.118163,92.954082,75.71408199999999,65.258163,76.29408199999999,74.502245,81.49408199999999,71.034082,71.594082,94.626327,70.314082,73.458163,75.054082,62.754082,63.99408199999999,70.914082,79.014082,73.194082,77.814082,64.234082,71.018163,78.79408199999999
138,47,0,67.508186,72.688186,78.848186,78.648186,77.288186,77.728186,68.608186,86.288186,72.028186,82.728186,72.828186,70.128186,81.088186,75.688186,80.748186,69.088186,75.268186,85.768186,72.328186,66.428186,71.968186,78.988186,71.848186,80.468186,76.44818599999999,77.348186,69.828186,68.328186,78.068186,85.80818599999999,76.108186,87.908186,80.628186,85.648186,93.288186,76.188186,65.628186,76.669093,74.869093,81.788186,71.428186,71.94818599999999,95.148186,70.66818599999999,73.988186,75.468186,63.108185999999996,64.388186,71.288186,79.359093,73.53909300000001,78.16818599999999,64.588186,71.388186,79.148186
139,47,1,67.784841,73.089365,79.249365,79.249365,77.749365,78.349365,69.089365,86.789365,72.429365,83.109365,73.229365,70.589365,81.529365,76.149365,81.209365,69.54936500000001,75.649365,86.26936500000001,72.76936500000001,66.809365,72.429365,79.469365,72.289365,80.90936500000001,76.889365,77.789365,70.129365,68.909683,78.469365,86.329365,76.429365,88.30968299999999,81.289365,86.209365,93.669365,76.68936500000001,65.949365,77.04936500000001,75.183122,82.169365,71.869365,72.309365,95.789365,71.04936500000001,74.369365,75.929365,63.469682999999996,64.76936500000001,71.76936500000001,79.76936500000001,73.929365,78.609365,64.989365,72.049683,79.729365
140,47,2,68.118299,73.47829899999999,79.678299,79.638299,78.218299,78.898299,69.438299,87.198299,72.898299,83.498299,73.618299,70.958299,81.998299,76.694898,82.014898,69.938299,76.058299,86.746599,73.218299,67.158299,72.858299,79.918299,72.678299,81.318299,77.258299,78.198299,70.498299,69.278299,78.798299,86.806599,76.878299,88.698299,81.638299,86.798299,93.97829899999999,77.118299,66.330754,77.378299,75.498299,82.47829899999999,72.218299,72.678299,96.498299,71.438299,74.778299,76.378299,63.818298999999996,65.138299,72.158299,80.158299,74.33829899999999,79.098299,65.398299,72.398299,80.298299
141,48,0,68.472993,73.90149699999999,80.37299300000001,80.192993,78.661497,79.472993,69.992993,87.65299300000001,73.341497,83.952993,74.04149699999999,71.392993,82.421497,77.312993,82.641497,70.472993,76.40149699999999,87.472993,73.54149699999999,67.57299300000001,73.361497,80.412993,73.252993,81.812993,77.821497,78.641497,70.832993,69.637664,79.320748,87.472993,77.341497,89.092993,82.132993,87.48149699999999,94.332993,77.570998,66.665748,77.781497,75.801497,82.90149699999999,72.641497,73.06433100000001,97.161497,71.93299300000001,75.21299300000001,76.892993,64.165748,65.672993,72.661497,80.570998,74.90149699999999,79.721497,65.881497,72.79299300000001,80.87299300000001
142,48,1,68.873274,74.366372,80.946372,80.566372,79.04637199999999,80.18637199999999,70.678186,88.206372,73.806372,84.426372,74.506372,72.006372,82.90637199999999,77.96637199999999,83.286372,71.086372,76.986372,88.086372,74.04637199999999,68.028186,73.886372,80.886372,73.90637199999999,82.426372,78.40637199999999,79.126372,71.228186,70.118186,79.706372,88.126372,77.868186,89.746372,82.806372,88.04637199999999,94.766372,77.926372,67.086372,78.228186,76.206372,83.426372,73.126372,73.44818599999999,97.786372,72.54637199999999,75.746372,77.346372,64.566372,66.146372,73.148186,81.146372,75.386372,80.346372,66.386372,73.40637199999999,81.726372
