,measure_number,beat_number,pid5667203-03,pid58917-01,pid610003b-11,pid9048b-11,pid9050b-07,pid9054b-07,pid9055b-07,pid9058b-07,pid9059b-11,pid9062b-10,pid9063b-11,pid9064-18,pid9065-23,pid9068-16,pid9072b-11,pid9073b-11,pid9079-06,pid9081-07,pid9085-21,pid9090-18,pid9093b-13,pid9094b-07,pid9099b-11,pid9101c-01,pid9111b-09,pid9115-09,pid9118b-11,pid9133-07,pid9138b-07,pid9139b-07,pid9149-12,pid9153b-07,pid9157-10,pid9158-09,pid9174b-07,pid917506-05,pid9179-09,pid918807-12,pid918821-09,pid918824-05,pid9192b-07
161,54,2,75.026531,99.526531,100.83413,111.66653000000001,98.606531,71.948844,87.626531,100.82653,87.92653100000001,105.54653,88.406531,85.326531,107.10218,76.266531,91.026531,99.06653100000001,97.44653100000001,98.861306,82.148696,84.486531,86.486378,109.20653,90.966531,86.11826500000001,113.00653,75.488265,101.54306,86.64653100000001,78.246531,85.91413299999999,103.44241,89.788844,78.20653100000001,84.739133,72.22653100000001,69.70653100000001,86.462948,68.986531,93.186531,94.346531,85.889711
162,55,0,75.397166,99.944331,101.22433000000001,112.26433,98.98433100000001,72.48433100000001,88.50433100000001,101.50433000000001,88.464331,106.34433,89.12433100000001,85.70433100000001,107.68433,76.78433100000001,91.364331,99.537166,98.00433100000001,99.50433100000001,82.64433100000001,84.964331,86.824331,110.26433,91.724331,86.584331,113.66433,75.824331,102.20433,87.224331,78.724331,86.364331,103.88433,90.324331,78.684331,85.364331,72.744331,70.324331,87.06433100000001,69.544331,93.70433100000001,94.66716600000001,86.444331
163,55,1,75.846939,100.94082,101.70694,113.22388000000001,99.466939,72.926939,89.026939,102.04694,88.946939,106.94693999999998,89.686939,86.186939,108.16694,77.426939,92.006939,99.926939,98.786939,100.08694,83.12693900000001,85.62693900000001,87.26693900000001,110.84388,92.223878,87.220816,114.20693999999999,76.426939,102.74694000000001,87.706939,79.206939,86.846939,104.42694,90.806939,79.186939,85.886939,73.226939,70.806939,87.62693900000001,70.386939,94.366939,95.548571,86.926939
164,55,2,76.122551,101.3951,102.1151,113.79041000000001,99.875102,73.311276,89.555102,102.4751,89.355102,107.4151,90.095102,86.575102,108.6351,77.935102,92.575102,100.3351,99.295102,100.49101999999999,83.515102,86.155102,87.575102,111.3151,92.675102,87.735102,114.6551,76.782551,103.3951,88.035102,79.595102,87.315102,104.8551,91.595102,79.59127600000001,86.25510200000001,73.61510200000001,71.19102,88.035102,70.891701,94.855102,95.995102,87.355102
165,56,0,76.453061,101.87306,102.57306,114.43306000000001,100.35306,73.673061,90.133061,102.91306,89.853061,107.91306000000002,90.59306099999999,86.893061,109.17306,78.473061,92.933061,100.81306,99.713061,100.85306,83.913061,86.573061,87.953061,111.81306000000001,93.133061,88.173061,115.21611999999999,77.053061,103.91306,88.37306099999999,79.993061,87.713061,105.33306,92.153061,79.973061,86.753061,73.993061,71.573061,88.473061,71.293061,95.353061,96.353061,87.753061
166,56,1,76.787347,102.38469,102.96735,115.02468999999999,100.74735,74.107347,90.587347,103.38735,90.367347,108.48735,91.087347,87.307347,109.96735,79.067347,93.327347,101.18735,100.20469,101.34735,84.307347,87.047347,88.407347,112.48468999999999,93.587347,88.644694,115.86735,77.427347,104.38735,88.687347,80.38734699999999,88.16734699999999,105.80735,92.627347,80.587347,87.24734699999999,74.367347,71.867347,88.88734699999999,71.727347,95.827347,96.767347,88.187347
167,56,2,77.071837,102.89184,103.39367,115.61183999999999,101.19184,74.500918,90.991837,103.87184,90.791837,109.13184,91.511837,87.731837,110.51183999999999,79.751837,93.731837,101.65184,100.65184,101.81184,84.751837,87.471837,88.791837,112.97183999999999,94.031837,89.131837,116.59183999999999,77.77629499999999,104.87183999999999,89.011837,80.751837,88.591837,106.25183999999999,93.211837,81.031837,87.631837,74.731837,72.19183699999999,89.371837,72.291837,96.391837,97.19183699999999,88.591837
168,57,0,77.473469,103.55346999999999,103.97346999999999,116.35347,101.75347,74.93346899999999,91.41346899999999,104.35347,91.27346899999999,109.92388000000001,92.113469,88.21346899999999,111.15347,80.533469,94.173469,102.21347,101.10449,102.39347,85.253469,88.093469,89.41346899999999,113.51693999999999,94.693469,89.77346899999999,117.49347,78.000434,105.47346999999999,89.453469,81.253469,89.05346899999999,106.71347,93.77346899999999,81.57346899999999,88.113469,75.233469,72.653469,89.893469,72.953469,96.973469,97.79346899999999,89.07346899999999
169,57,1,77.795918,104.29592,104.55592,116.93592,102.33592,75.335918,91.915918,104.87592,91.795918,110.73592,92.67591800000001,88.635918,111.71592,81.215918,94.61591800000001,102.79592,101.61591999999999,102.93592,85.67591800000001,88.715918,89.915918,114.09366999999999,95.281837,90.381837,118.45591999999999,78.352959,106.15592,89.872959,81.775918,89.53591800000001,107.22183999999999,94.275918,82.09591800000001,88.555918,75.75591800000001,73.075918,90.575918,73.695918,97.555918,98.39591800000001,89.575918
170,57,2,78.164082,104.78408,105.04408000000001,117.48408,102.84408,75.68408199999999,92.304082,105.34408,92.204082,111.36408,93.10408199999999,89.004082,112.12408,81.804082,95.02408199999999,103.26408,102.14408,103.42408,86.084082,89.204082,90.304082,114.66408,95.74408199999999,90.804082,119.02408,78.624082,106.58408,90.224082,82.124082,89.944082,107.71816000000001,94.724082,82.424082,88.96408199999999,76.084082,73.344082,91.004082,74.18408199999999,97.984082,98.764082,89.96408199999999
171,58,0,78.50857099999999,105.26857,105.50856999999999,118.04857,103.28856999999999,76.088571,92.728571,105.84857,92.628571,111.92857,93.528571,89.388571,112.54857,82.308571,95.448571,103.74857,102.64856999999999,103.84857,86.50857099999999,89.688571,90.628571,115.14856999999999,96.408571,91.248571,119.52857,78.92857099999999,107.08856999999999,90.588571,82.50857099999999,90.408571,108.20857,95.248571,82.84857099999999,89.34857099999999,76.488571,73.64857099999999,91.448571,74.608571,98.448571,99.14857099999999,90.328571
172,58,1,79.037415,106.09742,106.31742,118.73742,104.09742,76.61741500000001,93.377415,106.77741999999999,93.097415,112.80708,94.077415,89.957415,113.11741,83.037415,96.057415,104.53742,103.47740999999999,104.59742,86.97741500000001,90.277415,91.037415,115.71741999999999,97.037415,91.817415,120.27741999999999,79.377415,107.71741999999999,91.137415,82.97741500000001,91.017415,109.03742,96.017415,83.437415,89.89741500000001,76.98483,73.957415,91.997415,75.197415,99.017415,99.777415,90.877415
173,58,2,79.57551,106.89551000000002,106.95551,119.31551,104.73550999999999,77.07551,93.91551,107.27551000000001,93.57551,113.37551,94.57551,90.45551,113.59551,83.75551,96.57551,105.18276000000002,103.95551,105.45551,87.45551,90.89551,91.50275500000001,116.25551000000002,97.512755,92.51550999999999,121.03551000000002,79.722755,108.39551000000002,91.61551,83.338503,91.65550999999999,109.89551000000002,96.75551,83.91551,90.35551,77.61551,74.258503,92.57551,76.01550999999999,99.491102,100.25551,91.35551
174,59,0,80.052653,107.47265,107.53265,120.17265,105.33265,77.471327,94.772653,107.79265,94.032653,113.97265,95.152653,90.772653,114.29265,84.652653,97.192653,105.75265,104.73265,106.17265,87.952653,91.392653,91.812653,117.03265,97.992653,93.512653,122.49265,80.211327,109.21265,92.101327,83.692653,92.25265300000001,110.47265,97.592653,84.312653,90.83265300000001,78.032653,74.701327,93.212653,76.872653,99.892653,100.91265,91.792653
175,59,1,80.305306,107.90531000000001,108.14653,120.72531000000001,105.93122,77.865306,95.501837,108.18531000000002,94.46530600000001,114.43592,95.565306,91.117653,114.74531,85.18530600000001,97.585306,106.38653000000001,105.28531000000001,106.70531000000001,88.34530600000001,91.805306,92.105306,117.75591999999999,98.445306,94.005306,123.15122,80.585306,109.70531000000001,92.445306,84.025306,92.665306,110.86765,98.165306,84.657653,91.20530600000001,78.385306,75.025306,93.645306,77.46530600000001,100.30530999999999,101.42531,92.245306
176,59,2,80.622449,108.40245,108.72735,121.36735,106.52245,78.394898,96.014898,108.62245,94.922449,115.09714,96.082449,91.402449,115.20245,85.722449,97.922449,106.98245,105.84245,107.16245,88.802449,92.222449,92.482449,118.28245,98.922449,94.482449,123.7798,80.862449,110.10245,92.802449,84.402449,93.142449,111.34245,98.694898,85.042449,91.687347,78.746224,75.416224,94.162449,78.062449,100.80245,101.82621999999999,92.722449
177,60,0,80.935918,108.83592,109.17591999999999,121.89591999999999,106.95591999999999,78.915918,96.495918,109.06296,95.39591800000001,115.61591999999999,96.515918,91.775918,115.53591999999999,86.215918,98.335918,107.41592,106.30148,107.59591999999999,89.17591800000001,92.61591800000001,92.706902,118.75591999999999,99.375918,94.915918,124.29592,81.21824000000001,110.49659,93.135918,84.735918,93.51824,111.79592,99.145306,85.42295899999999,92.17591800000001,79.09591800000001,75.775918,94.61591800000001,78.61591800000001,101.25591999999999,102.17591999999999,93.17591800000001
178,60,1,81.197551,109.31755,109.59755,122.49755,107.39755,79.317551,97.077551,109.47755,95.877551,116.45755,96.997551,92.057551,115.99755,86.717551,98.857551,107.83755,106.71755,108.07755,89.597551,93.03755100000001,93.117551,119.37755,99.717551,95.397551,125.31755,81.356888,110.85755,93.457551,85.137551,93.897551,112.11755,99.937551,85.737551,92.657551,79.577551,76.237551,95.137551,79.077551,101.69755,102.45755,93.577551
179,60,2,81.512653,110.01265,110.09265,123.05265,107.91174,79.872653,97.712653,109.95265,96.432653,117.11531000000001,97.532653,92.392653,116.41265,87.152653,99.372653,108.29265,107.27531,108.57265,90.052653,93.592653,93.452653,120.17265,100.17755,96.012653,126.01265,81.632653,111.41265,93.712653,85.592653,94.372653,112.53265,100.59044,86.192653,93.11265300000001,80.050531,76.812653,95.692653,79.525663,102.15265,102.79265,94.132653
180,61,0,81.96602,110.88203999999999,110.52203999999999,123.74203999999999,108.36204,80.522041,98.262041,110.56204,97.102041,118.12203999999998,97.98204100000001,92.86068,117.04203999999999,87.682041,99.802041,108.80203999999999,107.96203999999999,109.26203999999998,90.642041,94.162041,93.98204100000001,120.98203999999998,100.82204,96.762041,126.66203999999999,82.022041,112.18203999999999,94.182041,86.34204100000001,94.862041,113.02203999999999,101.26204,86.84602,93.70204100000001,80.51801,77.582041,96.462041,80.022041,102.68204,103.28204000000001,94.682041
181,61,1,82.177959,111.61796000000001,110.95796000000001,124.25796000000001,108.73796000000002,80.897959,98.837959,111.07158999999999,97.697959,118.91388,98.37795899999999,93.317959,117.45796000000001,88.15795899999999,100.23796,109.19796000000001,108.31796000000001,109.75398,91.07795899999999,94.757959,94.417959,121.59796000000001,101.37796,97.43795899999999,127.13796,82.29795899999999,112.62598999999999,94.457959,87.137959,95.257959,113.47796000000001,101.65796,87.137959,94.29795899999999,81.01795899999999,78.237959,96.997959,80.477959,103.27796,103.55796,95.09398
182,61,2,82.481939,112.25388000000001,111.41388,124.83388000000001,109.19388000000001,81.373878,99.293878,111.55388,98.293878,119.61388000000001,98.833878,93.913878,117.85388,88.673878,100.83388000000001,109.65388,108.77388,110.29388,91.453878,95.233878,94.733878,122.35388,101.75388000000001,97.893878,127.73388,82.613878,113.11388000000001,94.793878,87.813878,95.613878,113.99388,102.19388000000001,87.473878,94.653878,81.533878,78.893878,97.373878,81.193878,103.85388,103.89388000000001,95.593878
183,62,0,82.831429,112.71143000000001,112.05143000000001,125.59571000000001,109.83143000000001,81.831429,100.11143,112.39143,98.971429,120.59428999999999,99.331429,94.79142900000001,118.21071,89.21142900000001,101.55143000000001,110.27143000000001,109.37143,110.99143000000001,91.99142900000001,95.911429,95.111429,123.23143,102.23143,98.511429,128.29143,82.971429,113.71143000000001,95.331429,88.49142900000001,96.131429,114.63143000000001,102.89143,87.93142900000001,95.191429,82.091429,79.531429,97.970714,81.830714,104.57143,104.49143000000001,96.231429
184,62,1,83.37469399999999,113.35468999999999,112.88408000000001,126.63468999999999,110.67468999999998,82.634694,101.21469,113.39469,99.934694,121.75469,100.03469,95.574694,118.83469,89.95469399999999,102.65469,111.11469,110.21468999999999,112.05469,92.634694,96.59469399999999,95.582347,124.39469,102.97469,98.984898,129.25468999999998,83.714694,114.77468999999999,96.124082,89.354694,96.842347,115.39469,103.57469,88.67469399999999,95.714694,82.694694,80.354694,98.79469399999999,82.53469399999999,105.35468999999999,105.17468999999998,96.73469399999999
185,62,2,83.717551,113.95755,113.41252,126.99755,111.19755,82.842734,101.95755,114.13755,100.67755,122.49755,100.51755,96.234592,119.13458999999999,90.657551,103.45755,111.65252,110.97755,112.85755,92.957551,97.137551,96.058648,124.75344,103.53378000000001,99.453776,129.69755,84.117551,115.29755,96.59275500000001,90.07459200000001,97.33151,116.19755,104.45755,89.05251700000001,96.257551,83.112505,81.097551,99.438963,83.25275500000001,105.99755,105.73343999999999,97.251079
186,63,0,84.228163,114.39605,113.78816,127.70816,111.60816000000001,83.048163,102.68816,114.70816,101.20815999999999,123.26816000000001,100.96816,96.688163,119.58816000000002,91.508163,104.24816,112.12272,111.72816,113.42816,93.368163,97.55908199999999,96.328163,125.22816,104.12816,99.859082,130.42816000000002,84.648163,115.87908,97.008163,90.599082,97.788163,116.90816000000001,105.06816,89.83908199999999,96.688163,83.421633,81.648163,99.888163,83.648163,106.58816000000002,106.12816000000001,97.648163
187,63,1,84.61673499999999,114.83673999999999,114.31673,128.43674,112.11674,83.39673499999999,103.33674,115.21673999999999,101.83674,123.86346999999999,101.39674000000001,96.996735,119.93673999999999,92.123469,104.91694,112.57673999999999,112.19673999999999,113.87673999999998,93.75673499999999,97.97673499999999,96.676735,125.89674,104.59674,100.27674,131.03673,85.056735,116.29673999999999,97.556735,91.016735,98.176735,117.49673999999999,105.60347,90.336735,97.216735,83.89673499999999,81.996735,100.29674,84.096735,107.11674,106.69673999999999,98.076735
188,63,2,85.005714,115.26571000000001,114.76571000000001,129.00143,112.56571000000001,83.785714,103.78571,115.68571000000001,102.28571,124.38571,101.78571,97.365714,120.28571000000001,92.745714,105.40571000000001,113.00571000000001,112.64571000000001,114.40571000000001,94.185714,98.405714,96.925714,126.36143,104.98571000000001,100.63786,131.46571,85.405714,116.70571000000001,98.02571400000001,91.561429,98.585714,117.96571000000002,106.10571000000002,90.797857,97.66571400000001,84.305714,82.365714,100.74571,84.545714,107.58571,107.22571,98.485714
189,64,0,85.540113,115.87506,115.34011000000001,129.78011,113.14011,84.220113,104.24011,116.30011,102.86010999999999,125.04033999999999,102.34011,97.760113,120.76011000000001,93.400113,105.84011000000001,113.62011000000001,113.16011,115.22011,94.580113,99.120113,97.491445,126.94011,105.66011,101.18011,132.12011,85.960113,117.30011,98.515057,92.140113,99.180113,118.54011000000001,106.70011000000001,91.235057,98.240113,84.880113,82.740113,101.38011,85.200113,108.12011000000001,107.80011,99.060113
190,64,1,85.899592,116.33958999999999,115.83958999999999,130.37958999999998,113.65959,84.759592,104.81959,116.81958999999999,103.37959000000001,125.77958999999998,102.75959,98.099592,121.19958999999999,93.939592,106.25958999999999,114.0948,113.81958999999999,115.89958999999999,94.999592,99.619592,97.819592,127.52918000000001,106.15959,101.63959,132.61959,86.379592,118.03958999999999,98.879592,92.539592,99.679592,118.97958999999999,107.23958999999999,91.599592,98.809184,85.439592,83.159592,102.07959,85.579592,108.63958999999998,108.25958999999999,99.55959200000001
191,64,2,86.18936500000001,116.71968000000001,116.20936999999999,130.94937,114.00936999999999,85.329365,105.18937,117.22936999999999,103.78936999999999,126.54936000000001,103.14936999999999,98.439683,121.66937,94.369365,106.66937,114.46937,114.26936,116.30937,95.369365,99.969365,98.149365,128.08936,106.56936999999999,102.01968000000001,133.06937,86.68936500000001,118.68937,99.209365,92.90936500000001,100.08937,119.38937,107.84937,91.969365,99.309365,85.789365,83.529365,102.56936999999999,85.989365,109.04936000000001,108.66937,100.06936999999999
192,65,0,86.639082,117.18816000000001,116.68816000000001,131.82816,114.48816000000001,86.048163,105.84265,117.64816,104.40816,127.46816000000001,103.58816,98.788163,122.42816,94.848163,107.18816000000001,114.92816,115.02816000000001,116.88816000000001,95.768163,100.40816,98.668163,128.60816,107.28816,102.44963,133.80449,87.228163,119.86816,99.668163,93.409541,100.54908,119.88816000000001,108.68816000000001,92.548163,99.748163,86.108163,84.028163,103.38816,86.556054,109.50816,109.26816000000001,100.78815999999999
193,65,1,86.968571,117.80856999999999,117.34857,132.58857,115.12857,86.60714300000001,106.48857,118.10857,105.02857,128.28857,104.04857,99.14857099999999,123.12857,95.328571,107.52857,115.58856999999999,115.60857,117.58856999999999,96.14857099999999,100.86856999999999,99.268571,129.20857,107.94856999999999,102.84857,134.38857,87.748571,120.74857,100.20857,93.84857099999999,101.00856999999999,120.36856999999999,109.44856999999999,93.048571,100.24857,86.50857099999999,84.46714300000001,104.04857,86.968571,109.94856999999999,109.84857,101.48857
194,65,2,87.215612,118.20121999999999,117.80122,133.3549,115.58122,87.021224,106.92121999999999,118.44122,105.46122,128.88121999999998,104.50121999999999,99.425612,123.74122,95.755612,107.85281,116.06121999999999,116.04122,117.98122,96.541224,101.22122,99.601224,129.70122,108.39561,103.24122,134.80122,88.041224,121.18122,100.51224,94.181224,101.42121999999999,120.78121999999999,109.92121999999999,93.445612,100.68122,86.840408,84.801224,104.44122,87.321224,110.34121999999999,110.13561000000001,101.91561
