,measure_number,beat_number,pid1263-07,pid52932-05,pid54293-08,pid5667249-03,pid5667249-21,pid9048-07,pid9049-07,pid9050-07,pid9051-11,pid9054-07,pid9055-07,pid9058-07,pid9059-07,pid9060-07,pid9061-07,pid9062-07,pid9063-07,pid9064-06,pid9065-04,pid9066-07,pid9067-07,pid9068-05,pid9070-15,pid9072-07,pid9074f-07,pid9075-07,pid9093-08,pid9094-07,pid9097-13,pid9098-15,pid9099-07,pid9100b-03,pid9101-07,pid9102-02,pid9104-07,pid9105-07,pid9111-07,pid9116-19,pid9118-07,pid9127-02,pid9137-04,pid9138-07,pid9139-07,pid9152-12,pid9153-07,pid915406-11,pid9165-03,pid9166c-10,pid9170-08,pid9173-12,pid9174-07,pid917509-06,pid917518-06,pid9176-03,pid9186c-07,pid918719b-03,pid918904-02,pid9192-07
117,40,0,39.357959,49.697959000000004,40.437959,46.737959000000004,46.972653,52.417959,55.397959,46.777959,44.757959,44.737959000000004,50.569796000000004,47.397959,59.157959,53.617959,55.637958999999995,52.337959000000005,58.21795899999999,42.677959,45.637959,51.437959,53.197959,45.717959,42.457959,51.557959000000004,51.797959000000006,59.737959,47.577959,42.365918,44.977959000000006,54.837959,53.377959,45.397959,52.477959,45.297959000000006,47.817959,53.377959,60.677958999999994,41.377959000000004,48.637959,45.617959,46.257959,44.957959,48.257959,44.177959,42.277959,42.537959,44.257959,51.537959,54.077959,50.337959000000005,41.657959000000005,45.657959000000005,40.457959,56.157959,40.237959000000004,49.317959,53.421837,51.397959
118,40,1,39.637551,49.997551,40.697551000000004,47.097551,47.297551,52.757551,56.017551,47.237551,45.112517,45.077551,51.137551,47.757551,59.857551,53.937551,56.057551000000004,52.677551,58.637551,42.917551,45.997551,52.097551,53.697551000000004,46.177551,42.777551,52.057551000000004,52.345102000000004,60.417551,48.057551000000004,42.897551,45.277551,55.477551,53.845102000000004,45.757551,53.037551,45.617551,48.617551,53.957551,61.292653,41.637551,49.120204,46.137551,46.537551,45.317551,48.617551,44.677551,42.537551,42.917551,44.617551,51.912653000000006,54.660204,50.827754999999996,42.177551,45.997551,40.877551000000004,56.837551,40.517551,49.677551,53.857551,51.877551000000004
119,40,2,39.969796,50.337959000000005,40.969796,47.469796,47.669796000000005,53.149592000000005,56.40979599999999,47.569796000000004,45.429796,45.389796000000004,51.589796,48.049932,60.529796,54.309796,56.489796,53.169796,59.129796,43.149796,46.369796,52.449796,54.069796,46.529796000000005,43.149796,52.609795999999996,52.969795999999995,60.829795999999995,48.569796000000004,43.169796000000005,45.569796000000004,55.849796,54.309796,46.189796,53.469795999999995,45.918541999999995,49.549796,54.629796,61.769796,42.009796,49.609592,46.509796,46.849796000000005,45.689796,48.989796000000005,45.149796,42.829796,43.249796,44.869796,52.309796,55.329795999999995,51.309796,42.529796000000005,46.329796,41.249796,57.429795999999996,40.889796000000004,50.029796000000005,54.209796,52.249796
120,41,0,40.353469,50.693469,41.381735,47.853469,48.053469,53.59346899999999,56.833468999999994,47.933469,45.873469,45.753469,52.013469,48.393469,60.973468999999994,54.77346899999999,56.881735,53.55346899999999,59.45346899999999,43.463912,46.793469,52.686693999999996,54.541734999999996,46.893469,43.673469,53.05346899999999,53.51346899999999,61.241735,48.893469,43.493469,45.953469,56.333468999999994,54.741735,46.573469,53.893468999999996,46.141735,50.256939,55.19346899999999,62.313469,42.433469,50.153469,46.933469,47.233469,46.021735,49.413469,45.713469,43.093469,43.633469,45.253469,52.721734999999995,55.933468999999995,51.913469,42.873469,46.641735,41.613469,57.91346899999999,41.273469,50.513469,54.63346899999999,52.73346899999999
121,41,1,40.688724,51.104898,41.704898,48.164898,48.424898,54.024898,57.224897999999996,48.324898,46.224897999999996,46.124897999999995,52.524898,48.764897999999995,61.424898,55.304898,57.304898,53.944897999999995,59.904897999999996,43.784898,47.044897999999996,53.024898,54.924898,47.304898,43.984898,53.424898,53.964898,61.584897999999995,49.324898,43.904897999999996,46.364898,56.684898,55.144898,46.784898,54.264897999999995,46.464898,50.944897999999995,55.604898,62.824898,42.904897999999996,50.604898,47.404897999999996,47.624897999999995,46.444897999999995,49.844898,46.024898,43.368299,43.967449,45.604898,53.104898,56.484898,52.424898,43.304898,47.044897999999996,42.004898,58.324898,41.627449,50.924898,55.024898,53.224897999999996
122,41,2,40.937551,51.437551,42.037551,48.497551,48.757551,54.353776,57.557551000000004,48.677551,46.497551,46.537551,52.857551,49.117551,61.817551,55.857551,57.677551,54.297551,60.237551,44.117551,47.372516999999995,53.277551,55.317551,47.677551,44.232517,53.757551,54.357551,61.917551,49.657551,44.177551,46.837551,57.117551,55.577551,47.113776,54.597551,46.777551,51.277551,55.937551,63.137551,43.237551,50.957551,47.777551,47.957551,46.797551,50.177551,46.337551,43.697551000000004,44.297551,45.937551,53.477551,56.917551,52.757551,43.533936,47.397551,42.337551,58.697551000000004,41.957551,51.257551,55.357551,53.637551
123,42,0,41.216735,51.756735,42.336735,48.836735,49.076735,54.696735,57.916734999999996,49.083469,46.796735,46.896735,53.236734999999996,49.516735,62.276734999999995,56.236734999999996,58.096734999999995,54.676735,60.636734999999994,44.456734999999995,47.656735,53.616735,55.716735,48.076735,44.516735,54.116735,54.756735,62.236734999999996,50.016735,44.443366999999995,47.336735,57.536735,56.016735,47.395346999999994,54.976735,47.136734999999994,51.736734999999996,56.276734999999995,63.496735,43.676735,51.296735,48.136734999999994,48.296735,47.156735,50.536735,46.676735,43.996735,44.616735,46.316734999999994,53.823367000000005,57.316734999999994,53.096734999999995,43.796735,47.796735,42.676735,59.076735,42.316734999999994,51.616735,55.816734999999994,54.056734999999996
124,42,1,41.647755,52.147755,42.747219,49.167755,49.427755,55.107755000000004,58.387755000000006,49.747755,47.207755,47.407755,53.647755000000004,49.947755,62.887755000000006,56.66775500000001,58.66775500000001,55.162585,61.047755,44.847755,48.007754999999996,54.12775500000001,56.30775500000001,48.527755,44.827754999999996,54.66775500000001,55.207755000000006,62.76775500000001,50.527755,44.827754999999996,47.847755,58.067755000000005,56.527755000000006,47.747755,55.527755000000006,47.667755,52.527755000000006,56.727755,64.287755,44.247755,51.907755,48.587755,48.747755,47.587755,51.047755,47.067755,44.347755,44.947755,46.787755,54.187755,57.94775500000001,53.547755,44.307755,48.187754999999996,43.047755,59.467755000000004,42.687754999999996,52.027755,56.327755,54.747755000000005
125,42,2,42.003673,52.618367000000006,43.278366999999996,49.545697,49.818366999999995,55.698367000000005,58.838367000000005,50.298367,47.638366999999995,47.958366999999996,54.108061,50.348707,63.678367,57.218367,59.218367,55.698367000000005,61.538367,45.301395,48.368338,54.678367,56.93836700000001,49.118367,45.158367,55.298367000000006,55.75836700000001,63.358367,51.078367,45.238367,48.319456,58.778367,57.178367,48.138366999999995,56.07836700000001,48.218367,53.07836700000001,57.278367,64.838367,45.058367,52.458367,48.958366999999996,49.098366999999996,47.958366999999996,51.598366999999996,47.618367,44.798367,45.202418,47.278366999999996,54.738367000000004,58.518367000000005,54.098367,44.838367,48.673721,43.564184000000004,59.778367,43.198367,52.478367000000006,56.878367000000004,55.518367000000005
126,43,0,42.156735,52.816734999999994,43.716735,49.936735,50.196735,56.136734999999994,59.276734999999995,51.116735,47.896735,48.203367,54.536735,50.753367,64.316735,57.596734999999995,59.656735,56.116735,61.896735,45.576735,48.796735,54.996735,57.376735,49.556734999999996,45.596734999999995,55.756735,56.236734999999996,63.876735,51.496735,45.616735,48.636734999999994,59.26346899999999,58.116735,48.556734999999996,56.476735,48.716735,53.876735,57.716735,65.336735,45.496735,53.116735,49.396735,49.556734999999996,48.396735,52.036735,47.916734999999996,45.036735,45.496735,47.716735,55.116735,59.076735,54.696735,45.256735,48.896735,43.796735,60.216735,43.623367,52.876735,57.463468999999996,56.103469
127,43,1,42.467642,53.167642,44.107642,50.387642,50.587641999999995,56.587642,59.747642000000006,51.547641999999996,48.327642,48.587641999999995,54.927642000000006,51.107642,64.84764200000001,58.087642,60.087642,56.607642000000006,62.307642,45.887642,49.107642,55.407642,57.827642000000004,50.005283,45.967642,56.107642000000006,56.687642000000004,64.40764200000001,51.887642,46.027642,49.027642,59.687642000000004,58.687642000000004,48.867642,56.947642,49.127642,54.38764200000001,58.127642,65.747642,45.887642,53.627642,49.807642,49.967642,48.847642,52.427642,48.307642,45.367642,45.847642,48.107642,55.607642000000006,59.625282999999996,55.147642000000005,45.607642,49.347642,44.147642,60.607642000000006,43.987642,53.447642,58.087642,56.747642000000006
128,43,2,42.774809999999995,53.503673,44.434558,50.863673,51.003673,56.923673,60.063673,51.943673,48.663672999999996,48.916837,55.383672999999995,51.456837,65.36367299999999,58.583673,60.523672999999995,57.143673,62.723673,46.161224,49.463673,55.803672999999996,58.243673,50.423673,46.226836999999996,56.463673,57.083673,64.843673,52.183673,46.343672999999995,49.483672999999996,60.103673,59.123673,49.223673,57.343672999999995,49.443673,54.823673,58.463673,66.103673,46.203672999999995,53.863673,50.203672999999995,50.283673,49.183673,52.763673,48.783673,45.623673,46.174558000000005,48.523672999999995,56.083673,60.083673,55.483672999999996,45.886837,49.683673,44.483672999999996,60.983672999999996,44.363673,53.823673,58.443673,57.323673
129,44,0,42.968253999999995,53.828254,44.708254,51.128254,51.328254,57.368254,60.40825400000001,52.348254,49.028254,49.208254,55.788254,51.759127,65.728254,59.088254000000006,60.968254,57.508254,63.108254,46.468253999999995,49.788253999999995,56.128254000000005,58.608254,50.848254,46.548254,56.788254,57.488254000000005,65.248254,52.508254,46.668254,49.928253999999995,60.568254,59.468254,49.548254,57.72825400000001,49.768254,55.188254,58.808254000000005,66.468254,46.588254,54.22825400000001,50.568253999999996,50.608253999999995,49.528254,53.088254000000006,49.148254,45.919127,46.468253999999995,48.868254,56.448254000000006,60.488254000000005,55.868254,46.208254,50.008254,44.808254,61.388254,44.748253999999996,54.348254000000004,58.888254,57.788254
130,44,1,43.247755,54.16775500000001,45.027755,51.467755,51.687754999999996,57.727755,60.748878000000005,52.727755,49.407755,49.527755,56.16775500000001,52.067755,66.18775500000001,59.507755,61.34775500000001,57.887755000000006,63.507755,46.747755,50.047755,56.44775500000001,58.94775500000001,51.287755,46.907755,57.087755,57.84775500000001,65.667755,52.887755000000006,46.967755,50.327754999999996,60.927755000000005,59.88551,49.807755,58.107755000000004,50.107755,55.707755000000006,59.16775500000001,66.867755,46.908878,54.66775500000001,50.947755,50.947755,49.887755,53.44775500000001,49.507754999999996,46.207755,46.807755,49.227755,56.867755,60.965509999999995,56.26775500000001,46.467755,50.367754999999995,45.107755,61.747755000000005,45.107755,54.927755000000005,59.30775500000001,58.30551
131,44,2,43.624897999999995,54.484898,45.384898,51.821633,51.964898,58.324898,61.104898,53.224897999999996,49.784898,49.844898,56.604898,52.404897999999996,66.804898,60.044897999999996,61.804898,58.264897999999995,63.884898,47.074575,50.424898,56.824898,59.324898,51.664898,47.284898,57.544897999999996,58.25469399999999,66.144898,53.264897999999995,47.324898,50.704898,61.449592,60.384898,50.184898,58.644898,50.644898,56.444897999999995,59.764897999999995,67.439796,47.444897999999995,55.044897999999996,51.344898,51.304898,50.264897999999995,53.824898,50.144898,46.504898,47.104898,49.704898,57.384898,61.484898,56.864898,46.844898,50.744898,45.484898,62.164898,45.484898,55.384898,59.684898,59.124897999999995
132,45,0,43.858912,54.736734999999996,45.638912,52.076735,52.276734999999995,58.656735,61.323367000000005,53.656735,50.136734999999994,50.116735,56.936735,52.696735,67.236735,60.376735,62.116735,58.696735,64.276735,47.216735,50.736734999999996,57.13336700000001,59.636734999999994,52.016735,47.596734999999995,57.876735,58.576735,66.536735,53.576735,47.616735,51.056734999999996,61.796735,60.776734999999995,50.496735,58.956734999999995,51.056734999999996,57.056734999999996,60.136734999999994,67.796735,47.776734999999995,55.436735,51.656735,51.616735,50.616735,54.136734999999994,50.456734999999995,46.752245,47.396735,50.078912,57.736734999999996,61.856735,57.316734999999994,47.016735,51.036735,45.673367,62.476735,45.773367,55.736734999999996,60.056734999999996,59.596734999999995
133,45,1,44.162040999999995,55.07601999999999,45.902041,52.362041,52.622041,59.042041000000005,61.702041,54.054081999999994,50.522040999999994,50.502041,57.322041000000006,53.002041000000006,67.71408199999999,60.882041,62.542041000000005,59.082041000000004,64.682041,47.482040999999995,50.982040999999995,57.502041000000006,60.022041,52.462041000000006,47.962041,58.302041,58.962041000000006,66.902041,54.002041000000006,48.002041,51.522040999999994,62.182041000000005,61.182041000000005,50.722041,59.402041000000004,51.342040999999995,57.702041,60.722041000000004,68.282041,48.142041,55.882041,52.082041,51.982040999999995,50.982040999999995,54.522041,50.822041,47.022040999999994,47.742041,50.442040999999996,58.122041,62.362041000000005,57.822041000000006,47.342040999999995,51.402041,46.002041,62.842041,46.126020000000004,56.142041000000006,60.482041,60.102041
134,45,2,44.454694,55.414694,46.274694000000004,52.714693999999994,52.97469399999999,59.414694,62.054694,54.51469399999999,50.854694,50.854694,57.814693999999996,53.37469399999999,68.179388,61.494693999999996,62.954693999999996,59.494693999999996,65.074694,47.834694,51.334694,57.854693999999995,60.37469399999999,52.87469399999999,48.274694000000004,58.634693999999996,59.328776,67.254694,54.354693999999995,48.354694,52.028776,62.594694,61.61469399999999,51.094694,59.79469399999999,51.694694,58.054694,61.33469399999999,68.694694,48.474694,56.234694,52.43469399999999,52.334694,51.334694,54.87469399999999,51.174694,47.334694,48.074694,50.794694,58.51469399999999,62.79469399999999,58.19469399999999,47.674694,51.754694,46.334694,63.214693999999994,46.454694,56.494693999999996,60.854693999999995,60.574693999999994
135,46,0,44.720816,55.745408,46.600815999999995,53.080816000000006,53.300816000000005,59.800816000000005,62.400816000000006,54.980816000000004,51.160816,51.273265,58.180816,53.760816000000005,68.65163299999999,61.860816,63.360816,59.900816000000006,65.46081600000001,48.160816,51.640816,58.100816,60.771632999999994,53.320816,48.580816,58.980816000000004,59.760816000000005,67.620816,54.711633,48.660816,52.460816,63.011632999999996,62.060816,51.400816,60.180816,52.080816,58.520816,61.700816,69.10081600000001,48.860816,56.620816000000005,52.800816000000005,52.680816,51.720816,55.260816000000005,51.420815999999995,47.640816,48.380815999999996,51.180816,58.880816,63.200816,58.580816000000006,47.900816,52.140816,46.660816,63.600816,46.820816,56.860816,61.282449,60.99163299999999
136,46,1,45.091429,56.151429,46.971429,53.431429,53.69142900000001,60.271429000000005,62.891429,55.811429000000004,51.571428999999995,51.825357000000004,58.631429000000004,54.251429,69.29142900000001,62.411429000000005,63.811429000000004,60.491429000000004,65.871429,48.551429,52.011429,58.611429,61.491429000000004,53.811429000000004,48.911429,59.631429000000004,60.271429000000005,68.051429,55.371429000000006,49.111429,52.871429000000006,63.531429,62.591429000000005,51.771429,60.751429,52.611429,59.391429,62.19142900000001,69.93142900000001,49.371429,57.251429,53.271429000000005,53.131429000000004,52.171428999999996,55.791429,51.931429,48.011429,48.711428999999995,51.651429,59.33142900000001,63.871429000000006,59.271429000000005,48.331429,52.671429,47.177143,64.07142900000001,47.231429,57.311429000000004,61.871429000000006,61.671429
137,46,2,45.293703,56.55648000000001,47.435918,53.784319999999994,54.023991,60.715918,63.315918,56.535918,51.919184,52.035918,59.07591800000001,54.695918000000006,69.95591800000001,62.83591800000001,64.275918,60.955918000000004,66.311973,48.796479999999995,52.452959,59.019183999999996,61.865306000000004,54.25591800000001,49.255918,60.375918000000006,60.695918000000006,68.47591800000001,55.79591800000001,49.555918,53.29591800000001,64.075918,63.055918000000005,52.215918,61.195918000000006,53.055918000000005,60.235918000000005,62.635918000000004,70.75591800000001,49.915918,57.75591800000001,53.65648,53.695918000000006,52.495918,56.235918000000005,52.355918,48.30148,48.936479999999996,52.059184,59.855918,64.31591800000001,59.875918000000006,48.775918,52.920838,47.29432,64.59591800000001,47.662959,57.735918000000005,62.455918000000004,62.055918000000005
138,47,0,45.566939,56.946939,48.066939,54.186939,54.406939,61.386939,63.746939000000005,57.486939,52.306939,52.406939,59.506939,54.986939,70.746939,63.266939,64.90693900000001,61.483878000000004,66.706939,49.186939,52.866939,59.406939,62.286939000000004,54.886939,49.566939,60.886939,61.426939000000004,69.226939,56.226939,50.006939,53.64846899999999,64.946939,64.206939,52.626939,61.846939,53.626939,60.803878000000005,63.246939000000005,71.346939,50.426939000000004,58.606939000000004,54.046939,54.126939,52.926939000000004,56.666939,52.786939000000004,48.706939,49.286939000000004,52.446939,60.366939,64.926939,60.400816000000006,49.206939,53.146939,47.566939,65.306939,47.966939,58.166939,62.926939000000004,62.966939
139,47,1,45.927347,57.367346999999995,48.527347,54.787347,54.787347,61.847347,64.24734699999999,58.027347,52.767346999999994,52.827346999999996,59.967347,55.347347,71.327347,63.787347,65.347347,62.027347,67.187347,49.587346999999994,53.307347,59.847347,62.827346999999996,55.387347,49.967347,61.447347,62.067347,69.827347,56.647346999999996,50.547346999999995,54.107347,65.547347,64.827347,53.047346999999995,62.507346999999996,54.047346999999995,61.587346999999994,63.727346999999995,72.087347,50.947347,59.067347,54.567347,54.558673,53.367346999999995,57.127347,53.227346999999995,49.067347,49.667347,52.907346999999994,60.907346999999994,65.567347,60.967347,49.607347,53.627347,47.967347,65.787347,48.347347,58.787347,63.587346999999994,63.627347
