,measure_number,beat_number,pid1263b-09,pid5667203-05,pid5667249-18,pid58917-03,pid59340-11,pid6100022-03,pid6100022-06,pid610003b-13,pid9048b-13,pid9049b-09,pid9050b-09,pid9054b-09,pid9055b-09,pid9056-14,pid9058b-09,pid9059b-13,pid9060b-07,pid9061b-06,pid9062b-12,pid9063b-13,pid9065-25,pid9066b-09,pid9068-18,pid9069-09,pid9070b-21,pid9072b-13,pid9073b-13,pid9074g-09,pid9075b-09,pid9079-08,pid9089-04,pid9093b-15,pid9094b-09,pid9097-21,pid9099b-13,pid9101c-03,pid9104b-09,pid9111b-11,pid9116-14,pid9118b-13,pid9133-09,pid9137-19,pid9138b-09,pid9139b-09,pid9149-14,pid9153b-09,pid9157-12,pid9158-15,pid9166l-03,pid9174b-09,pid917506-07,pid9179-11,pid918807-14,pid918821-11,pid918824-07,pid9192b-09
144,49,2,57.424218,46.412653000000006,55.912653000000006,56.792653,60.712653,53.352653000000004,53.412653000000006,64.061327,58.532653,55.872653,64.11265300000001,57.592653000000006,59.632653000000005,53.872653,54.412653000000006,63.072653,56.072653,63.592653000000006,65.052653,61.834265,58.432653,83.072653,58.992653000000004,80.412653,52.152653,49.221327,64.292653,59.652653,57.992653000000004,61.492653000000004,64.592653,54.212653,57.172653000000004,58.645663,61.152653,61.552653,71.712653,63.923265,53.732653000000006,69.00421800000001,57.292653,49.532653,52.952653000000005,56.612653,53.012653,59.072653,57.352653000000004,50.952653000000005,59.152653,57.072653,50.232653000000006,60.452653000000005,60.432653,52.652653,62.092653000000006,61.612653
145,50,0,57.901633,46.781633,56.400544,57.133954,61.221633,53.781633,53.941632999999996,64.46163299999999,58.901633,56.195816,64.621633,58.141633,60.06163299999999,54.24163299999999,54.861633,63.56163299999999,56.641633,64.141633,65.741633,62.221633,58.841632999999995,84.021633,59.56163299999999,80.921633,52.493954,49.595816,64.801633,60.181633,58.681633,62.10163299999999,65.161633,54.573878,57.673878,59.10163299999999,61.761632999999996,61.925816000000005,72.18163299999999,64.90163299999999,54.481632999999995,69.501633,57.615816,50.081633000000004,53.401633,57.105816000000004,53.431939,59.541633,57.941632999999996,51.301633,59.681633,57.461633,50.575815999999996,60.92163299999999,60.821633,53.201632999999994,62.60163299999999,62.121632999999996
146,50,1,58.30530600000001,47.025306,56.765306,57.405306,61.685306000000004,54.045306000000004,54.325306000000005,64.805306,59.285306000000006,56.48530600000001,65.005306,58.685306000000004,60.445306,54.585306,55.24530600000001,63.945306,57.045306000000004,64.605306,66.20530600000001,62.605306000000006,59.225306,84.425306,60.105306000000006,81.365306,52.765306,49.945306,65.18530600000001,60.56530600000001,59.045306000000004,62.48530600000001,65.565306,54.845061,58.02530600000001,59.48530600000001,62.20530600000001,62.30530600000001,72.82530600000001,65.32530600000001,54.865306000000004,69.885306,57.925306000000006,50.405306,53.785306000000006,57.465306000000005,53.725306,59.905306,58.281769,51.685306,60.06530600000001,57.825306000000005,50.885306,61.30530600000001,61.225306,53.585306,62.905306,62.505306000000004
147,50,2,58.772653000000005,47.252653,57.112653,57.652653,62.072653,54.372653,54.612653,65.132653,59.632653000000005,56.792653,65.33265300000001,59.052653,60.777551,54.861327,55.572653,64.312653,57.432653,65.012653,66.592653,62.912653000000006,59.472653,84.892653,60.512653,81.872653,53.09530600000001,50.272653000000005,65.512653,60.972653,59.412653000000006,62.812653000000005,65.97265300000001,55.152653,58.432653,59.812653000000005,62.652653,62.632653000000005,73.152653,65.732653,55.232653000000006,70.257959,58.272653000000005,50.692653,54.072653,57.751327,54.032653,60.272653000000005,58.552653,52.052653,60.432653,58.112653,51.172653000000004,61.592653000000006,61.592653000000006,53.812653000000005,63.292653,62.912653000000006
148,51,0,59.136327,47.576327,57.403163,58.036327,62.416327,54.676327,54.996327,65.536327,60.016327000000004,57.076327,65.716327,59.436327,61.076327,55.256327,55.896327,64.736327,57.896327,65.396327,67.036327,63.26544200000001,59.836327000000004,85.336327,60.956327,82.376327,53.516327000000004,50.636327,65.896327,61.416327,59.796327000000005,63.136327,66.376327,55.476327000000005,58.816327,60.156327000000005,63.076327,63.056327,73.576327,66.176327,55.596327,70.736327,58.656327000000005,51.016327000000004,54.416327,58.116327000000005,54.376327,60.676327,58.916327,52.376327,60.816327,58.456327,51.476327000000005,61.976327000000005,61.956327,54.176327,63.656327000000005,63.316327
149,51,1,59.459337,47.778673,57.647346999999996,58.387347,62.747347,54.934337,55.147346999999996,65.827347,60.367346999999995,57.307347,66.067347,59.747347,61.259337,55.578672999999995,56.187346999999995,65.107347,58.207347,65.74734699999999,67.367347,63.547346999999995,60.127347,85.727347,61.407346999999994,82.867347,53.787347,51.015782,66.24734699999999,61.767346999999994,60.047346999999995,63.547346999999995,66.74734699999999,55.787347,59.247347,60.507346999999996,63.487347,63.407346999999994,73.88734699999999,66.507347,55.787735,71.127347,58.857468999999995,51.307347,54.687346999999995,58.387347,54.642449,61.027347,59.267346999999994,52.687346999999995,61.167347,58.767346999999994,51.707347,62.267346999999994,62.267346999999994,54.467347,63.898672999999995,63.787347
150,51,2,59.748163,48.168163,58.068163,58.868163,63.168163,55.268163,55.628163,66.248163,60.948163,57.628163,66.428163,60.068163,61.688163,55.908163,56.528163,65.508163,58.628163,66.128163,67.868163,63.868163,60.508163,86.188163,61.888163,83.488163,54.048163,51.388163,66.688163,62.148163000000004,60.488163,63.948163,67.168163,56.168163,59.868163,60.888163,64.048163,63.888163,74.248163,67.128163,56.208163,71.788163,59.248163,51.628163,55.008163,58.808163,55.168163,61.428163,59.688163,53.028163,61.608163,59.128163,51.988163,62.708163,62.608163,54.808163,64.288163,64.328163
151,52,0,60.367755,48.467755,58.498878000000005,59.427755000000005,63.607755000000004,55.748878000000005,56.207755000000006,66.76775500000001,61.587755,58.047755,66.887755,60.527755000000006,62.207755000000006,56.387755000000006,56.98775500000001,66.067755,59.16775500000001,66.62775500000001,68.68775500000001,64.227755,61.047755,86.727755,62.62775500000001,84.18775500000001,54.387755000000006,51.758878,67.067755,62.727755,60.927755000000005,64.527755,67.787755,56.76775500000001,60.527755000000006,61.327755,64.747755,64.487755,74.727755,67.987755,56.687755,72.447755,59.707755000000006,52.027755,55.34775500000001,59.34775500000001,55.707755000000006,62.067755000000005,60.247755000000005,53.467755000000004,62.187755,59.607755000000004,52.327754999999996,63.207755000000006,63.028878000000006,55.387755000000006,64.76775500000001,64.847755
152,52,1,60.755102,48.735102000000005,58.795102,59.795102,63.995102,56.115102,56.515102,67.075102,61.955102000000004,58.415102000000005,67.215102,60.861276000000004,62.635102,56.695102,57.355102,66.415102,59.535102,67.015102,69.055102,64.595102,61.395102,87.075102,63.135102,84.695102,54.635102,52.095102000000004,67.418367,63.092551,61.295102,64.935102,68.155102,57.075102,60.910408,61.695102,65.135102,64.855102,75.055102,68.375102,57.035102,72.815102,60.050638,52.335102,55.635102,59.695102,56.015102,62.435102,60.615102,53.835102,62.555102000000005,59.975102,52.635102,63.515102,63.395102,55.755102,65.135102,65.215102
153,52,2,61.212244999999996,48.992245000000004,59.15224499999999,60.132245,64.37224499999999,56.392244999999996,56.87224499999999,67.461122,62.292244999999994,58.69224499999999,67.552245,61.23224499999999,63.05224499999999,57.058448999999996,57.672245,66.852245,59.952245,67.432245,69.492245,64.912245,61.772245,87.572245,63.592245,85.17224499999999,54.972244999999994,52.452245,67.73224499999999,63.452245,61.712244999999996,65.332245,68.612245,57.432244999999995,61.432244999999995,62.05224499999999,65.552245,65.252245,75.492245,68.832245,57.352244999999996,73.472245,60.334449,52.672245,55.972244999999994,60.05224499999999,56.324082,62.792244999999994,60.952245,54.19224499999999,63.01224499999999,60.412245,53.001121999999995,63.912245,63.810449,56.112244999999994,65.492245,65.612245
154,53,0,61.624081999999994,49.304082,59.38408199999999,60.577041,64.724082,56.684082,57.184082,67.74408199999999,62.684082,59.044081999999996,67.96408199999999,61.544081999999996,63.52408199999999,57.38408199999999,58.004082,67.24408199999999,60.34408199999999,67.844082,69.844082,65.284082,62.144082,87.941361,63.944081999999995,85.96408199999999,55.264081999999995,52.824082,68.144082,63.964082,62.02408199999999,65.624082,68.96408199999999,57.807041000000005,61.88408199999999,62.38408199999999,66.02408199999999,65.644082,75.944082,69.344082,57.74408199999999,73.864082,60.624081999999994,52.92408199999999,56.284082,60.381361,56.70408199999999,63.184082,61.284082,54.504082,63.404081999999995,60.764081999999995,53.324082,64.197041,64.10408199999999,56.484081999999994,65.82408199999999,66.02408199999999
155,53,1,61.975102,49.595102000000004,59.735102000000005,60.915102000000005,65.095102,57.015102,57.515102,68.078367,63.075102,59.375102000000005,68.355102,61.895102,63.892551,57.682551000000004,58.415102000000005,67.655102,60.695102,68.275102,70.200204,65.612551,62.475102,88.635102,64.355102,86.455102,55.615102,53.135102,68.535102,64.335102,62.375102000000005,66.015102,69.375102,58.152551,62.255102,62.735102000000005,66.415102,66.075102,76.295102,69.75510200000001,58.095102000000004,74.215102,60.955102000000004,53.235102000000005,56.555102000000005,60.715102,57.012551,63.535102,61.582551,54.855102,63.755102,61.115102,53.625034,64.535102,64.515102,56.875102000000005,66.122551,66.555102
156,53,2,62.291254,49.847194,60.038776,61.198776,65.438776,57.274795999999995,57.891254,68.378776,63.518776,59.671254000000005,68.718776,62.298776000000004,64.17443399999999,58.038776,58.779592,67.998776,61.078776,68.738776,70.598776,65.911463,62.798776000000004,89.158776,64.738776,86.898776,55.998776,53.498776,68.878776,64.59487800000001,62.718776,66.378776,69.77877600000001,58.451463000000004,62.618776000000004,62.994434,66.858776,66.498776,76.63877600000001,70.13877600000001,58.306259,74.618776,61.318776,53.553596999999996,56.838776,61.078776,57.284388,63.878776,61.958776,55.104388,64.13877600000001,61.418776,53.858776,64.824388,64.814111,57.178776,66.438776,67.158776
157,54,0,62.76653100000001,50.298265,60.36653100000001,61.72653100000001,65.966531,57.76653100000001,58.526531000000006,68.826531,64.179592,60.146531,69.246531,62.886531000000005,64.58653100000001,58.40653100000001,59.246531000000004,68.546531,61.686531,69.326531,71.306531,66.406531,63.36653100000001,90.20653100000001,65.306531,87.72653100000001,56.566531000000005,54.08653100000001,69.44653100000001,65.026531,63.286531000000004,67.106531,70.36653100000001,58.94653100000001,63.206531000000005,63.386531000000005,67.50653100000001,67.08653100000001,77.263061,71.06653100000001,58.826531,75.22653100000001,61.966531,54.006531,57.519592,61.646531,57.646531,64.44653100000001,62.426531000000004,55.686531,64.72653100000001,61.98653100000001,54.258265,65.266531,65.406531,57.786531000000004,67.083061,67.92653100000001
158,54,1,63.142041000000006,50.542004,60.742041,61.987347,66.362041,58.098673,59.062041,69.157434,64.52301,60.522041,69.61601999999999,63.382041,64.93602,58.762041,59.622041,69.12204100000001,62.082041000000004,69.962041,71.70204100000001,66.782041,63.682041000000005,90.862041,65.782041,88.56204100000001,56.942041,54.462041000000006,69.794014,65.402041,63.702041,67.48204100000001,70.762041,59.322041000000006,63.582041000000004,63.722041000000004,68.002041,67.462041,77.862041,71.442041,59.175340000000006,75.742041,62.342041,54.32040799999999,58.042041000000005,62.022041,58.022041,64.822041,62.802041,56.062041,65.102041,62.322041000000006,54.542007,65.602041,65.722041,58.15602,67.502041,68.362041
159,54,2,63.51469399999999,50.802347,61.01469399999999,62.414694,66.742347,58.414694,59.454693999999996,69.45823100000001,64.81469399999999,60.914694,69.894694,63.734694,65.23469399999999,59.082347,59.93469399999999,69.494694,62.454693999999996,70.354694,72.114694,67.09469399999999,64.03469399999999,91.23469399999999,66.17469399999999,89.114694,57.314693999999996,54.714693999999994,70.054694,65.694694,64.09469399999999,67.882347,71.194694,59.594694,64.03469399999999,63.97469399999999,68.37469399999999,67.834694,78.254694,71.87469399999999,59.454693999999996,76.114694,62.574693999999994,54.594694,58.43469399999999,62.314693999999996,58.29469399999999,65.254694,63.062346999999995,56.414694,65.53469399999999,62.651565000000005,54.822347,65.942347,66.15469399999999,58.394693999999994,67.854694,68.774694
160,55,0,63.918367,51.079456,61.272789,62.978367000000006,67.078367,58.838367000000005,59.858367,69.878367,65.198367,61.318367,70.278367,64.078367,65.59836700000001,59.39836700000001,60.318367,70.018367,62.818367,70.838367,72.558367,67.45836700000001,64.258367,91.618367,66.53836700000001,89.618367,57.664184,55.098367,70.438367,66.218367,64.59836700000001,68.258367,71.59836700000001,59.998367,64.45836700000001,64.39836700000001,68.798367,68.258367,78.658367,72.438367,59.704184,76.558367,62.838367000000005,54.864183999999995,58.858367,62.624184,58.658367000000005,65.638367,63.378367000000004,56.698367000000005,65.918367,62.858367,55.178367,66.258367,66.53836700000001,58.738367000000004,68.198367,69.218367
161,55,1,64.277551,51.399184000000005,61.597551,63.337551,67.457551,59.217551,60.377551000000004,70.297551,65.557551,61.757551,70.737551,64.417551,66.03755100000001,59.757551,60.897551,70.377551,63.197551000000004,71.317551,73.03755100000001,67.877551,64.617551,92.237551,66.957551,90.197551,57.977551,55.457551,70.917551,66.737551,65.057551,68.717551,72.097551,60.457551,64.817551,64.737551,69.197551,68.697551,79.017551,72.857551,60.077551,77.017551,63.157551,55.217551,59.257551,62.977551,58.997551,66.03755100000001,63.737551,57.057551000000004,66.277551,63.217551,55.637551,66.737551,66.957551,59.197551000000004,68.577551,69.597551
162,55,2,64.644898,51.704898,61.924898,63.944897999999995,67.784898,59.704898,60.744898,70.864898,66.064898,62.224897999999996,71.164898,64.74489799999999,66.444898,60.184898,61.304898,71.004898,63.544897999999996,72.024898,73.684898,68.464898,65.004898,92.844898,67.344898,90.784898,58.404897999999996,55.964898,71.344898,67.284898,65.60489799999999,69.524898,72.60489799999999,61.104898,65.184898,65.024898,69.74489799999999,69.204898,79.484898,73.264898,60.424898,77.544898,63.484898,55.564898,59.644898,63.344898,59.364898,66.484898,64.044898,57.444897999999995,66.644898,63.624897999999995,56.304898,67.304898,67.324898,59.604898,69.004898,70.064898
163,56,0,65.136913,52.285306,62.445306,64.90530600000001,68.34530600000001,60.38530600000001,61.925306000000006,71.505306,66.98530600000001,63.24530600000001,71.785306,65.32530600000001,67.34530600000001,60.80530600000001,62.185306000000004,71.805306,64.245306,73.025306,74.48530600000001,69.32530600000001,65.506913,93.887653,67.98530600000001,91.925306,59.045306000000004,56.605306000000006,71.96530600000001,68.04530600000001,66.305306,70.425306,73.48530600000001,61.725306,66.005306,65.448435,70.425306,70.105306,80.305306,73.885306,61.225306,78.445306,64.225306,55.988434999999996,60.605306000000006,63.945306,59.945306,67.18530600000001,64.48530600000001,58.105306000000006,67.26530600000001,64.126913,57.045306000000004,68.005306,68.305306,60.645306000000005,69.84530600000001,70.84530600000001
164,56,1,65.61673499999999,52.776734999999995,62.916734999999996,65.696735,68.996735,61.116735,62.636734999999994,72.263469,67.51334200000001,63.836735,72.316735,65.836735,67.916735,61.236734999999996,63.156735,72.496735,64.733367,73.796735,75.176735,69.89673499999999,65.89673499999999,94.516735,68.716735,92.856735,59.956734999999995,57.176735,72.496735,68.636735,67.136735,71.416735,74.016735,62.296735,66.596735,65.916735,71.156735,70.676735,81.516735,74.47673499999999,61.856735,79.11673499999999,64.65534699999999,56.436735,61.396735,64.296684,60.416734999999996,68.136735,65.056735,58.676735,67.836735,64.536735,57.776734999999995,68.776735,68.916735,61.276734999999995,70.436735,71.436735
165,56,2,65.984082,53.004082,63.264081999999995,66.064082,69.364082,61.484081999999994,62.984081999999994,72.718163,67.74704100000001,64.204082,72.68408199999999,66.204082,68.24408199999999,61.55351999999999,63.578163,73.030816,65.04408199999999,74.258163,75.54408199999999,70.264082,66.164082,95.042653,69.10408199999999,93.308571,60.338163,57.517041000000006,72.864082,69.004082,67.538163,71.784082,74.358163,62.52408199999999,66.96408199999999,66.264082,71.584082,71.04408199999999,81.986327,74.79852,62.224081999999996,79.484082,64.96408199999999,56.74408199999999,61.764081999999995,64.624082,60.604082,68.504082,65.31851999999999,58.944081999999995,68.204082,64.784082,58.137041,69.164082,69.38408199999999,61.644082,70.844082,71.804082
166,57,0,66.335102,53.315102,63.535102,66.415102,69.75510200000001,61.875102000000005,63.335102,73.015102,68.075102,64.675102,73.035102,66.522551,68.675102,61.855102,64.055102,73.61510200000001,65.515102,74.715102,75.975102,70.61510200000001,66.515102,95.455102,69.515102,93.855102,60.955102000000004,57.855102,73.215102,69.415102,68.055102,72.095102,74.815102,62.875102000000005,67.39510200000001,66.61510200000001,72.095102,71.515102,82.475102,75.175102,62.895102,79.935102,65.375102,57.075102,62.135102,64.975102,60.942551,69.11510200000001,65.635102,59.295102,68.555102,65.135102,58.475102,69.435102,69.75510200000001,61.955102000000004,71.195102,72.175102
167,57,1,66.642449,53.502449,63.842449,66.782449,70.242449,62.242449,63.674898,73.382449,68.46244899999999,65.042449,73.402449,66.862449,68.982449,62.222449,64.442449,73.982449,65.862449,75.322449,76.362449,70.982449,66.822449,95.882449,70.062449,94.282449,61.362449,58.222449,73.582449,69.842449,68.482449,72.542449,75.242449,63.242449,67.842449,67.002449,72.542449,71.922449,82.842449,75.542449,63.302448999999996,80.322449,65.642449,57.342449,62.482449,65.322449,61.282449,69.502449,66.022449,59.662449,68.922449,65.442449,58.806224,69.822449,70.102449,62.322449,71.502449,72.642449
