,measure_number,beat_number,pid1263b-10,pid52932-22,pid58917-04,pid610003b-14,pid9048b-14,pid9049b-10,pid9049b-25,pid9050b-10,pid9054b-10,pid9055b-10,pid9056-16,pid9057j-06,pid9058b-10,pid9059b-14,pid9060b-08,pid9061b-07,pid9062b-13,pid9063b-14,pid9066b-10,pid9069-10,pid9070b-22,pid9072b-14,pid9073b-14,pid9074g-10,pid9075b-10,pid9088-20,pid9089-05,pid9093b-16,pid9094b-10,pid9099b-14,pid9101c-04,pid9104b-10,pid9111b-12,pid9114-32,pid9118b-14,pid9138b-10,pid9139b-10,pid9153b-10,pid9166l-08,pid9170b-10,pid9174b-10,pid9192b-10
271,91,1,105.16082,108.66694,108.94693999999998,100.64694,104.82694000000001,100.54694,99.62693900000001,98.786939,104.65775,114.72693999999998,105.30694,110.86693999999999,101.94694,116.24388,100.72694,103.56694,114.30694,111.30388,109.64693999999999,143.96694,110.44388000000001,96.506939,99.086939,119.54693999999999,102.88694,105.64693999999999,116.64693999999999,108.90693999999999,105.50693999999999,116.12693999999999,113.34388,113.80694,125.86693999999999,91.846939,118.80694,95.586939,114.14693999999999,113.90693999999999,103.40694,115.32694,105.62693999999999,115.02694
272,91,2,105.58898,108.96898,109.24898,100.96898,105.10898,100.82898,99.98898,99.10898,105.34898000000001,115.02898,105.62898,111.22898,102.26898,116.62898,100.98898,103.86898000000001,114.60898,111.62898,110.02898,144.60898,110.98898,96.80898,99.40898,120.02898,103.30898,105.98898,117.08898,109.22898,105.82898,116.62898,113.74898,114.18898,126.34898000000001,92.22898,119.08898,95.88898,114.46898,114.32898,103.68898,115.68898,105.90898,115.34898000000001
273,92,0,105.99388,109.21388,109.49388,101.31388000000001,105.39388000000001,101.03388000000001,100.23388,99.413878,105.67388000000001,115.21388,105.93388,111.57388,102.51388,116.97776,101.17388000000001,104.17388000000001,114.89388000000001,111.91388,110.27388,144.87388,111.29388,97.053878,99.693878,120.35388,103.57388,106.23388,117.52163,109.47388000000001,106.11388000000001,116.97388000000001,114.19388000000001,114.45388,126.59388,92.431939,119.37388,96.133878,114.71388,114.61388000000001,104.03388000000001,115.95388,106.15388,115.59388
274,92,1,106.38326,109.64327,109.76326999999999,101.58327,105.78327,101.30327,100.50327,99.723265,106.08327,115.50327,106.26326999999999,111.88326,102.88325999999999,117.30327,101.42327,104.44327,115.30327,112.32327,110.60326,145.58327,111.68327,97.343265,100.02326,120.70326999999999,103.84326999999999,106.52326000000001,117.86327,109.88326,106.42327,117.42327,114.54326999999999,114.88326,127.06326999999999,92.783265,119.70326999999999,96.463265,115.08327,114.98326999999999,104.32327,116.50327,106.40326999999999,115.96327
275,92,2,106.76,109.96,110.0,101.92,106.2,101.52,100.8,100.04,106.66,115.82,106.64,112.18,103.22,117.7,101.66,104.76,115.72,112.72,111.02,146.28,112.0,97.64,100.34,121.08,104.14,106.86,118.3,110.24,106.76,117.84,114.98,115.24,127.5,93.08,120.08,96.76,115.38,115.32,104.66,116.86,106.72,116.3
276,93,0,107.12122,110.36121999999999,110.26122,102.22122,106.54122,101.78121999999999,101.08122,100.36121999999999,107.04122,116.14121999999999,107.04122,112.50121999999999,103.52122,118.10122,101.88122,105.10122,116.10122,113.18122,111.38122,146.86122,112.66122,98.101224,100.64121999999999,121.40122,104.44122,107.22122,118.70121999999999,110.80122,107.02122,118.32122,115.54122,115.60122,127.94122,93.341224,120.52122,97.101224,115.73245,115.70121999999999,105.02122,117.36121999999999,107.00121999999999,116.66122
277,93,1,107.79959,110.73958999999999,110.57959,102.59959,106.85959,102.05959,101.43959,100.73959,107.41958999999999,116.49959,107.41958999999999,112.81958999999999,103.85959,118.51959,102.13959,105.45958999999999,116.53958999999999,113.55958999999999,111.71959,147.33959,113.13958999999998,98.599592,101.03959,121.83958999999999,104.77959,107.59958999999999,119.09958999999999,111.23958999999999,107.43959,118.73958999999999,116.09958999999999,115.97958999999999,128.41959,93.659592,120.91958999999999,97.41959200000001,116.05958999999999,116.05958999999999,105.33958999999999,117.83958999999999,107.35959,117.03958999999999
278,93,2,108.10163,111.08163,110.88163,102.98163000000001,107.16163,102.40163000000001,101.94163,101.12163000000001,107.92163000000001,116.81388000000001,107.84163000000001,113.20163000000001,104.20581999999999,118.82163,102.42163000000001,105.78163,116.86163,114.00163,112.02163,147.78163,113.60163,98.941633,101.42163000000001,122.28163,105.16163,107.90163000000001,119.64163,111.66163,107.84163000000001,119.22163,116.46163,116.46163,128.92163,93.981633,121.23581999999999,97.76163299999999,116.42163000000001,116.44163,105.68163,118.36163,107.66163,117.42163000000001
279,94,0,108.38735,111.36735,111.16735,103.30735,107.44735,102.68735,102.18735,101.40735,108.20735,117.02735,108.12735,113.48735,104.50735,119.10735,102.62735,106.00735,117.14735,114.32735,112.30735,148.06735,113.88735,99.207347,101.70735,122.58735,105.42735,108.18735,119.94735,111.96735,108.14735,119.50735,116.74735,116.74735,129.22735,94.267347,121.50735,98.02734699999999,116.78735,116.72735,105.96735,118.64735,107.92735,117.70735
280,94,1,109.01836999999999,111.91837,111.51836999999999,103.75837,107.83837,103.23836999999999,102.81837,101.91837,108.79836999999999,117.35837,108.61837,114.11837,104.93836999999999,120.11837,102.91837,106.35837,117.67837,114.95837,112.77837,148.99837,114.55837,99.718367,102.19837,123.15836999999999,105.97837,108.79836999999999,120.61837,112.59836999999999,108.57836999999999,120.33837,117.41837,117.23836999999999,129.85837,94.838367,121.91837,98.498367,117.17837,117.27837,106.33837,119.23836999999999,108.27837,118.19837
281,94,2,109.43468999999999,112.41469,111.93468999999999,104.29469,108.11469,103.69469000000001,103.54408000000001,102.49469,109.21468999999999,117.77468999999999,109.19469,114.79468999999999,105.35468999999999,120.76286,103.33469000000001,106.77468999999999,118.09468999999999,115.49938999999999,113.29468999999999,149.73469,114.99347,100.33469000000001,102.79469,123.63468999999999,106.53469,109.26286,121.17468999999998,113.29468999999999,108.99011999999999,120.75469,117.97469,117.75469,130.55469,95.37469399999999,122.33469,98.994694,117.59468999999999,117.77468999999999,106.61469,119.73468999999999,108.71468999999999,118.79468999999999
282,95,0,110.13429,113.27429,112.51428999999999,105.07428999999999,108.69429,104.85429,104.82143,103.23429,109.46213999999999,118.3581,110.13429,117.10428999999999,106.17428999999998,121.93571000000001,103.80381,107.22031000000001,118.85428999999999,117.23428999999999,114.19429,150.95429,116.03428999999998,101.41429000000001,103.51429,124.35428999999999,107.77429,109.93428999999999,122.55429,114.93428999999999,109.00538,121.33429,119.10286,118.61429,132.40286,97.33428599999999,122.99428999999999,100.37429,118.17428999999998,118.61429,107.00702,120.75429,109.08318999999999,119.67428999999998
283,95,1,110.53878,113.98408,112.93878000000001,105.47878,109.11878,105.38755,105.51633000000001,103.61878,109.89878,118.67878,110.61878,117.63878000000001,106.74755,122.83878,104.07878000000001,107.47878,119.25878,117.65878000000001,114.57878000000001,151.5051,116.45878,101.79878000000001,103.91878,124.83633,108.45878,110.35878000000001,122.97878,115.33878,109.27878,121.75878,119.59878,119.03878,132.94755,97.938776,123.44755,100.77878,118.69878,119.13878000000001,107.35878000000001,121.09878,109.39878,120.03878
284,95,2,111.14286000000001,114.9,113.54286,106.08286000000001,109.68286,106.10286,106.24286000000001,104.22286,111.02286000000001,119.18286,111.28286000000001,118.50286000000001,107.50286000000001,123.66286000000001,104.46285999999999,108.02286000000001,119.72286000000001,118.10286,114.96286,152.27143,117.26286,102.38286,104.52286,125.44286000000001,109.18286,112.64143,123.52286000000001,116.04143,110.19571,123.26286,120.12286,119.66286000000001,133.71571,98.402857,124.12286,101.50286,119.30286000000001,120.12286,107.80286000000001,121.72286000000001,110.30286000000001,120.66286000000001
285,96,0,111.59551,115.37551,113.97551000000001,106.51551,110.01551,106.73551,106.91551000000001,104.65550999999999,111.45551,119.56138,111.71551000000001,119.39551000000002,107.94102,124.23551,104.75551,108.29551000000001,120.07551000000001,118.47551000000001,115.33551000000001,152.95551,117.69551000000001,102.53551,104.95551,125.87551,109.65551,113.09551,123.95551,116.49551000000001,110.63551000000001,123.70102,120.53551000000002,120.09551,134.15551000000002,98.69551,124.55551000000001,101.93551,119.73551,120.79551000000001,108.11551000000001,122.13551000000001,110.59551,121.09551
286,96,1,111.91388,115.77388,114.29388,106.89388000000001,110.33388000000001,107.27388,107.45388,105.03388000000001,111.81388000000001,119.85388,112.13388,119.87388,108.29388,124.73388,105.07388,108.57388,120.33388000000001,118.85388,115.65388,153.49388000000002,117.85388,102.85388,105.33388000000001,126.27388,110.13388,113.45388,124.39388000000001,116.87388,110.97388000000001,124.03388000000001,120.85388,120.43388,134.59388,99.07387800000001,124.89388000000001,102.29388,120.13388,121.37388,108.43388,122.55388,110.93388,121.47388000000001
287,96,2,112.42408,116.30408,114.60408000000001,107.34408,110.82408000000001,107.72408,107.94408,105.46408000000001,112.18408000000001,120.23816000000001,112.55448999999999,120.47225,108.64408,125.28408,105.38408000000001,108.92408,120.78408,119.28408,116.05816000000002,153.99225,118.43224,103.16408,105.76408,126.74408000000001,110.56408,113.80408,124.84408,117.28633,111.28408,124.73816000000001,121.28408,120.79816000000001,135.16408,99.484082,125.26408,102.75225,120.50408,121.92408,108.82408000000001,122.97816,111.30408,121.94408
288,97,0,112.70163000000001,116.72163,114.88163,107.62163000000001,111.10163,108.06163000000001,108.2449,105.74163,112.46163,120.52163,112.88163,120.88163,109.04163,125.64163,105.78163,109.24163,121.08163,119.58163,116.36163,154.40163,118.76163000000001,103.44163,106.04163,127.26816000000001,110.88163,114.08163,125.16163,117.58163,111.57327,125.18163,121.63326,121.20163000000001,135.44163,99.801633,125.54163,103.10163,120.88163,122.24163,109.12163000000001,123.33327,111.58163,122.4249
289,97,1,113.18286,117.24286000000001,115.14286000000001,108.00286000000001,111.62286,108.48286,108.62286,106.22286000000001,112.86286000000001,120.86286000000001,113.40286,121.52286000000001,109.38286000000001,126.12286,106.06286000000001,109.56286000000001,121.36286000000001,120.00286000000001,116.68286,154.84286,119.16286000000001,103.70286,106.46643,127.72286000000001,111.24286000000001,114.38286000000001,125.60286,117.96286,111.86286000000001,125.52286000000001,121.90286,121.58286000000001,135.80286,100.14286,125.86286000000001,103.44286,121.26286,122.90286,109.48286,123.72286000000001,111.90286,122.82286
290,97,2,113.50939,117.56938999999998,115.46938999999999,108.32938999999999,111.94939,108.80939,108.98878,106.54938999999999,113.28878,121.30939,113.74938999999999,121.84938999999999,109.70938999999998,126.52938999999999,106.42938999999998,109.98938999999999,121.98571000000001,120.40938999999999,117.04938999999999,155.48939,119.48938999999999,104.02939,106.80878,128.14938999999998,111.60938999999999,114.68938999999999,126.06938999999998,118.28939,112.18938999999999,126.00939,122.30939,121.92938999999998,136.36938999999998,100.66878,126.20938999999998,103.82939,121.58939,123.22939,109.84938999999999,124.04938999999999,112.24938999999999,123.32938999999999
291,98,0,113.8551,118.2351,115.7551,108.7351,112.4151,109.2151,109.4151,106.8951,113.6351,121.6151,114.3351,122.5951,110.1951,126.9751,106.8551,110.3551,122.2951,120.9951,117.3951,156.3151,120.0951,104.3551,107.1951,128.7402,111.9951,115.0751,126.5751,118.6951,112.4951,126.5351,122.7151,122.4751,136.8151,101.1751,126.6151,104.2951,122.1151,123.8151,110.2151,124.5551,112.5551,123.8151
292,98,1,114.11633,118.57633,116.01633000000001,108.99633,112.73633000000001,109.53633,109.75633,107.15633000000001,114.01633000000001,121.87633000000001,114.75633,123.19633,110.45633000000001,127.37633000000001,107.17633000000001,110.63633,122.63633,121.39633,117.71633,156.76265,120.39633,104.69633,107.44316,129.13633000000002,112.31633000000001,115.33633,126.97633,118.95633000000001,112.85633,126.85633,123.01633000000001,122.81633000000001,137.13633000000002,101.53633,126.95633000000001,104.55633,122.45633000000001,124.27633,110.47633,124.87633000000001,112.85633,124.25633
293,98,2,114.52448999999999,118.98449,116.42448999999999,109.40449,113.14448999999999,110.00448999999999,110.14725,107.52448999999999,114.42448999999999,122.28448999999999,115.24448999999998,123.60448999999998,110.86448999999999,127.84449,107.52448999999999,111.08448999999999,123.16448999999999,121.80448999999999,118.08448999999999,157.18448999999998,120.80448999999999,105.04449,107.84449,129.62448999999998,112.66448999999999,115.86448999999999,127.46448999999998,119.36448999999999,113.24448999999998,127.34449,123.46448999999998,123.18449,137.66449,101.94449,127.48449,104.96448999999998,122.98449,124.76449,110.86448999999999,125.28448999999999,113.20725,124.68449
294,99,0,114.9,119.52,116.8,109.78,113.52,110.52,110.52,107.9,114.82,122.82,115.38191,124.24,111.26,128.38,107.9,111.5,123.66,122.32,118.4,157.64,121.36,105.4,108.22,130.54,113.04,116.26,128.36,119.76,113.74,128.08,123.9,123.71,138.18,102.46,127.9,105.6,123.46,125.78,111.24,125.64,113.58,125.4
295,99,1,115.29551000000001,120.31551,117.17551,110.15551,113.89551000000002,111.25551000000002,111.07551000000001,108.27551000000001,115.21551000000001,123.29551000000001,115.45371999999999,124.99551000000001,111.63551000000001,128.96102,108.21551000000001,111.89551000000002,124.89551000000002,122.69551000000001,118.77551000000001,158.11551,121.83551000000001,105.77551000000001,108.59551,131.04102,113.41551000000001,116.84102,128.73551,120.15551,114.11551000000001,128.59551000000002,124.41551000000001,124.15551,138.71551000000002,104.17551,128.51551,106.13551000000001,123.89551000000002,126.21551000000001,111.53551000000002,126.01551,113.93551000000001,125.77551000000001
296,99,2,115.72653000000001,120.92653,117.52653000000001,110.54653,114.26653,111.53413,111.58306,108.64653,115.73878,123.64653,115.46898,125.34653,111.98653,129.50306,108.64653,112.20653,125.24653,123.90653,119.24653,158.48653000000002,122.34653,106.12653,109.00653,131.40653,113.84653,117.20653,129.18653,120.50653,114.59612,129.00653,124.82306000000001,124.58653000000001,139.16653,104.74653,128.84653,106.46653,124.40306000000001,126.54653,111.88653000000001,126.50653,114.28653,126.26653
297,100,0,116.11225,121.21225,117.81225,110.83225,114.61225,111.77225,111.99225,108.93224,116.06121999999999,123.93224,115.47583,125.63225,112.23225,129.97224,109.01223999999999,112.49225,125.69225,124.37225,119.59225,158.81224,122.75225,106.31225,109.29223999999999,131.89225,114.25225,117.51223999999999,129.47224,120.81225,114.99225,129.31224,125.15223999999999,125.03225,139.49448999999998,105.03225,129.13225,106.75225,124.77225,126.83225,112.17225,126.99225,114.57225,126.55225
298,100,1,116.63958999999998,121.57959,118.17958999999999,111.19958999999999,115.03958999999999,112.15959,112.67958999999999,109.31958999999999,116.59958999999999,124.29959,115.48398999999999,126.19958999999999,112.62836999999999,130.51959,109.43959,112.89958999999999,126.07959,124.75958999999999,120.11958999999999,159.27958999999998,123.45958999999999,106.53958999999999,109.65959,132.27958999999998,114.61958999999999,118.05958999999999,129.93958999999998,121.25878,115.80837,130.05959,125.96673999999999,125.59958999999999,139.95959,105.79959,129.49958999999998,107.29959,125.25958999999999,127.19958999999999,112.55958999999999,127.47958999999999,114.93959,127.23958999999999
299,100,2,117.33015,123.13101999999999,118.75102,111.62463999999999,115.61102,113.43101999999999,113.79101999999999,109.81918,117.17102,124.87102,115.79101999999999,127.29101999999999,113.23102,131.41102,110.01102,113.99101999999999,126.65101999999999,125.33102,120.71101999999999,160.95102,124.03102,107.09102,110.14256,133.55102,115.19102,120.1015,131.33102,121.6834,116.55102,131.89102,126.61102,126.17102,140.65102,106.67102,130.85102,107.97102,125.99101999999999,128.57102,113.17102,128.05102,115.59102,128.11102
300,101,0,117.61102,123.53102,119.15101999999999,111.93101999999999,116.01203999999998,114.03306,114.29101999999999,110.09102,117.57101999999999,125.25102,115.97102,127.71203999999999,113.49101999999999,131.81101999999998,110.35101999999999,114.39102,127.05102,125.73102,121.11102,161.35102,124.43101999999999,107.49101999999999,110.41102,133.95102,115.57101999999999,120.39102,131.87306,121.99101999999999,116.95306000000001,131.97204,126.81102,126.51102,140.85102,107.07101999999999,131.25204,108.37102,126.33306,129.53204,113.57101999999999,128.45102,115.95102,128.51102
301,101,1,117.95306000000001,123.97306,119.45306000000001,112.75306,116.47306,114.79306000000001,114.89306,110.49306000000001,117.99306000000001,125.67306,116.33306,128.69306,113.79306000000001,132.47306,110.63306000000001,114.75306,127.49306000000001,126.05306000000002,121.43306000000001,161.87306,125.25306,107.81306000000001,110.81306000000001,134.41306,116.09306000000001,121.25306,132.57306,122.37306000000001,117.29306000000001,132.55306000000002,127.31306000000001,126.93306000000001,141.49306,107.89306,131.81306,108.89306,126.83306,130.15306,113.85306000000001,128.83306000000002,116.33306,129.05306000000002
302,101,2,118.32571000000002,124.88571,119.88571,113.16571,116.90571000000001,115.20571000000001,115.46571000000002,110.86571,118.42571000000001,126.30571,116.72571,129.08571,114.34571000000001,133.12571,111.08571,115.24571,128.08571,126.96571000000002,121.84191000000001,162.18913999999998,125.68571000000001,108.22571,111.18571000000001,134.82571000000002,116.54571000000001,121.60571000000002,133.40571,122.80571,117.68571000000001,133.22571000000002,127.82571000000002,127.48571000000001,141.98571,108.26571000000001,132.52571,109.32571000000002,127.16196000000001,130.54571,114.16696,129.42571,116.82571000000002,129.70571
303,102,0,118.74203999999999,125.36204,120.30203999999999,113.58203999999999,117.42204,115.44203999999999,115.90203999999999,111.28204,118.84204,126.76203999999998,116.87159,129.46204,114.78204,133.66204,111.52203999999999,116.08203999999999,128.50204,127.88203999999999,122.24203999999999,162.50204,126.60203999999999,108.64204,111.60203999999999,135.10901,117.02203999999999,122.02203999999999,133.82204,123.21602,118.14204,134.24204,128.30203999999998,127.98203999999998,142.54204,108.51433999999999,133.44204,110.52203999999999,127.42801000000001,130.84041000000002,114.56204,129.88204,117.44203999999999,130.40204
304,102,1,119.26408,125.84408,121.00408,114.20408,118.02408,116.10408000000001,116.60408000000001,111.90408000000001,119.40408000000001,127.30408,116.88005,130.04408,115.28408,134.24408,112.00408,116.74408000000001,129.16408,128.66408,123.10408000000001,163.20408,127.26408,109.18408000000001,112.20408,135.76408,117.64408,122.92408,134.36408,123.84408,118.80408,135.16408,128.86408,128.76408,143.12408,108.98408,134.08408,111.22408,128.12408,131.50408000000002,114.96408000000001,130.44408,118.04408000000001,131.20408
305,102,2,119.82066,126.64066000000001,121.98066000000001,115.16066000000001,118.84066000000001,117.10066,117.58066000000001,112.36733000000001,120.30066000000001,127.80066000000001,117.04066,131.02066000000002,115.88066,135.22066,112.94066000000001,117.72066000000001,130.12066000000002,129.64066,124.08066000000001,164.18066000000002,128.40066000000002,110.04066,112.80066000000001,136.42066,118.46066,123.50066000000001,135.34066,124.82066,119.78066000000001,136.00066,130.08066000000002,129.74066000000002,143.74066000000002,109.90066000000002,134.94066,112.22066000000001,129.10066,132.48066,115.78066000000001,130.80911,118.52066,131.76066
