,measure_number,beat_number,pid1263-10,pid5667267b-07,pid9048-10,pid9049-10,pid9054-10,pid9055-10,pid9058-10,pid9059-10,pid9060-10,pid9061-10,pid9062-10,pid9063-10,pid9066-10,pid9067-10,pid9070-18,pid9072-10,pid9074f-10,pid9075-10,pid9077-08,pid9087-04,pid9088-05,pid9094-10,pid9099-10,pid9100b-14,pid9101-10,pid9103-05,pid9104-10,pid9105-10,pid9111-10,pid9114-29,pid9118-10,pid9137-06,pid9138-10,pid9139-10,pid9153-10,pid9166d-17,pid9167-10,pid9170-10,pid9173-15,pid9174-10,pid917803b-05,pid917807-05,pid9186c-10,pid918805-03,pid9192-10
251,85,1,106.57118,111.81118000000001,120.19118,109.23118000000001,115.07118,116.77058999999998,94.69059,122.71118,105.81118000000001,106.56058999999999,134.09118,117.69118,122.03039,99.17117900000001,101.50068,115.53118,111.65118000000001,94.172265,102.38059,105.33118,109.84528999999999,107.23118000000001,115.59118000000001,113.15118000000001,117.03118,116.31118000000001,116.93118,126.89118,134.23118,96.64529499999999,128.21118,94.551179,109.15118000000001,120.65118000000001,106.00058999999999,88.760736,113.31118000000001,108.03118,131.77118000000002,100.53706,115.39058999999999,108.66373,83.590393,119.40059,130.41118
252,85,2,107.00263000000001,112.41526,120.69526,109.73526000000001,115.47526,117.21526000000001,95.035261,123.19526,106.27526,107.07526000000001,134.69526000000002,118.19526,122.43526000000001,99.595261,101.50477,116.01526000000001,112.25526,94.179816,102.81526,105.77526,110.37526000000001,107.79526000000001,116.09526000000001,113.75526,117.59526000000001,116.71526000000001,117.45526000000001,127.39526000000001,134.81526000000002,96.975261,128.72263,94.955261,109.58305,121.21526000000001,106.45526000000001,88.764737,113.87526000000001,108.59526000000001,132.30305,100.91131999999999,115.85526000000002,109.20263,83.875261,119.81526000000001,131.05526
253,86,0,107.64873,113.28873,121.38873000000001,110.40873,115.96873000000001,117.72873,95.48873,124.08873,106.72873,107.90873,135.32873,118.90873,123.02873000000001,100.18873,101.58873,116.66873000000001,113.12873,94.24873000000001,103.50873,106.24873000000001,111.12873,108.34746000000001,116.88873000000001,114.38873000000001,118.30873000000001,117.20873,118.28873,128.06873000000002,135.78619,97.42873,129.52873,95.52873000000001,110.08873,122.00873,107.12873,88.84873,114.44873,109.34873,133.10873,101.54746,116.50873,109.84873,84.42873,120.38873000000001,131.98619
254,86,1,108.39485,113.79485,121.89485,110.93485,116.45485,118.23485,95.934853,124.81485,107.17485,108.53485,135.81485,119.41485,123.67485,100.63485,101.75135,117.13485,113.63485,94.319886,103.99485,106.69485,111.69485,108.85485,117.41485,114.97485,118.89485,117.65485,118.79485,128.53485,136.35485,97.904558,130.1997,96.099705,110.61485,122.63485,107.63485,89.27485300000001,115.09485,109.87485,133.95485,102.11485,117.07485,110.35485,84.83485300000001,120.91485,132.67485
255,86,2,108.90996000000001,114.14996000000001,122.30996,111.24996000000002,116.82991000000001,118.66996,96.289955,125.16996,107.52996,108.96996000000001,136.16995,119.88996000000002,124.02996,100.96996,101.75273,117.48995,113.98995,94.327777,104.34995,107.04996000000001,112.04996000000001,109.20995,117.78996000000001,115.42996000000001,119.32996000000001,118.00996,119.14996000000001,128.88995,136.70996,98.289955,130.80996000000002,96.48995500000001,110.96996000000001,123.12996000000001,107.98995,89.62995500000001,115.44996,110.22996,134.56995,102.46996,117.48995,110.70995,85.12998499999999,121.26996000000001,133.02996000000002
256,87,0,109.52088,114.53363,122.95363,111.55363,117.29363000000001,119.05363,96.67362800000001,125.71363000000001,107.89363,109.33363,136.59363000000002,120.27363000000001,124.53363,101.23363,101.75423,117.89363,114.37363,94.39105699999999,104.71363000000001,107.39363,112.53363,109.61363,118.19363,115.81363,119.71363000000001,118.37726,119.75363,129.41363,137.29363,98.59362800000001,131.23363,96.893628,111.27363000000001,123.59363,108.41363,89.993628,115.99363000000001,110.59363,135.03363000000002,102.85363000000001,117.89363,111.09363,85.31362800000001,121.73363,133.63363
257,87,1,109.94057,114.88056999999999,123.34057,111.86057,117.70057,119.40057,97.000567,126.12057,108.26057,109.66056999999999,136.98057,120.66056999999999,124.92057,101.56057,101.75559,118.24056999999999,114.72057,94.394598,105.04057,107.70057,112.90057,109.96056999999999,118.54057,116.16056999999999,120.10056999999999,118.74056999999999,120.14057,129.84056999999999,137.98057,98.940567,131.66057,97.240567,111.62057,124.04057,108.76057,90.380567,116.62057,110.98057,135.44057,103.16056999999999,118.28057,111.45528,85.660567,122.18056999999999,134.18057
258,87,2,110.34873,115.28873,123.80873000000001,112.22873,118.12873,119.76873,97.34873,126.56873,108.68873,110.06873,137.58873,121.08873,125.31936999999999,101.92873,101.75718,118.64873,115.12873,94.398763,105.44873,108.08873,113.34873,110.32873000000001,118.94873,116.62873,120.56873,119.26873,120.54873,130.24873,138.38873,99.32873000000001,132.06873000000002,97.64873,111.96873000000001,124.50873,109.08873,90.78873,117.04873,111.38873000000001,135.84873000000002,103.50873,118.68873,111.84873,85.98873,122.60873000000001,134.60746
259,88,0,110.7773,115.7173,124.2773,112.5373,118.6173,120.1373,97.683651,127.0573,109.09365,110.4773,138.0173,121.5373,125.7373,102.2591,101.75886,119.0573,115.5573,94.403136,105.8173,108.5773,113.74365,110.7173,119.4173,117.1573,120.9973,119.7773,120.9573,130.6773,138.8973,99.737302,132.5373,98.077302,112.3773,125.0173,109.4573,91.217302,117.4773,111.7973,136.2973,103.9373,119.0973,112.2973,86.276825,123.0573,135.0573
260,88,1,111.35778,116.17778,124.87778,112.93258999999999,119.09778,120.69778000000001,98.07777800000001,127.63778,109.51388999999999,110.93778,138.47778,122.00388999999998,126.15778,102.61778000000001,101.76066,119.49389,116.01778,94.407834,106.27389,109.11778000000001,114.17258999999999,111.21388999999999,119.93778,117.69778000000001,121.55778000000001,120.21388999999999,121.37778,131.19778,139.39778,100.15778,133.15778,98.497778,112.89778000000001,125.53778,109.91778000000001,91.697778,118.07778,112.25778000000001,136.91778,104.31389,119.55778000000001,112.75778000000001,86.65777800000001,123.57778,135.65778
261,88,2,111.83485,116.59485,125.39485,113.29485,119.57485,121.11485,98.421213,128.11485,109.89485,111.35096999999999,138.91485,122.41485,126.63485,103.03161999999999,101.76229000000001,119.89485,116.43485,94.49009000000001,106.67485,109.53485,114.53485,111.57485,120.35485,118.06121,121.97485,120.61485,121.79485,131.95485,139.89485,100.57485,133.63485,98.91485300000001,113.27485,125.95485,110.33485,92.254853,118.59485,112.61485,137.35485,104.69485,119.95485,113.25485,86.843873,124.19485,136.11485
262,89,0,112.24302,117.00301999999999,125.74302,113.56302,120.00301999999999,121.94301999999999,98.71650799999999,128.58302,110.20302,111.64301999999999,139.32301999999999,122.80301999999999,127.04302,103.30301999999999,101.76388,120.28302,116.84302,94.497648,107.06302,109.82302,114.90302,111.86301999999999,120.72301999999999,118.38302,122.38302,121.02301999999999,122.14301999999999,132.46302,140.42302,100.88302,134.24302,99.243016,113.52301999999999,126.48302,110.70302,92.723016,119.16301999999999,112.94301999999999,138.00302,105.00301999999999,120.34302,113.66301999999999,87.103016,124.60302,136.52302
263,89,1,112.61443999999999,117.37443999999999,126.13443999999998,113.95443999999999,120.43444,122.31443999999999,99.05444399999999,128.99444,110.59443999999999,112.01444,139.81444,123.19443999999999,127.45443999999999,103.63444,101.76533,120.63443999999998,117.21444,94.504527,107.43444,110.17443999999999,115.29444,112.27443999999998,121.09443999999999,118.73443999999999,122.75443999999999,121.39443999999999,122.51444,132.93444,140.87444,101.23444,134.73443999999998,99.61444399999999,113.87443999999999,126.91443999999998,111.05443999999999,93.152222,119.63443999999998,113.35444,138.43444,105.31443999999999,120.71444,114.07444,87.47444399999999,125.09443999999999,137.01443999999998
264,89,2,113.0422,117.7622,126.5222,114.2822,120.8822,122.6622,99.3222,129.3822,111.0222,112.4222,140.4622,123.6422,127.8222,103.9422,101.76685,121.0222,117.6022,94.510611,107.8222,110.5622,115.6822,112.6622,121.5022,119.1222,123.1822,121.8622,122.9022,133.3222,141.4666,101.5622,135.1022,100.0022,114.2222,127.3622,111.3622,93.502199,120.0222,113.7422,138.8222,105.60043999999999,121.1022,114.5422,87.7422,125.5022,137.4422
265,90,0,113.46668999999999,118.16668999999999,127.00668999999999,114.58668999999999,121.32668999999999,123.02668999999999,99.646689,129.78669,111.38668999999999,112.82668999999999,140.98668999999998,124.04668999999998,128.19834,104.32669,101.76841999999999,121.42669,118.00668999999999,94.513289,108.18668999999998,110.96668999999999,116.04668999999998,113.22338,122.02668999999999,119.60668999999999,123.58668999999999,122.38668999999999,123.28669,133.72669,141.92668999999998,101.88669,135.50669,100.42669000000001,114.60668999999999,127.86668999999999,111.72668999999999,93.906689,120.40669,114.14668999999999,139.28669,105.96668999999999,121.54668999999998,115.34669,88.026689,125.90669,137.92668999999998
266,90,1,114.18373999999999,118.72373999999999,127.68373999999999,115.02373999999999,121.92374,123.60373999999999,100.02374,130.34374,111.82373999999999,113.38373999999999,141.64373999999998,124.52373999999999,128.64373999999998,104.66374,101.87031999999999,121.86373999999999,118.56374,94.51697800000001,108.62373999999998,111.42374,116.58373999999999,113.80373999999999,122.56374,120.30373999999999,124.14374,122.84687,123.80373999999999,134.28374,142.44374,102.32374,136.04373999999999,100.96374,115.16373999999999,128.42373999999998,112.24373999999999,94.363741,121.00374,114.60373999999999,139.84374,106.50374,122.10373999999999,116.32373999999999,88.376871,126.42374,138.60374
267,90,2,114.70658,119.20658,128.24658,115.42658,122.58658,124.16658000000001,100.46829,130.90658,112.24658000000001,113.86658,142.14658,125.04658,129.16658,105.06658,101.87491999999999,122.36658,119.04658,94.520176,109.04658,111.90658,117.06658,114.28658,123.04658,120.98658,124.66658000000001,123.28658,124.36658,134.98658,142.94658,102.80658000000001,136.68658,101.44658000000001,115.54658,129.06658000000002,112.76658,94.846576,121.56658,115.04658,140.38658,106.91943,122.66658000000001,116.92658,88.697315,126.92658,139.16658
268,91,0,115.11934,119.61934,128.67934,115.69923999999999,123.07933999999999,124.55933999999999,100.69934,131.27934,112.49933999999999,114.15933999999999,142.63934,125.31934,129.53617,105.27933999999999,101.87885,122.75934,119.45934,94.52291,109.29933999999999,112.17934,117.25934,114.67934,123.37933999999998,121.37978000000001,124.99933999999999,123.65933999999999,124.81934,135.69933999999998,143.29934,103.07934,137.09933999999998,101.79934,115.79933999999999,129.45934,113.17187,95.219342,122.05933999999999,115.31934,140.77467,107.27933999999999,123.09933999999998,117.31934,88.85978100000001,127.35933999999999,139.61934
269,91,1,115.53608,120.05608000000001,129.01608000000002,115.95608,123.53608,124.91608000000001,100.99608,131.71203,112.85608,114.49608,143.15608,125.71608,129.87608,105.59608,101.88301,123.15608,119.89608,94.525802,109.65608,112.47608000000001,117.61608000000001,115.09608,123.73608,121.69608000000001,125.37608,123.99608,125.29608,136.13608,143.67608,103.47608000000001,137.53608,102.09608,116.17152,129.91608,113.51608,95.656077,122.47608000000001,115.75608000000001,141.15608,107.47608000000001,123.53608,117.75608000000001,89.196077,127.79608,140.13608
270,91,2,115.95848000000001,120.46423999999999,129.44423999999998,116.36424,124.02423999999999,125.34423999999999,101.32424,132.08424,113.28424,114.85712,143.56423999999998,126.10423999999999,130.28423999999998,105.92424,101.8869,123.70423999999998,120.30424,94.52850500000001,110.06423999999998,112.88423999999999,118.00424,115.44424,124.17272,122.14424,125.74423999999999,124.50424,125.66423999999999,136.56423999999998,144.16423999999998,103.90424,137.90424,102.48424,116.50424,130.32424,113.88423999999999,96.06424,122.86424,116.16423999999999,141.56423999999998,107.90423999999999,123.90423999999999,118.26423999999999,89.52424,128.26424,140.60424
271,92,0,116.432,120.852,129.93200000000002,116.69200000000001,124.45200000000001,125.73200000000001,101.652,132.55200000000002,113.632,115.15733,144.012,126.492,130.672,106.1955,101.91733,124.23200000000001,120.69200000000001,94.640333,110.432,113.25200000000001,118.572,115.772,124.67398999999999,122.552,126.132,125.052,126.052,137.012,144.752,104.33200000000001,138.412,102.83200000000001,116.852,130.792,114.31200000000001,96.47199499999999,123.25200000000001,116.53200000000001,141.972,108.432,124.281,118.852,89.811996,128.752,141.032
272,92,1,116.94955,121.32955,130.46955,117.14955,124.94955,126.20955,101.98955,133.14955,114.08955,115.54955,144.46955,126.98955,131.12955,106.60955,102.05244,124.70955,121.16955,94.73172,110.88955,113.68955,119.06955,116.18955,125.32955,122.98955,126.66955,125.52955,126.64955,137.60908999999998,145.38955,104.78955,138.88955,103.26955,117.28955,131.34955,114.82955,96.969546,123.78955,117.02955,142.42955,108.88955,124.80955,119.32955,90.149547,129.32955,141.76955
273,92,2,117.34178999999999,121.74179,130.88179,117.42178999999999,125.40178999999999,126.76178999999999,102.32179000000001,133.56179,114.58178999999998,115.94179,144.8159,127.40178999999999,131.54179,107.06178999999999,102.12925,125.16179,121.58178999999998,94.735274,111.2859,114.10179,119.34178999999999,116.48178999999999,125.76178999999999,123.40178999999999,127.12178999999999,126.06178999999999,126.98178999999999,138.02178999999998,145.76179,105.22178999999998,139.20179,103.58179,117.70178999999999,131.74178999999998,115.24179,97.461791,124.1659,117.54178999999999,142.86178999999998,109.36178999999998,125.1859,119.74179,90.44179100000001,129.78179,142.24178999999998
274,93,0,117.73363,122.13363000000001,131.35363,117.77363000000001,125.83363,127.43363000000001,102.65363,134.03363000000002,114.97363,116.31363,145.19363,127.79363000000001,131.93363,107.46451,102.19051,125.59363,121.97363,94.738652,111.67363,114.53363,119.73363,116.83363,126.15726000000001,123.81363,127.53363,126.65363,127.31363,138.43363,146.19726,105.57363000000001,139.57363,103.93363000000001,118.09363,132.19363,115.67363,97.973628,124.53363,117.91363,143.35363,109.75363,125.57363000000001,120.19363,90.753628,130.31726,142.73363
275,93,1,118.16628,122.56628,131.86628000000002,118.26628000000001,126.28813999999998,128.16628,103.00628,134.68628,115.34813999999999,116.76628000000001,145.72628,128.22628,132.50876,108.22628,102.19554000000001,126.04628000000001,122.40628000000001,94.74238199999999,112.12628000000001,115.10628,120.19814,117.26628000000001,126.82628000000001,124.36628,127.98628000000001,127.20628,127.76628000000001,138.94628,146.74628,105.96628,140.10628,104.32814,118.56628,132.66628,116.13813999999999,98.406281,125.00628,118.46628,143.90628,110.10628,126.16628,120.66628,91.146281,130.92628,143.32628
276,93,2,118.79567,123.23567,132.37566999999999,118.65567,126.77566999999999,128.95567,103.45567,135.27567,115.83567,117.31567,146.45567,128.79567,133.27567,108.81567,102.20331999999999,126.67567,123.07567,94.748152,112.67567,115.83567,120.83567,117.81567,127.49566999999999,125.03567,128.57567,127.87567,128.27567,139.53566999999998,147.39567,106.33567,140.77567,104.77566999999999,119.07567,133.21567,116.67567,98.955669,125.53567,119.17567,144.61567,110.63566999999999,126.75567,121.33567,91.635669,131.49567,143.91567
277,94,0,119.42108999999999,123.84109,133.08109,119.21218,127.28108999999999,130.06108999999998,104.10109,136.08109,116.32108999999998,117.88108999999999,147.32109,129.32109,133.66109,109.50108999999999,102.22554000000001,127.28108999999999,123.68109,94.921088,113.26109,116.62109,121.62109,118.48109,128.23218,125.88108999999999,129.18108999999998,128.70109,128.88109,140.24108999999999,148.18108999999998,106.84109,141.66109,105.26109,119.86108999999999,133.88109,117.32108999999998,99.601088,126.06109,119.94108999999999,145.66109,111.28108999999999,127.62109,122.10108999999999,92.401088,132.14109,144.40108999999998
278,94,1,119.99322,124.31322,133.87322,119.81322,127.69322,130.79322,104.55322,136.83321999999998,116.95322,118.45322,148.01322,129.99322,134.23322,109.91322,102.25263000000001,127.95322,124.15321999999999,95.77322,113.70441000000001,117.27322,122.33322,118.99322,128.91322,126.69322,129.73322,129.23322,129.65322,140.87322,148.99322,107.41322,142.31322,105.73321999999999,120.81322,134.53322,117.95322,100.11322,126.57321999999999,120.55322,146.69322,111.75322,128.23322,122.59322,92.79321999999999,132.73322,144.93322
279,94,2,120.35322,124.71321999999999,134.35322,120.15321999999999,127.99774,131.23322,104.87321999999999,137.15322,117.33322,118.87321999999999,148.55321999999998,130.38161000000002,134.63322,110.19322,102.25733000000001,128.26161000000002,124.55322,96.17322,113.95081,117.73321999999999,122.75322,119.28441000000001,129.39321999999999,127.09322,130.01322,129.60441,130.05321999999998,141.24161,149.57322,107.72161000000001,142.75322,106.02147,121.25322,134.95322,118.37321999999999,100.50161,127.03322,120.89322,147.09322,112.21321999999999,128.57322,123.12081,93.21321999999999,133.21322,145.21322
280,95,0,120.74641000000001,125.33771000000002,135.21771,120.57771000000001,128.49771,131.72385,105.19771000000001,137.68385,117.80386000000001,119.3259,149.07771,130.75771,135.22193000000001,110.57771000000001,102.26468,128.68385,125.17771,96.55771,114.39386,118.41771000000001,123.09771,119.67771,129.83771000000002,127.81771,130.47771,130.04693,130.60461999999998,141.75771,150.03771,108.25516,143.29771000000002,106.48193,121.67771,135.56385,118.89771,100.95770999999999,127.48253000000001,121.53771,147.71771,112.67771,129.15954,123.57677,93.603464,133.65771,145.73771000000002
281,95,1,121.11118,125.81118000000001,135.71118,121.05118,128.91118,132.33118000000002,105.53118,138.11118000000002,118.09118000000001,119.73118000000001,149.57118,131.15118,135.65118,111.05118,102.29118000000001,129.07118,125.65118000000001,97.051179,114.73118000000001,118.95118000000001,123.43118,120.25118,130.39118,128.43118,130.85236,130.49118,131.07118,142.21118,150.59118,108.49118,143.79118,106.79118000000001,122.09118000000001,135.99118,119.39118,101.53118,127.79059,121.89118,148.21236000000002,113.03118,129.63118,123.93118,93.75117900000001,134.11118000000002,146.31118
282,95,2,121.63933999999999,126.21933999999999,136.15934,121.63933999999999,129.35934,132.77934,105.91933999999999,138.57934,118.61934,120.17934,150.07934,131.67934,136.07934,111.63933999999999,102.54467,129.47933999999998,126.05933999999999,97.499342,115.17934,119.37933999999998,123.79933999999999,120.65933999999999,130.82869,129.07934,131.28868,131.05934,131.43934,142.65934,151.36869,108.89934,144.19933999999998,107.15933999999999,122.49933999999999,136.48869,119.83933999999999,102.15934,128.09933999999998,122.33933999999999,148.67803,113.41933999999999,130.09933999999998,124.32467,94.09934200000001,134.51934,146.93934
283,96,0,122.15526000000001,126.61526,136.55526,122.01526000000001,129.83526,133.17526,106.39526000000001,139.03526000000002,119.01526000000001,120.59526000000001,150.45526,132.15526,136.73526,112.05526,102.79526,129.87526,126.45526000000001,97.975261,115.69526,119.87526000000001,124.27526,121.05526,131.25526000000002,129.55526,131.71526,131.51526,131.83526,143.09526,151.73526,109.31526000000001,144.61526,107.55526,122.85526000000002,136.93526,120.43526000000001,102.66051999999999,128.47526000000002,122.79526000000001,149.12578,113.71526000000001,130.59526,124.71526000000001,94.415261,134.95526,147.41526000000002
284,96,1,122.56342,127.02342,136.96341999999999,122.42342,130.36342,133.58342,106.88342,139.44342,119.42342,121.02342,150.86342,132.64342,137.64342,112.46342,103.04671,130.34342,126.86341999999999,98.423424,116.14341999999999,120.28341999999999,124.68342,121.46342,131.68341999999998,130.00342,132.12341999999998,131.92342,132.24342,143.52342,152.14342,109.74342,145.06342,107.94341999999999,123.24342,137.41685,121.04342,103.10342,128.88342,123.20342,149.58342,114.12342,131.00342,125.12342,94.743424,135.60342,147.82342
285,96,2,123.00913999999999,127.30913999999999,137.36914,122.74914,130.74913999999998,134.28914,107.14913999999999,139.84913999999998,119.74914,121.38914,151.44914,133.04914,137.92914,112.70913999999999,103.07341,130.66914,127.14913999999999,98.809138,116.56913999999999,120.70913999999999,125.02913999999998,121.82914,131.94914,130.30913999999999,132.44828,132.28914,132.72914,144.12913999999998,152.56914,110.02913999999998,145.48914,108.28913999999999,123.52913999999998,137.82914,121.40914,103.60914,129.22914,123.48913999999999,149.98914,114.46914,131.38914,125.42828,95.029138,135.88914,148.14914
286,97,0,123.34423999999999,127.66423999999999,137.74424,123.09711999999999,131.16423999999998,134.68424,107.48423999999999,140.20424,120.10423999999999,121.74423999999999,151.94423999999998,133.40424,138.28423999999998,113.07712,103.07808,131.10424,127.50424,99.14424,117.08424,121.12423999999999,125.34423999999999,122.16423999999999,132.32424,130.82424,132.80424,132.64424,133.08424,144.64424,152.96424,110.38423999999999,145.92424,108.60423999999999,123.82423999999999,138.22423999999998,121.82423999999999,104.16424,129.58424,123.86424,150.58424,114.80424,131.80424,125.80424,95.30424000000001,136.36424,148.50423999999998
287,97,1,123.73118000000001,128.01118,138.13353999999998,123.47471999999999,131.57118,135.03118,107.83118,140.59118,120.45118000000001,122.11118,152.43236000000002,133.83118000000002,138.65118,113.39118,103.08265,131.55118000000002,127.85118,99.511179,117.41118,121.55118,125.71118,122.51118000000001,132.71118,131.27118000000002,133.13118,133.05118000000002,133.55118000000002,145.37118,153.35472,110.65118000000001,146.35118,108.91118,124.15118000000001,138.65589,122.23118000000001,104.55118,130.03118,124.21118,151.03118,115.09118000000001,132.25118,126.11118,95.631179,136.83236000000002,148.99118
288,97,2,124.15893,128.39893,138.56787,123.91893,132.01893,135.43893,108.15893,140.99893,120.85893,122.49893,153.15893,134.25893,139.05893,113.79893,103.08775,132.11893,128.23893,99.918934,117.81893000000001,121.93893,126.17893000000001,123.05893,133.15893,131.71893,133.53893,133.63893000000002,133.93893,145.93893,153.95893,111.03893000000001,146.77893,109.25893,124.51893000000001,139.15893,122.67893000000001,104.95893000000001,130.37893,124.67893000000001,151.45893,115.47893,132.71893,126.53893000000001,95.938934,137.30787,149.53893
289,98,0,124.62873,128.86873,139.22873,124.46873000000001,132.46873,135.82873,108.66873000000001,141.44873,121.28873,122.92873,153.80873,134.80873,139.54873,114.17936999999999,103.11194,132.72873,128.70873,100.40873,118.32873000000001,122.66873000000001,126.68873,123.52873000000001,133.68873,132.32873,134.08873,134.38873,134.50873,146.76873,154.42873,111.50873,147.22873,109.72873,124.88873000000001,139.76873,123.24873000000001,105.54873,130.71468000000002,125.24873000000001,152.14873,115.80873000000001,133.34873000000002,126.85468,96.32873000000001,137.86873,150.08873
290,98,1,125.19485,129.39485,139.82941,125.15485,133.03485,136.42456,109.21096999999999,142.01485,121.72456000000001,123.37485,154.59485,135.42456,140.09485,114.51485,103.11559,133.33485,129.23485,100.89971,118.71485,123.31485,127.37485,124.11485,134.19485,132.89485,134.63485,134.89485,135.11485,147.51485,154.98456000000002,112.20941,147.73485,110.27485,125.47485,140.49485,123.95485,105.99485,131.13485,125.85485,152.89485,116.33485,133.89485,127.27485,96.77640799999999,138.60456000000002,150.53485
291,98,2,125.57404,129.75404,140.31403999999998,125.55403999999999,133.39404,136.91404,109.49403999999998,142.35404,122.09403999999999,123.69403999999999,155.37403999999998,135.87403999999998,140.61404,114.77403999999999,103.11808,133.71403999999998,129.59403999999998,101.23404000000001,119.03201999999999,123.69403999999999,127.79135,124.49403999999998,134.55404,133.41404,135.11404,135.27135,135.51404,147.93403999999998,155.37403999999998,112.67403999999999,148.09403999999998,110.63403999999998,125.87404,140.99202,124.31403999999999,106.39403999999999,131.49403999999998,126.31403999999999,153.41404,116.73404,134.35404,127.61403999999999,96.93480699999999,139.19404,151.03404
292,99,0,125.92342,130.22342,140.80342,125.92342,133.84342,137.18341999999998,109.73336,142.72342,122.52342,124.08341999999999,155.84342,136.22342,141.04342,115.14341999999999,103.12134,134.12341999999998,130.06342,101.48342,119.42342,124.08671000000001,128.14342,124.90468999999999,134.82342,133.82342,135.40341999999998,135.63448,135.90341999999998,148.40341999999998,155.82342,113.09668,148.46341999999999,110.98342,126.22341999999999,141.38342,124.70342,106.78341999999999,131.82395,126.66342,153.98342,117.01671,134.70342,127.98342,97.183424,139.60342,151.52342
293,99,1,126.29771000000001,130.71771,141.17771000000002,126.41771000000001,134.23771000000002,137.59771,110.03771,143.15771,122.87771000000001,124.39771,156.39771000000002,136.65771,141.53771,115.49771000000001,103.12478,134.49771,130.55771000000001,101.87771,119.81771,124.49771000000001,128.53771,125.25771,135.31771,134.27771,135.79771000000002,136.13771,136.31771,149.07771,156.19771,113.31771,148.95771000000002,111.31771,126.53771,141.77771,125.09771,107.15771000000001,132.17771000000002,127.05771000000001,154.59771,117.45771,135.11771000000002,128.37771,97.47771,140.07771,152.31771
294,99,2,126.92628,131.16628,141.80628000000002,126.88628,134.76628,138.08628000000002,110.44628,143.64628000000002,123.38628,124.84628000000001,157.10628,137.20628,142.22628,115.96628,103.12789000000001,134.94628,131.00628,102.30628,120.40628000000001,125.12628000000001,129.04628,125.64628,135.76628,134.96628,136.44628,136.84628,136.76628,149.60628,156.98628,113.76628000000001,149.40628,111.74628,126.94628,142.28628,125.60628,107.66628,132.56628,127.72628,155.12628,117.90628000000001,135.60628,128.68628,97.846281,140.54628,153.06628
295,100,0,127.3222,131.5622,142.5822,127.4022,135.2022,138.5222,110.8022,144.1061,123.7361,125.2422,157.9022,137.6022,142.6622,116.3022,103.1309,135.3422,131.4022,102.6622,120.9422,125.5622,129.4061,126.0422,136.2422,135.4422,136.9422,137.5822,137.1461,150.0622,157.2422,114.1022,149.9222,112.0822,127.23406999999999,142.7422,126.2022,108.2022,132.9074,128.1622,155.5422,118.3022,136.1222,129.0822,98.1622,140.9622,153.5422
296,100,1,127.76547,131.92547,143.04547,127.86547,135.72547,139.10547,111.16547,144.70547,124.18546,125.60547,158.58547,138.06546,143.20547,116.66547,103.13447,135.78546,131.76547,103.08547,121.38547,125.98546999999999,130.06546,126.58547,136.72547,135.90546,137.30546999999999,138.02546999999998,137.64547,150.58547,157.66547,114.48546999999999,150.42547,112.48546999999999,127.56546999999999,143.30546999999999,126.88547,109.00546999999999,133.32547,128.54547,156.10547,118.82546,136.68546,129.44547,98.42182199999999,141.38547,154.00093
297,100,2,128.1124,132.2724,143.6324,128.1904,136.17481,139.7724,111.4524,145.1524,124.5524,126.0724,159.1124,138.4924,143.7324,117.0108,103.13786999999999,136.1724,132.1124,103.3724,121.7324,126.3724,130.6124,127.0324,137.0924,136.2524,137.6324,138.43481,138.1124,151.11961000000002,158.1324,114.8324,150.8324,112.8524,127.8524,143.81481000000002,127.3124,109.6524,133.7724,128.8924,156.7924,119.2412,137.0924,129.7924,98.732404,141.9124,154.4124
298,101,0,128.41975,132.63975,143.99975,128.41975,136.59975,140.09975,111.71975,145.49975,124.89975,126.43975,159.49975,138.83975,144.15975,117.25975,103.14147,136.49975,132.47975,103.61975,122.05488000000001,126.73975,130.89975,127.31975,137.43975,136.58658,137.97975,138.85975,138.41975,151.77975,158.59975,115.15975,151.21975,113.19975,128.13975,144.19975,127.67488,110.13975,134.21975,129.23975,157.19975,119.55488000000001,137.45975,130.15975,98.999751,142.27975,154.77975
299,101,1,128.84506000000002,133.10506,144.42506,128.72506,137.06506000000002,140.56506000000002,112.05753,145.94506,125.36506000000001,126.84506,159.98506,139.36506,144.68506000000002,117.72506000000001,103.14603000000001,136.90506000000002,132.94506,104.00506,122.42506000000002,127.02506000000001,131.32506,127.72506000000001,138.02506,136.98506,138.42506,139.32506,138.88506,152.38506,159.16506,115.46506000000001,151.88506,113.60506000000001,128.51753,144.70506,128.10506,110.56506,134.72506,129.68506000000002,157.76506,119.86753,137.90506000000002,130.54506,99.365057,142.78506000000002,155.24506
300,101,2,129.34689,133.72689,145.08688999999998,129.08688999999998,137.56689,141.24688999999998,112.48688999999999,146.40689,125.86845,127.42688999999999,160.58845,140.02688999999998,145.42689,118.24689,103.28689,137.40689,133.56689,104.40689,122.86688999999998,127.60688999999999,131.84689,128.34689,138.77845,137.58845,138.96688999999998,140.02688999999998,139.46688999999998,153.04689,159.84689,115.99845,152.50689,114.06688999999999,128.98689,145.34689,128.72689,111.02689,135.42689,130.26845,158.52688999999998,120.38689,138.48689,131.13845,100.20689,143.30688999999998,155.86688999999998
